size,phase,step,group,rep,prover,cmd,ok,returncode,scope,wall_s,cpu_user_s,cpu_sys_s,cpu_total_s,cpu_pct_of_core,cpu_pct_of_machine,rss_peak_bytes,rss_mean_bytes,io_read_bytes,io_write_bytes,io_rchar_bytes,io_wchar_bytes,io_read_mb_per_s,io_write_mb_per_s,sys_cpu_busy_s,sys_cpu_iowait_s,sys_mem_used_peak_bytes,sys_mem_used_delta_bytes,sys_read_bytes,sys_write_bytes,n_samples,samples_file,log_file
1,env,ptau_new,ptau,1,,snarkjs powersoftau new bn128 8 pot8_0000.ptau -v,True,0,process,2.601767830999961,0.970113,0.598067,1.56818,60.273633231804816,3.767102076987801,298528768.0,75978997.76,50978816.0,0.0,4207088.0,108476.0,18.686212859090702,0.0,2.1699999999918873,0.14999999999999858,1191321600.0,33169408.0,52933632.0,32768.0,27,raw/samples/n1_ptau_new_r1.csv,logs/n1_ptau_new_r1.log
1,env,ptau_contribute_1,ptau,1,,"snarkjs powersoftau contribute pot8_0000.ptau pot8_0001.ptau --name=""First contribution"" -v -e=""some random text""",True,0,process,2.535869260999789,1.621746,0.4854870000000002,2.107233,83.09706783421495,5.193566739638435,299905024.0,83613354.66666667,0.0,0.0,4286496.0,2127.0,0.0,0.0,2.750000000007276,0.0,1190109184.0,9441280.0,0.0,24576.0,27,raw/samples/n1_ptau_contribute_1_r1.csv,logs/n1_ptau_contribute_1_r1.log
1,env,ptau_contribute_2,ptau,1,,"snarkjs powersoftau contribute pot8_0001.ptau pot8_0002.ptau --name=""Second contribution"" -v -e=""some random text""",True,0,process,2.390164996999374,1.540555,0.41981999999999964,1.9603749999999995,82.01839632247417,5.126149770154636,212819968.0,75103187.47826087,0.0,0.0,4306688.0,43562.0,0.0,0.0,2.3900000000003274,0.0400000000000027,1129025536.0,20135936.0,3096576.0,215040.0,25,raw/samples/n1_ptau_contribute_2_r1.csv,logs/n1_ptau_contribute_2_r1.log
1,env,ptau_export_challenge,ptau,1,,snarkjs powersoftau export challenge pot8_0002.ptau challenge_0003,True,0,process,2.3288675629992213,1.019666,0.37881200000000037,1.3984780000000003,60.0497006450198,3.7531062903137373,174546944.0,68419584.0,0.0,0.0,4169559.0,468.0,0.0,0.0,2.4299999999993815,0.029999999999997584,1092616192.0,-16961536.0,376832.0,184320.0,25,raw/samples/n1_ptau_export_challenge_r1.csv,logs/n1_ptau_export_challenge_r1.log
1,env,ptau_challenge_contribute,ptau,1,,"snarkjs powersoftau challenge contribute bn128 challenge_0003 response_0003 -e=""some random text""",True,0,process,2.383365091000087,1.53655,0.4011079999999998,1.9376579999999999,81.29925236032288,5.08120327252018,215035904.0,76795725.91304348,0.0,0.0,4429193.0,19742.0,0.0,0.0,2.679999999993015,0.0,1137692672.0,35713024.0,0.0,61440.0,25,raw/samples/n1_ptau_challenge_contribute_r1.csv,logs/n1_ptau_challenge_contribute_r1.log
1,env,ptau_import_response,ptau,1,,"snarkjs powersoftau import response pot8_0002.ptau response_0003 pot8_0003.ptau -n=""Third contribution""",True,0,process,2.3298860000004424,0.977322,0.47498799999999974,1.4523099999999998,62.33395110317518,3.895871943948449,196497408.0,69649873.45454545,0.0,0.0,4204651.0,820.0,0.0,0.0,2.1599999999962165,0.0,1113427968.0,23867392.0,0.0,0.0,25,raw/samples/n1_ptau_import_response_r1.csv,logs/n1_ptau_import_response_r1.log
1,env,ptau_verify,ptau,1,,snarkjs powersoftau verify pot8_0003.ptau,True,0,process,2.5456822819996887,1.0748559999999996,0.5211070000000007,1.5959630000000002,62.69293742133196,3.9183085888332476,261959680.0,86271918.08,0.0,0.0,4318008.0,8663.0,0.0,0.0,2.070000000006985,0.0,1181556736.0,-135168.0,0.0,4096.0,27,raw/samples/n1_ptau_verify_r1.csv,logs/n1_ptau_verify_r1.log
1,env,ptau_beacon,ptau,1,,"snarkjs powersoftau beacon pot8_0003.ptau pot8_beacon.ptau 0102030405060708090a0b0c0d0e0f101112131015161718191a1b1c1d1e1f 10 -n=""Final Beacon""",True,0,process,2.3720525580001777,1.4953500000000002,0.4498329999999999,1.945183,82.00421164529081,5.125263227830676,214708224.0,76047226.43478261,81920.0,0.0,4317020.0,101724.0,0.03293561086431633,0.0,2.529999999998836,0.0,1137500160.0,17580032.0,81920.0,0.0,25,raw/samples/n1_ptau_beacon_r1.csv,logs/n1_ptau_beacon_r1.log
1,env,ptau_prepare_phase2,ptau,1,,snarkjs powersoftau prepare phase2 pot8_beacon.ptau pot8_final.ptau -v,True,0,process,3.1051146789995983,4.892885,0.4683709999999994,5.361255999999999,172.65887267414166,10.791179542133854,222429184.0,110009002.66666667,0.0,0.0,4432624.0,596342.0,0.0,0.0,5.980000000003201,0.0,1141936128.0,-69632.0,0.0,176128.0,32,raw/samples/n1_ptau_prepare_phase2_r1.csv,logs/n1_ptau_prepare_phase2_r1.log
1,env,ptau_verify_final,ptau,1,,snarkjs powersoftau verify pot8_final.ptau,True,0,process,2.989029682999899,2.293915,0.7641710000000002,3.0580860000000003,102.31032556795468,6.394395347997167,273551360.0,106711675.5862069,0.0,0.0,4775468.0,124318.0,0.0,0.0,3.5900000000037835,0.0,1191960576.0,4304896.0,0.0,0.0,31,raw/samples/n1_ptau_verify_final_r1.csv,logs/n1_ptau_verify_final_r1.log
