t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,78325760,0,0
0.1052,56479744,0.0900,85.55,0,0,1,3.56,0.00,96345088,0,0
0.2110,84709376,0.2300,132.27,0,0,1,3.84,0.00,122616832,0,462848
0.3170,93360128,0.3900,151.07,0,0,1,5.02,0.00,130242560,0,462848
0.4229,179589120,0.8200,406.05,0,0,1,13.87,0.00,224983040,0,462848
0.5311,369119232,1.9900,1080.42,0,0,1,32.90,0.00,420012032,0,462848
0.6374,751849472,2.3200,310.67,0,0,1,9.41,0.00,803573760,0,462848
0.7440,787238912,2.4900,159.42,0,0,1,4.40,0.00,839139328,0,462848
0.8495,802574336,2.6600,161.10,0,0,1,5.33,0.00,854310912,0,462848
0.9555,826167296,2.8200,150.94,0,0,1,6.19,0.00,879005696,0,462848
1.0609,844648448,2.9800,151.91,0,0,1,4.15,0.00,898142208,0,462848
1.1667,861163520,3.1400,151.19,0,0,1,5.61,0.00,917016576,0,462848
1.2734,877678592,3.3100,159.34,0,0,1,5.27,0.00,932208640,0,499712
1.3790,893014016,3.4700,151.45,0,0,1,3.85,0.00,947937280,0,499712
1.4847,910708736,3.6300,151.47,0,0,1,5.62,0.00,970452992,0,516096
1.5907,929976320,3.8000,160.31,0,0,1,4.72,0.00,986066944,0,516096
1.6959,952389632,3.9600,152.15,0,0,1,5.05,0.00,1008615424,0,516096
1.8014,970870784,4.1300,161.09,0,0,1,5.63,0.00,1028063232,0,516096
1.9074,981487616,4.2700,132.01,0,0,1,4.13,0.00,1039073280,0,516096
2.0132,990924800,4.4300,151.23,0,0,1,4.73,0.00,1048772608,0,516096
2.1199,1009012736,4.5900,149.99,0,0,1,4.39,0.00,1067909120,0,516096
2.2262,1031426048,4.7500,150.53,0,0,1,5.88,0.00,1090453504,0,516096
2.3322,1049513984,4.9200,160.40,0,0,1,4.42,0.00,1109561344,0,516096
2.4381,1064456192,5.0800,151.04,0,0,1,5.31,0.00,1125158912,0,585728
2.5436,1082937344,5.2500,161.11,0,0,1,5.03,0.00,1143996416,0,618496
2.6491,1102204928,5.4200,161.24,0,0,1,6.22,0.00,1163132928,0,618496
2.7547,1120292864,5.5800,151.39,0,0,1,4.44,0.00,1182269440,0,618496
2.8605,1140740096,5.7400,151.30,0,0,1,4.14,0.00,1203208192,0,618496
2.9665,1159614464,5.9000,150.99,0,0,1,5.01,0.00,1222406144,0,618496
3.0723,1177702400,6.0600,151.23,0,0,1,4.73,0.00,1241100288,0,618496
3.1784,1196576768,6.2300,160.22,0,0,1,5.30,0.00,1259880448,0,618496
3.2838,1214664704,6.3900,151.70,0,0,1,5.33,0.00,1279209472,0,888832
3.3892,1229606912,6.5500,151.91,0,0,1,5.64,0.00,1294413824,0,1069056
3.4945,1248088064,6.7200,161.45,0,0,1,5.34,0.00,1313837056,0,1069056
3.6001,1266569216,6.8900,160.95,0,0,1,5.03,0.00,1332723712,0,1069056
3.7059,1285050368,7.0500,151.20,0,0,1,5.02,0.00,1351811072,0,1069056
3.8119,1303138304,7.2100,150.97,0,0,1,5.31,0.00,1370923008,0,1069056
3.9174,1322012672,7.3800,161.15,0,0,1,6.52,0.00,1389461504,0,1069056
4.0242,1340493824,7.5400,149.72,0,0,1,4.97,0.00,1408585728,0,1069056
4.1302,1358188544,7.7000,151.07,0,0,1,4.72,0.00,1427779584,0,1069056
4.2356,1377849344,7.8600,151.76,0,0,1,4.15,0.00,1450917888,0,1069056
4.3417,1396330496,8.0400,169.65,0,0,1,4.42,0.00,1466048512,0,1069056
4.4481,1414811648,8.2000,150.39,0,0,1,5.58,0.00,1485557760,0,1069056
4.5541,1430540288,8.3500,141.55,0,0,1,4.72,0.00,1504530432,0,1069056
4.6601,1447841792,8.5200,160.28,0,0,1,5.60,0.00,1519996928,0,1069056
4.7658,1466716160,8.6900,160.79,0,0,1,5.91,0.00,1538715648,0,5121024
4.8718,1487163392,8.8600,160.38,0,0,1,5.01,0.00,1560363008,0,5734912
4.9773,1505644544,9.0200,151.67,0,0,1,4.74,0.00,1579331584,0,5734912
5.0833,1524125696,9.1800,151.00,0,0,1,4.42,0.00,1597980672,0,5734912
5.1888,1539854336,9.3400,151.69,0,0,1,5.93,0.00,1617117184,0,5734912
5.2943,1561481216,9.5200,170.50,0,0,1,4.14,0.00,1636372480,0,5734912
5.3997,1579962368,9.6800,151.82,0,0,1,5.34,0.00,1655779328,0,5734912
5.5053,1594118144,9.8400,151.50,0,0,1,4.73,0.00,1671471104,0,5734912
5.6114,1617711104,10.0000,150.82,0,0,1,5.01,0.00,1694072832,0,5734912
5.7172,1635799040,10.1600,151.23,0,0,1,4.73,0.00,1713319936,0,5734912
5.8230,1654280192,10.3300,160.67,0,0,1,5.61,0.00,1732116480,0,5734912
5.9286,1672761344,10.5000,161.03,0,0,1,5.62,0.00,1751162880,0,5734912
6.0340,1691242496,10.6700,161.27,0,0,1,6.23,0.00,1770618880,0,5849600
6.1393,1698320384,10.8000,123.43,0,0,1,5.34,0.00,1778159616,0,5849600
6.2452,1699106816,10.9100,103.87,0,0,1,3.25,0.00,1778679808,0,5849600
6.3509,1699106816,11.0100,94.67,0,0,1,2.96,0.00,1778679808,0,5849600
6.4562,1699106816,11.1100,94.94,0,0,1,3.56,0.00,1778675712,0,5849600
6.5617,1710903296,11.3800,255.93,0,0,1,7.11,0.00,1790697472,0,5849600
6.6684,1729384448,11.5400,150.02,0,0,1,4.40,0.00,1809690624,0,5849600
6.7737,1747865600,11.7000,151.93,0,0,1,5.04,0.00,1832214528,0,5911040
6.8791,1765953536,11.8500,142.22,0,0,1,4.74,0.00,1847570432,0,6029824
6.9846,1784434688,12.0100,151.74,0,0,1,5.33,0.00,1866899456,0,6029824
7.0906,1802915840,12.1800,160.41,0,0,1,5.90,0.00,1885618176,0,6029824
7.1959,1821396992,12.3400,151.88,0,0,1,4.15,0.00,1904640000,0,6029824
7.3014,1840271360,12.5100,161.06,0,0,1,4.74,0.00,1923952640,0,6029824
7.4072,1860718592,12.6600,141.82,0,0,1,4.14,0.30,1945186304,0,6091264
7.5128,1879199744,12.8300,160.94,0,0,1,6.80,0.00,1964535808,0,6091264
7.6185,1901219840,13.0000,160.90,0,0,1,5.32,0.00,1987264512,0,6091264
7.7242,1920094208,13.1600,151.42,0,0,1,4.14,0.00,2006544384,0,6271488
7.8302,1936609280,13.3200,150.83,0,0,1,4.42,0.00,2025541632,0,6271488
7.9365,1957056512,13.4900,159.93,0,0,1,5.88,0.00,2044940288,0,6271488
8.0414,1975537664,13.6600,162.07,0,0,1,5.06,0.00,2063654912,0,6271488
8.1470,1993232384,13.8100,142.16,0,0,1,4.44,0.00,2082791424,0,6271488
8.2524,2009354240,13.9800,161.29,0,0,1,5.63,0.00,2097995776,0,6271488
8.3581,2027442176,14.1500,160.73,0,0,1,4.14,0.00,2117251072,0,6271488
8.4638,2045923328,14.3100,151.36,0,0,1,5.03,0.00,2136125440,0,6271488
8.5696,2051317760,14.5700,245.90,0,0,1,6.50,0.00,2142765056,0,6271488
8.6759,2044641280,14.9400,347.81,0,0,1,7.05,0.00,2137174016,0,6328832
8.7822,2062336000,15.1100,159.96,0,0,1,4.41,0.00,2155720704,0,6328832
8.8879,2077671424,15.2600,141.89,0,0,1,4.14,0.00,2173210624,0,6328832
8.9945,2096545792,15.4200,150.18,0,0,1,4.40,0.00,2190069760,0,6328832
9.1004,2111881216,15.5900,160.42,0,0,1,5.90,0.00,2206728192,0,6328832
9.2064,2101694464,15.9600,349.15,0,0,1,9.44,0.00,2192228352,0,6328832
9.3126,2097324032,16.2300,254.18,0,0,1,7.06,0.00,2189557760,0,6328832
9.4190,2111479808,16.3900,150.41,0,0,1,4.70,0.00,2205167616,0,6328832
9.5251,2132320256,16.5600,160.34,0,0,1,5.31,0.00,2226335744,0,6328832
9.6308,2147655680,16.7200,151.29,0,0,1,5.02,0.00,2241585152,0,6328832
9.7361,2165743616,16.8800,151.94,0,0,1,5.04,0.00,2260217856,0,6328832
9.8417,2182258688,17.0400,151.55,0,0,1,5.33,0.00,2279006208,0,6328832
9.9472,2199560192,17.2100,161.18,0,0,1,5.33,0.00,2294472704,0,9193984
10.0534,2218041344,17.3700,150.66,0,0,1,4.71,0.00,2313482240,0,9193984
10.1596,2236129280,17.5300,150.65,0,0,1,4.41,0.00,2332749824,0,9193984
10.2655,2251464704,17.6800,141.60,0,0,1,4.72,0.00,2348335104,0,9193984
10.3714,2269552640,17.8500,160.51,0,0,1,5.61,0.00,2367225856,0,9193984
10.4771,2293145600,18.0100,151.37,0,0,1,5.62,0.00,2391445504,0,9193984
10.5832,2320670720,18.1800,160.31,0,0,1,5.60,0.00,2419691520,0,9193984
10.6891,2348195840,18.3500,160.42,0,0,1,3.83,0.00,2448429056,0,9193984
10.7951,2376900608,18.5200,160.47,0,0,1,4.42,0.00,2476957696,0,9193984
10.9012,2404425728,18.6800,150.74,0,0,1,4.71,0.00,2505793536,0,10430976
11.0065,2432344064,18.8400,151.91,0,0,1,4.15,0.00,2535186432,0,10430976
11.1118,2460262400,19.0100,161.54,0,0,1,5.64,0.00,2564071424,0,10430976
11.2174,2487787520,19.1800,160.97,0,0,1,4.14,0.00,2593132544,0,10467840
11.3233,2515705856,19.3400,151.01,0,0,1,4.42,0.00,2621976576,0,10467840
11.4289,2544017408,19.5000,151.63,0,0,1,5.92,0.00,2650603520,0,10467840
11.5352,2572328960,19.6700,159.92,0,0,1,7.06,0.00,2679205888,0,10467840
11.6414,2600640512,19.8400,159.93,0,0,1,4.70,0.00,2708320256,0,10467840
11.7470,2623840256,20.0000,151.64,0,0,1,4.44,0.00,2732982272,0,10467840
11.8527,2652545024,20.1600,151.25,0,0,1,6.79,0.00,2761400320,0,10467840
11.9589,2680463360,20.3300,160.07,0,0,1,4.41,0.00,2790514688,0,10467840
12.0649,2608193536,20.4900,150.95,0,0,1,4.13,0.00,2702379008,0,10467840
12.1704,0,20.6000,104.32,0,0,1,3.26,0.00,1333076992,0,10467840
12.2611,0,20.6000,0.00,0,0,0,3.44,0.00,76830720,0,10467840
