t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,65115136,0,0
0.1050,56475648,0.0900,85.75,0,0,1,2.98,0.00,83944448,0,0
0.2112,79339520,0.2300,131.82,0,0,1,3.83,0.00,102845440,0,0
0.3168,85630976,0.4100,170.35,0,0,1,4.73,0.00,110500864,0,28672
0.4225,146780160,0.7300,302.68,0,0,1,10.05,0.00,176430080,0,28672
0.5281,356757504,1.9800,1184.04,0,0,1,33.45,0.00,397929472,0,28672
0.6362,366362624,3.5000,1406.51,0,4096,1,44.24,0.00,405822464,0,28672
0.7430,367542272,6.3200,2639.38,0,4096,1,85.41,0.00,406096896,0,57344
0.8486,369115136,7.6900,1298.07,0,4096,1,37.31,0.00,409934848,0,57344
0.9562,381702144,9.8400,1998.13,0,1052672,1,63.31,0.00,421767168,0,57344
1.0622,382095360,12.7800,2773.21,0,1052672,1,86.07,0.00,422606848,0,57344
1.1673,391925760,14.5600,1693.11,0,2101248,1,63.02,0.00,432632832,0,57344
1.2775,392712192,18.1200,3230.61,0,2101248,1,93.30,0.00,433693696,0,57344
1.3825,399003648,19.6800,1486.49,0,3149824,1,53.60,0.00,439467008,0,57344
1.4937,399003648,23.2600,3217.91,0,3149824,1,93.26,0.00,439282688,0,57344
1.5999,406867968,25.4900,2100.81,0,3219456,1,63.30,0.00,448269312,0,57344
1.7082,412372992,28.3400,2631.40,0,4198400,1,85.41,0.00,453748736,0,57344
1.8140,413552640,31.0400,2551.19,0,4198400,1,78.84,0.00,454561792,0,16994304
1.9200,422023168,32.6000,1472.06,0,5251072,1,48.66,0.00,463662080,0,16994304
2.0261,422416384,35.3600,2599.40,0,5251072,1,80.35,0.00,464100352,0,39811072
2.1319,423989248,36.9600,1513.53,0,5251072,1,46.12,0.00,465669120,0,39811072
2.2380,428314624,39.2200,2130.21,0,6299648,1,69.51,0.00,469784576,0,39811072
2.3505,429101056,41.9300,2408.86,0,6299648,1,76.67,0.00,470796288,0,39864320
2.4557,435392512,43.5600,1549.46,0,7348224,1,47.83,0.00,475654144,0,39864320
2.5667,435785728,46.7200,2844.96,0,7348224,1,90.87,0.00,476452864,0,39864320
2.6726,439717888,48.0300,1237.25,0,7786496,1,35.71,0.00,482101248,0,39864320
2.7842,442077184,51.0900,2742.82,0,8396800,1,88.23,0.00,483293184,0,39925760
2.8903,444436480,53.3400,2119.83,0,8396800,1,65.95,0.00,484702208,0,39925760
2.9960,449155072,54.8800,1457.04,0,9445376,1,45.83,0.00,490309632,0,39925760
3.1026,449941504,57.8400,2776.74,0,9445376,1,88.53,0.00,490784768,0,40085504
3.2078,453873664,59.5300,1606.58,0,10493952,1,53.18,0.00,496596992,0,40085504
3.3176,453873664,62.9100,3077.55,0,10493952,1,92.47,0.00,496384000,0,40085504
3.4237,459378688,64.7500,1734.63,0,10563584,1,52.15,0.00,499992576,0,40085504
3.5294,460951552,67.5400,2638.90,0,11542528,1,83.94,0.00,502900736,0,40245248
3.6360,462131200,70.0800,2384.30,0,11542528,1,74.22,0.00,502940672,0,40245248
3.7411,467636224,71.3900,1246.26,0,12591104,1,40.13,0.00,508362752,0,40245248
3.8470,467636224,74.5000,2935.94,0,12591104,1,92.93,0.00,508039168,0,40245248
3.9525,468815872,75.9400,1364.50,0,12591104,1,39.68,0.00,511258624,0,40245248
