t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,61462528,0,0
0.1056,57663488,0.0900,85.22,0,0,1,2.96,0.00,80180224,0,0
0.2113,75247616,0.2600,160.84,0,0,1,5.03,0.00,94214144,0,0
0.3170,118394880,0.3800,113.53,0,0,1,5.03,0.00,137234432,0,0
0.4233,119967744,0.5400,150.58,0,0,1,4.71,0.00,138954752,0,0
0.5291,165298176,0.7600,207.85,0,0,1,6.50,0.00,193752064,0,0
0.6359,370556928,1.9200,1086.34,0,0,1,32.78,0.00,408925184,0,0
0.7436,419094528,2.3500,399.25,0,0,1,10.74,0.00,455529472,0,118784
0.8499,420274176,2.4800,122.32,0,0,1,4.12,0.00,456836096,0,118784
0.9554,421847040,2.6100,123.21,0,0,1,4.44,0.00,458413056,0,118784
1.0614,426237952,2.7400,122.64,0,0,1,4.13,0.00,461956096,0,118784
1.1675,567787520,3.3500,574.49,0,0,1,20.90,0.00,603624448,0,118784
1.2781,768040960,4.3800,932.05,0,0,1,26.86,0.00,818353152,0,118784
1.3845,945360896,5.2300,798.40,0,0,1,25.24,0.00,984060928,0,118784
1.4913,1407000576,5.7900,524.67,0,0,1,15.22,0.29,1455866880,0,233472
1.5983,1663537152,6.3000,476.27,0,0,1,14.59,0.00,1711399936,0,233472
1.7048,1860001792,6.7600,432.03,0,0,1,12.91,0.00,1898615808,0,233472
1.8113,1896226816,7.1900,403.97,0,0,1,15.85,0.00,1935004672,0,2923520
1.9230,1925804032,10.1400,2640.33,0,0,1,81.95,0.00,1965368320,0,2923520
2.0305,1754255360,11.1200,911.05,0,8192,1,25.27,0.00,1769776128,0,2923520
2.1361,0,11.2200,94.72,0,8192,1,4.14,0.00,551421952,0,2923520
2.1772,0,11.2200,0.00,0,8192,0,3.05,0.00,62516224,0,2923520
