t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,64466944,0,0
0.1045,56430592,0.0900,86.13,0,0,1,3.59,0.00,81161216,0,0
0.2104,85614592,0.2100,113.35,0,0,1,3.54,0.00,107363328,0,0
0.3174,99770368,0.3600,140.11,0,0,1,3.79,0.00,121891840,0,0
0.4231,107233280,0.5300,160.85,0,0,1,5.32,0.00,127740928,0,0
0.5285,283394048,1.3900,815.64,0,0,1,26.38,0.00,318508032,0,0
0.6361,398241792,2.2300,780.59,0,0,1,20.33,0.00,430877696,0,0
0.7427,512274432,2.4000,159.53,0,0,1,4.69,0.00,553659392,0,0
0.8495,586727424,2.5800,168.59,0,0,1,5.85,0.00,623385600,0,49152
0.9555,612388864,2.7800,188.63,0,0,1,5.89,0.00,649698304,0,49152
1.0617,634023936,2.9400,150.69,0,0,1,4.41,0.00,670616576,0,49152
1.1673,651325440,3.0800,132.51,0,0,1,3.55,0.00,689224704,0,49152
1.2730,664252416,3.3000,208.23,0,0,1,6.80,0.00,702323712,0,57344
1.3794,688238592,3.4200,112.77,0,0,1,4.70,0.00,726440960,0,57344
1.4854,704753664,3.5600,132.10,0,0,1,3.24,0.00,744528896,0,57344
1.5909,722841600,3.6900,123.24,0,0,1,4.15,0.00,762878976,0,57344
1.6966,742146048,3.8600,160.79,0,0,1,5.32,0.00,782244864,0,57344
1.8026,759054336,4.0000,132.03,0,0,1,4.13,0.00,800160768,0,57344
1.9088,776749056,4.1400,131.86,0,0,1,4.71,0.00,817986560,0,57344
2.0143,797589504,4.2600,113.80,0,0,1,3.85,0.00,839744512,0,57344
2.1203,816070656,4.3900,122.57,0,0,1,3.54,0.00,858205184,0,57344
2.2261,829833216,4.5200,122.91,0,0,1,4.43,0.00,872737792,0,57344
2.3322,841236480,4.6500,122.56,0,0,1,4.12,0.00,884194304,0,126976
2.4378,848707584,4.8000,142.02,0,0,1,5.33,0.00,892197888,0,126976
2.5431,851853312,4.9100,104.42,0,0,1,2.97,0.00,895589376,0,126976
2.6497,856178688,5.0200,103.25,0,0,1,2.93,0.00,899931136,0,126976
