t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,78475264,0,0
0.1045,412925952,0.3900,373.04,0,0,1,11.66,0.60,365652992,0,0
0.2108,412925952,0.4900,94.12,0,0,1,3.53,0.00,365652992,0,0
0.3169,495980544,0.9400,424.13,0,0,1,13.55,0.00,366203904,0,0
0.4236,495980544,1.0400,93.73,0,0,1,2.93,0.00,366113792,0,0
0.5305,716541952,1.4300,364.73,0,0,1,11.40,0.29,432844800,0,0
0.6366,729829376,2.0400,574.75,0,0,1,16.19,0.00,432406528,0,0
0.7422,729829376,2.1500,104.16,0,0,1,3.25,0.00,432205824,0,0
0.8481,729829376,2.2500,94.48,0,0,1,2.95,0.00,432205824,0,0
0.9539,729829376,2.3600,103.92,0,0,1,3.25,0.00,432279552,0,0
1.0596,729829376,2.4600,94.66,0,0,1,3.25,0.00,432279552,0,24576
1.1654,729829376,2.5700,103.94,0,0,1,3.25,0.00,432275456,0,24576
1.2712,729829376,2.6800,103.97,0,0,1,2.95,0.00,432275456,0,24576
1.3769,593838080,2.8400,151.42,0,0,1,6.21,0.00,353808384,0,24576
1.4830,744681472,3.2300,367.43,0,0,1,10.89,0.00,366448640,0,24576
1.5882,744681472,3.3400,104.54,0,0,1,3.27,0.00,366460928,0,24576
1.6936,942247936,4.3800,987.31,0,0,1,30.26,0.30,418950144,0,41992192
1.8063,942247936,7.5600,2820.01,0,0,1,90.07,0.00,418708480,0,41992192
1.9192,942247936,10.9800,3029.99,0,0,1,94.69,0.00,418192384,0,41992192
2.0289,942247936,14.2700,2999.27,0,0,1,97.43,0.00,418188288,0,41992192
2.1383,942247936,17.4500,2907.43,0,0,1,92.86,0.29,418204672,0,41992192
2.2472,942247936,20.6200,2910.24,0,0,1,90.66,0.00,418204672,0,41992192
2.3551,942247936,23.8000,2946.67,0,0,1,92.66,0.29,321911808,0,41992192
2.4664,1037041664,25.6200,1636.14,0,0,1,54.50,0.00,488111104,0,42029056
2.5733,1065746432,27.3500,1617.10,0,0,1,51.41,0.00,488119296,0,42029056
2.6800,1094451200,29.0800,1622.15,0,0,1,48.35,0.00,487877632,0,42045440
2.7879,1123549184,30.8000,1593.78,0,0,1,49.52,0.00,487373824,0,42045440
2.8952,1143996416,32.5000,1584.29,0,0,1,52.71,0.29,487123968,0,46280704
2.9722,0,32.5000,0.00,0,0,0,14.61,0.00,78674944,0,46297088
