t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,61486080,0,0
0.1045,57147392,0.0900,86.15,0,0,1,2.99,0.00,79283200,0,0
0.2105,78073856,0.2400,141.43,0,0,1,4.42,0.00,98354176,0,0
0.3168,86724608,0.4100,159.98,0,0,1,5.00,0.00,108434432,0,0
0.4229,185839616,0.9100,471.13,0,0,1,13.55,0.00,221152256,0,0
0.5286,363573248,2.1000,1125.84,0,0,1,33.11,0.00,398231552,0,0
0.6353,363876352,2.2200,112.46,0,0,1,2.93,0.00,398080000,0,16384
0.7408,364662784,2.3500,123.21,0,0,1,4.15,0.00,399136768,0,16384
0.8470,364662784,2.4700,113.04,0,0,1,3.53,0.00,399075328,0,16384
0.9521,365842432,2.5900,114.12,0,0,1,3.57,0.00,399861760,0,77824
1.0574,365842432,2.7000,104.54,0,0,1,3.27,0.00,399542272,0,77824
1.1629,365842432,2.8100,104.21,0,0,1,2.96,0.00,399534080,0,77824
1.2686,365842432,2.9100,94.62,0,0,1,3.25,0.00,399541248,0,237568
1.3737,365842432,3.0200,104.65,0,0,1,3.57,0.00,399172608,0,307200
1.4789,365842432,3.1300,104.60,0,0,1,3.27,0.00,399164416,0,307200
1.5842,365842432,3.2400,104.42,0,0,1,3.26,0.00,399160320,0,360448
1.6900,366628864,3.3600,113.41,0,0,1,3.84,0.00,399410176,0,360448
1.7957,366628864,3.4700,104.12,0,0,1,3.25,0.00,399406080,0,360448
1.9015,366628864,3.5700,94.50,0,0,1,2.95,0.00,399410176,0,360448
2.0071,366628864,3.6800,104.13,0,0,1,4.14,0.00,399148032,0,16241664
2.1133,366628864,3.7900,103.62,0,0,1,2.94,0.00,399401984,0,16241664
2.2188,366628864,3.9000,104.21,0,0,1,2.96,0.00,399291392,0,16241664
2.3242,366628864,4.0100,104.40,0,0,1,3.26,0.00,399291392,0,16241664
