t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,63319040,0,0
0.1044,56459264,0.0900,86.22,0,0,1,3.29,0.00,80961536,0,0
0.2106,75362304,0.2200,122.39,0,0,1,3.82,0.00,97746944,0,0
0.3158,85192704,0.3900,161.65,0,0,1,4.75,0.00,107503616,0,2700800
0.4223,209989632,1.0100,582.12,0,0,1,17.60,0.00,242570240,0,2700800
0.5309,365350912,2.1000,1003.62,0,0,1,29.92,0.00,399457280,0,2700800
0.6373,375967744,2.3300,216.13,0,12881920,1,6.17,0.00,410141696,0,2700800
0.7440,376754176,2.5300,187.52,0,33173504,1,6.74,0.00,410386432,0,2700800
0.8500,376754176,2.7300,188.57,0,53710848,1,5.30,0.00,410261504,0,2700800
0.9621,398381056,4.0200,1150.52,0,60248064,1,37.35,0.00,434205696,0,2700800
1.0691,398381056,6.1000,1945.08,0,60248064,1,63.41,0.00,435442688,0,2700800
1.1747,398774272,8.4400,2214.79,0,60248064,1,67.73,0.00,436208640,0,2700800
1.2804,399953920,10.7400,2176.78,0,60248064,1,70.09,0.00,436814848,0,2700800
1.3872,401133568,13.4200,2510.27,0,60248064,1,79.03,0.00,437335040,0,2700800
1.4950,402706432,16.0200,2411.05,0,60248064,1,72.16,0.00,439523328,0,2700800
1.6007,403492864,18.3200,2175.02,0,60248064,1,70.63,0.00,440633344,0,2700800
1.7101,406245376,20.5700,2056.92,0,60248064,1,61.42,0.00,442619904,0,2700800
1.8152,410177536,22.1900,1541.36,0,60248064,1,48.76,0.00,445769728,0,2700800
1.9211,415289344,23.4500,1189.97,0,60248064,1,36.89,0.00,451086336,0,2700800
2.0267,418435072,23.8700,397.61,0,60248064,1,11.83,0.00,454227968,0,2700800
2.1320,421212160,25.5800,1624.87,0,64442368,1,51.96,0.00,458383360,0,2749952
2.2421,421212160,28.6700,2805.39,0,64442368,1,87.10,0.00,457916416,0,2749952
2.3481,421212160,31.5800,2745.03,0,64442368,1,85.19,0.00,457912320,0,2749952
2.4534,421212160,34.4900,2764.35,0,64442368,1,91.14,0.00,457912320,0,2749952
2.5663,421212160,37.8500,2977.03,0,64442368,1,88.88,0.00,457399296,0,2749952
2.6724,422391808,40.7800,2761.41,0,64442368,1,89.53,0.00,459230208,0,2749952
