t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,57605120,0,0
0.1050,56868864,0.0900,85.74,0,0,1,3.57,0.00,74842112,0,0
0.2106,75829248,0.2200,123.09,0,0,1,2.66,0.00,94003200,0,0
0.3165,84873216,0.3900,160.58,0,0,1,5.61,0.00,100872192,0,0
0.4226,158859264,0.7900,376.97,0,0,1,11.49,0.00,181407744,0,0
0.5294,338558976,1.7700,917.06,0,0,1,31.87,0.00,370248704,0,0
0.6361,367468544,2.1300,337.38,0,4096,1,10.54,0.00,395802624,0,0
0.7461,375332864,3.7000,1428.27,0,4096,1,47.19,0.00,404576256,0,0
0.8554,378085376,5.6800,1811.22,0,4096,1,54.31,0.00,409110528,0,0
0.9613,398852096,6.4900,764.80,0,4198400,1,23.90,0.00,429189120,0,0
1.0740,396525568,7.5600,948.85,0,4198400,1,31.87,0.00,425719808,0,0
1.1831,396525568,10.0600,2291.91,0,4198400,1,68.47,0.00,425211904,0,0
1.2888,397312000,12.6800,2478.22,0,4198400,1,79.81,0.00,426231808,0,0
1.3944,400850944,14.6600,1875.61,0,4198400,1,56.24,0.00,429852672,0,0
1.4996,409133056,15.1700,484.81,0,8392704,1,15.15,0.00,438910976,0,0
1.6047,410705920,17.3400,2065.00,0,8392704,1,63.94,0.00,442355712,0,0
1.7099,415817728,19.0700,1643.70,0,10489856,1,49.58,0.00,445644800,0,0
1.8151,449163264,19.8600,751.30,0,12587008,1,21.99,0.00,481786880,0,0
1.9207,465678336,20.0700,198.87,0,12587008,1,5.92,0.00,497277952,0,0
2.0265,465678336,20.1900,113.42,0,12587008,1,3.54,0.00,496913408,0,208896
2.1326,475901952,20.3500,150.75,0,12587008,1,4.12,0.00,509651968,0,208896
2.2386,0,20.4800,122.68,0,12587008,1,3.83,0.00,59906048,0,208896
2.2438,0,20.4800,0.00,0,12587008,0,0.00,0.00,59619328,0,208896
