t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,63154176,0,0
0.1041,34037760,0.0900,86.44,0,0,1,3.00,0.00,90850304,0,0
0.2096,47067136,0.1900,94.80,0,0,1,2.96,0.00,103228416,0,0
0.3155,72577024,0.3000,103.83,0,0,1,3.24,0.00,128852992,0,0
0.4216,76902400,0.5200,207.37,0,0,1,7.36,0.00,138839040,0,0
0.5272,87519232,0.7300,198.89,0,0,1,5.62,0.00,148890624,0,0
0.6332,87519232,0.8400,103.76,0,0,1,3.24,0.00,148890624,0,0
0.7390,91844608,0.9400,94.59,0,0,1,3.25,0.00,153072640,0,0
0.8449,96563200,1.0500,103.87,0,0,1,2.95,0.00,158041088,0,0
0.9502,100880384,1.1500,94.92,0,0,1,3.26,0.00,162128896,0,0
1.0564,121720832,1.2600,103.58,0,0,1,2.94,0.00,183358464,0,98304
1.1630,111366144,1.3600,93.81,0,2621440,1,3.52,0.00,172630016,0,98304
1.2687,111366144,1.4700,104.04,0,9281536,1,3.55,0.00,172777472,0,98304
1.3743,111366144,1.5700,94.73,0,16019456,1,3.26,0.00,172658688,0,98304
1.4803,111366144,1.6800,103.78,0,22114304,1,3.24,0.00,172666880,0,98304
1.5857,111366144,1.7900,104.31,0,38256640,1,3.26,0.00,172541952,0,98304
1.6800,0,1.7900,0.00,0,38256640,0,3.31,0.00,62800896,0,98304
