n,phase,prover,n_reps,ok,wall_s_mean,wall_s_min,wall_s_max,wall_s_stdev,cpu_total_s_mean,cpu_total_s_min,cpu_total_s_max,cpu_total_s_stdev,cpu_user_s_mean,cpu_user_s_min,cpu_user_s_max,cpu_user_s_stdev,cpu_sys_s_mean,cpu_sys_s_min,cpu_sys_s_max,cpu_sys_s_stdev,rss_peak_bytes_mean,rss_peak_bytes_min,rss_peak_bytes_max,rss_peak_bytes_stdev,io_read_bytes_mean,io_read_bytes_min,io_read_bytes_max,io_read_bytes_stdev,io_write_bytes_mean,io_write_bytes_min,io_write_bytes_max,io_write_bytes_stdev,io_rchar_bytes_mean,io_rchar_bytes_min,io_rchar_bytes_max,io_rchar_bytes_stdev,io_wchar_bytes_mean,io_wchar_bytes_min,io_wchar_bytes_max,io_wchar_bytes_stdev,sys_cpu_iowait_s_mean,sys_cpu_iowait_s_min,sys_cpu_iowait_s_max,sys_cpu_iowait_s_stdev,cpu_pct_of_core
1,env,,1,True,30.634305919000326,30.634305919000326,30.634305919000326,0.0,80.361319,80.361319,80.361319,0.0,70.95179900000001,70.95179900000001,70.95179900000001,0.0,9.40952,9.40952,9.40952,0.0,245399552.0,245399552.0,245399552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53802547.0,53802547.0,53802547.0,0.0,3145544.0,3145544.0,3145544.0,0.0,0.00999999999999801,0.00999999999999801,0.00999999999999801,0.0,262.3245952184524
1,prove,rapidsnark,5,True,0.26283895940018737,0.23943023100036953,0.3173841690002064,0.027950448246383774,0.2619476000000002,0.24005099999999224,0.317196000000008,0.02821779871358173,0.21846060000000023,0.18447999999999354,0.2754720000000077,0.03179425900127791,0.04348700000000001,0.020521000000000456,0.06315000000000026,0.014916127339225505,70818201.6,69070848.0,73105408.0,1351234.5797010376,98304.0,98304.0,98304.0,0.0,0.0,0.0,0.0,0.0,2061729.0,2061705.0,2061793.0,32.39753077010654,2253.8,161.0,5349.0,2524.1431338178904,0.0,0.0,0.0,0.0,99.66087242080806
1,prove,snarkjs,5,True,0.8920658661999823,0.788780136000014,1.0403973259999475,0.08626174664945055,2.0014408,1.823419000000003,2.342954000000004,0.17855309987384896,1.7227058,1.5506730000000033,2.059847000000005,0.17850806906400762,0.278735,0.19921599999999984,0.321238000000001,0.043993789479880266,199673446.4,195547136.0,208252928.0,4417569.402117576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460704.2,2460618.0,2460762.0,48.001666637732484,8156.8,8131.0,8174.0,15.210522673465235,0.0,0.0,0.0,0.0,224.36020431156365
1,verify,rapidsnark,5,True,0.7661579528000857,0.6945761860001767,0.8497044360001382,0.053811400846342554,1.7428226000000016,1.6369589999999974,1.8556760000000043,0.07083822669886755,1.4352468000000016,1.3874229999999983,1.50419500000001,0.04074505221692849,0.30757580000000007,0.22980800000000023,0.413590000000001,0.06498512007652257,179163136.0,178204672.0,180281344.0,667680.6666855047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148832.6,2148815.0,2148847.0,12.8,4989.8,4961.0,5001.0,14.837789592793126,0.0,0.0,0.0,0.0,227.47562609387387
1,verify,snarkjs,5,True,0.86354341199999,0.6797324890001164,1.1034239719999732,0.1478551831691353,2.039851399999999,1.649008999999996,2.675859000000001,0.36352391854875427,1.7087999999999994,1.3919039999999967,2.1249660000000006,0.2578952351130221,0.3310513999999998,0.165184,0.5508930000000003,0.1243894746730608,177585356.8,172670976.0,179875840.0,2530302.3340828186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148386.6,2145857.0,2149297.0,1272.974720880191,4978.6,4961.0,4993.0,10.613199329137279,0.0,0.0,0.0,0.0,236.21874380069067
2,env,,1,True,36.95004918900008,36.95004918900008,36.95004918900008,0.0,115.56898699999999,115.56898699999999,115.56898699999999,0.0,105.68210199999999,105.68210199999999,105.68210199999999,0.0,9.886885,9.886885,9.886885,0.0,246001664.0,246001664.0,246001664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57987687.0,57987687.0,57987687.0,0.0,5417116.0,5417116.0,5417116.0,0.0,0.0,0.0,0.0,0.0,312.77086103150447
2,prove,rapidsnark,5,True,0.26590915279994076,0.2423603950001052,0.32831173599993235,0.0315124132688286,0.25216660000000174,0.23363399999999857,0.3146889999999942,0.03132753950503884,0.19846840000000157,0.1612039999999979,0.24179599999999368,0.029870163237582285,0.05369820000000018,0.012080000000000979,0.07666100000000142,0.024367580769539127,70357811.2,69664768.0,70938624.0,464735.5606856011,188416.0,188416.0,188416.0,0.0,0.0,0.0,0.0,0.0,2063014.6,2062981.0,2063029.0,17.083325203250098,8814.0,859.0,11167.0,3990.459321932752,0.0,0.0,0.0,0.0,94.8318616883871
2,prove,snarkjs,5,True,0.9653125414000442,0.9338292960001127,0.9860662149999371,0.019441858383208024,2.1196459999999995,2.038905000000007,2.1888440000000102,0.05164682646978519,1.6891707999999994,1.607734999999991,1.7842970000000093,0.06344186271036092,0.43047520000000006,0.35777900000000074,0.5422539999999998,0.062499747962371496,205520076.8,202395648.0,208179200.0,1920450.8238296965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2547209.2,2547006.0,2547414.0,135.25442691461157,7497.4,7478.0,7509.0,12.90891165048394,0.0,0.0,0.0,0.0,219.58131787304492
2,verify,rapidsnark,5,True,0.7820930267999756,0.6808268789998237,0.9363150369999858,0.08970379589255738,1.7623616000000006,1.5673789999999848,2.0117040000000053,0.15094544216849273,1.4199002000000007,1.2574689999999862,1.5601910000000032,0.10749562328839726,0.3424613999999998,0.2632129999999968,0.45151300000000205,0.07073161645714152,178792038.4,175861760.0,181678080.0,1864240.0326028406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149900.4,2148830.0,2153950.0,2026.3000370132752,4972.2,4921.0,5001.0,28.88875213642846,0.0,0.0,0.0,0.0,225.33912713822647
2,verify,snarkjs,5,True,0.8060076497999489,0.7119177839999793,0.9537598409999646,0.08918785347614117,1.9126170000000016,1.6515670000000107,2.2455580000000133,0.20682970602406117,1.5779578000000014,1.462239000000011,1.6936420000000112,0.09627029412523609,0.3346592000000001,0.18932799999999972,0.5519160000000021,0.12955742283543698,180473036.8,178135040.0,185970688.0,2915729.939949199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149004.0,2148924.0,2149228.0,113.13708498984761,4988.2,4969.0,4993.0,9.6,0.0,0.0,0.0,0.0,237.2951423568639
4,env,,1,True,46.01523942600011,46.01523942600011,46.01523942600011,0.0,168.31087299999996,168.31087299999996,168.31087299999996,0.0,158.23041399999997,158.23041399999997,158.23041399999997,0.0,10.080459000000001,10.080459000000001,10.080459000000001,0.0,253943808.0,253943808.0,253943808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65301105.0,65301105.0,65301105.0,0.0,10260734.0,10260734.0,10260734.0,0.0,0.0,0.0,0.0,0.0,365.7720248759563
4,prove,rapidsnark,5,True,0.30154598040016933,0.2655057510005463,0.34138393299963354,0.03178293961228167,0.29370019999999214,0.2566699999999855,0.33414200000001415,0.031266405948899956,0.2109581999999932,0.18858699999998407,0.23819800000001123,0.021456230586032583,0.08274199999999894,0.06493299999999635,0.09594400000000292,0.013359065955373162,70945177.6,70467584.0,71389184.0,348613.6376412145,368640.0,368640.0,368640.0,0.0,0.0,0.0,0.0,0.0,2065725.6,2065700.0,2065740.0,13.763720427268202,12431.6,145.0,20626.0,10022.174047580695,0.014000000000000058,0.00999999999999801,0.020000000000003126,0.004898979485568862,97.39814790773687
4,prove,snarkjs,5,True,0.9758190176000425,0.8882022009997854,1.2446415790000174,0.13529533940462676,2.214490600000005,2.067362000000024,2.6043840000000174,0.19760969638922693,1.8224446000000056,1.683259000000021,2.1681750000000193,0.17742637586740762,0.3920459999999991,0.36117699999999786,0.43620899999999807,0.02531409762168089,223264768.0,222121984.0,224010240.0,668519.4018832961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720549.0,2720397.0,2720717.0,115.8205508534647,7119.8,7103.0,7136.0,10.961751684835777,0.0,0.0,0.0,0.0,226.93661017658653
4,verify,rapidsnark,5,True,0.9590826348001429,0.7599113520000174,1.0851554010000655,0.11336299099074065,2.2224939999999975,1.8057500000000388,2.543214000000006,0.24218691753848698,1.781985199999997,1.407632000000035,2.097036000000003,0.23052215769889617,0.44050880000000064,0.39811800000000375,0.4928979999999967,0.030699509972634455,178878873.6,177680384.0,181014528.0,1144160.5426976758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148932.0,2148820.0,2149292.0,180.66543665017943,4988.2,4969.0,5001.0,10.851727973000429,0.0,0.0,0.0,0.0,231.7312314244047
4,verify,snarkjs,5,True,0.7872705945998859,0.7192953989997477,0.8511967690001256,0.054724454563495784,1.7873490000000047,1.6426729999999807,1.9537339999999688,0.10204753878658147,1.4702210000000036,1.3426999999999794,1.5531449999999722,0.0772470445492949,0.317128000000001,0.27835699999999974,0.40058899999999653,0.04294170318000722,179420364.8,173391872.0,186322944.0,4143805.9297432546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148383.8,2145843.0,2149227.0,1274.9962196022386,4986.6,4937.0,5001.0,24.992798962901293,0.0,0.0,0.0,0.0,227.031088454204
8,env,,1,True,118.34144976600192,118.34144976600192,118.34144976600192,0.0,538.865308,538.865308,538.865308,0.0,519.0148300000001,519.0148300000001,519.0148300000001,0.0,19.850477999999995,19.850477999999995,19.850477999999995,0.0,300052480.0,300052480.0,300052480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79520496.0,79520496.0,79520496.0,0.0,19274800.0,19274800.0,19274800.0,0.0,0.0,0.0,0.0,0.0,455.347901403528
