size,phase,step,group,rep,prover,cmd,ok,returncode,scope,wall_s,cpu_user_s,cpu_sys_s,cpu_total_s,cpu_pct_of_core,cpu_pct_of_machine,rss_peak_bytes,rss_mean_bytes,io_read_bytes,io_write_bytes,io_rchar_bytes,io_wchar_bytes,io_read_mb_per_s,io_write_mb_per_s,sys_cpu_busy_s,sys_cpu_iowait_s,sys_mem_used_peak_bytes,sys_mem_used_delta_bytes,sys_read_bytes,sys_write_bytes,n_samples,samples_file,log_file
1,env,ptau_new,ptau,1,,snarkjs powersoftau new bn128 8 pot8_0000.ptau -v,True,0,process,0.9592459360001158,1.5538820000000002,0.408051,1.9619330000000001,204.52867469847308,25.566084337309135,244887552.0,107513756.09756097,0.0,0.0,2142887.0,108337.0,0.0,0.0,1.9699999999993452,0.0,1193926656.0,2326528.0,0.0,0.0,85,raw/samples/n1_ptau_new_r1.csv,logs/n1_ptau_new_r1.log
1,env,ptau_contribute_1,ptau,1,,"snarkjs powersoftau contribute pot8_0000.ptau pot8_0001.ptau --name=""First contribution"" -v -e=""some random text""",True,0,process,1.0748616610001136,2.979211,0.408681,3.387892,315.1933056062032,39.3991632007754,245399552.0,121305610.89361702,0.0,0.0,2317087.0,137883.0,0.0,0.0,3.709999999999127,0.0,1186263040.0,-5558272.0,0.0,188416.0,97,raw/samples/n1_ptau_contribute_1_r1.csv,logs/n1_ptau_contribute_1_r1.log
1,env,ptau_contribute_2,ptau,1,,"snarkjs powersoftau contribute pot8_0001.ptau pot8_0002.ptau --name=""Second contribution"" -v -e=""some random text""",True,0,process,1.125479126999835,3.1666689999999997,0.624509,3.7911779999999995,336.8501386699245,42.10626733374056,183615488.0,125687808.0,0.0,0.0,2318115.0,138554.0,0.0,0.0,4.1200000000008,0.0,1171181568.0,-7147520.0,0.0,0.0,99,raw/samples/n1_ptau_contribute_2_r1.csv,logs/n1_ptau_contribute_2_r1.log
1,env,ptau_export_challenge,ptau,1,,snarkjs powersoftau export challenge pot8_0002.ptau challenge_0003,True,0,process,0.7211168210001233,1.4961669999999998,0.14862599999999992,1.6447929999999997,228.0896731432255,28.511209142903187,181309440.0,95593152.0,0.0,0.0,2244920.0,100451.0,0.0,0.0,1.7999999999992724,0.0,1123147776.0,15011840.0,0.0,0.0,67,raw/samples/n1_ptau_export_challenge_r1.csv,logs/n1_ptau_export_challenge_r1.log
1,env,ptau_challenge_contribute,ptau,1,,"snarkjs powersoftau challenge contribute bn128 challenge_0003 response_0003 -e=""some random text""",True,0,process,0.9600527330001114,2.708817,0.2825040000000001,2.991321,311.5788224103366,38.94735280129208,181878784.0,117410394.35294117,0.0,0.0,2308271.0,53500.0,0.0,0.0,3.180000000000291,0.0,1123463168.0,9605120.0,0.0,0.0,88,raw/samples/n1_ptau_challenge_contribute_r1.csv,logs/n1_ptau_challenge_contribute_r1.log
1,env,ptau_import_response,ptau,1,,"snarkjs powersoftau import response pot8_0002.ptau response_0003 pot8_0003.ptau -n=""Third contribution""",True,0,process,0.8626042329999564,1.9446280000000016,0.23334699999999997,2.1779750000000018,252.4883274019491,31.56104092524364,182104064.0,104014794.10526316,0.0,0.0,2303728.0,106166.0,0.0,0.0,2.4500000000007276,0.0,1127927808.0,6893568.0,0.0,0.0,79,raw/samples/n1_ptau_import_response_r1.csv,logs/n1_ptau_import_response_r1.log
1,env,ptau_verify,ptau,1,,snarkjs powersoftau verify pot8_0003.ptau,True,0,process,1.2098778380000113,1.9900269999999995,0.30787299999999984,2.2978999999999994,189.92826612962375,23.74103326620297,239665152.0,132431151.4074074,0.0,0.0,2249196.0,7532.0,0.0,0.0,2.6100000000008095,0.00999999999999801,1191071744.0,-10625024.0,0.0,20480.0,110,raw/samples/n1_ptau_verify_r1.csv,logs/n1_ptau_verify_r1.log
1,env,ptau_beacon,ptau,1,,"snarkjs powersoftau beacon pot8_0003.ptau pot8_beacon.ptau 0102030405060708090a0b0c0d0e0f101112131015161718191a1b1c1d1e1f 10 -n=""Final Beacon""",True,0,process,1.0319513849999566,2.871421,0.23415700000000017,3.105578,300.94227743103716,37.617784678879644,185241600.0,116731624.72727273,0.0,0.0,2321148.0,141323.0,0.0,0.0,3.260000000002151,0.0,1131499520.0,3280896.0,0.0,0.0,92,raw/samples/n1_ptau_beacon_r1.csv,logs/n1_ptau_beacon_r1.log
1,env,ptau_prepare_phase2,ptau,1,,snarkjs powersoftau prepare phase2 pot8_beacon.ptau pot8_final.ptau -v,True,0,process,4.814428930000076,17.281824,0.37914199999999987,17.660966000000002,366.8340784916254,45.854259811453176,186699776.0,167786471.20581114,0.0,0.0,2326501.0,602778.0,0.0,0.0,18.74999999999818,0.0,1133043712.0,-5206016.0,0.0,32768.0,416,raw/samples/n1_ptau_prepare_phase2_r1.csv,logs/n1_ptau_prepare_phase2_r1.log
1,env,ptau_verify_final,ptau,1,,snarkjs powersoftau verify pot8_final.ptau,True,0,process,3.0986527909999495,6.239637000000002,1.4501290000000004,7.689766000000002,248.16481608830009,31.02060201103751,239833088.0,162740963.12781954,0.0,0.0,2771365.0,120865.0,0.0,0.0,8.319999999999709,0.0,1193512960.0,15949824.0,0.0,0.0,269,raw/samples/n1_ptau_verify_final_r1.csv,logs/n1_ptau_verify_final_r1.log
