size,phase,step,group,rep,prover,cmd,ok,returncode,scope,wall_s,cpu_user_s,cpu_sys_s,cpu_total_s,cpu_pct_of_core,cpu_pct_of_machine,rss_peak_bytes,rss_mean_bytes,io_read_bytes,io_write_bytes,io_rchar_bytes,io_wchar_bytes,io_read_mb_per_s,io_write_mb_per_s,sys_cpu_busy_s,sys_cpu_iowait_s,sys_mem_used_peak_bytes,sys_mem_used_delta_bytes,sys_read_bytes,sys_write_bytes,n_samples,samples_file,log_file
1,env,ptau_new,ptau,1,,snarkjs powersoftau new bn128 8 pot8_0000.ptau -v,True,0,process,2.5662130430000616,1.0100870000000002,0.54249,1.5525770000000003,60.50070566958626,3.7812941043491413,297684992.0,84117749.76,0.0,0.0,4268409.0,108546.0,0.0,0.0,2.18000000000211,0.00999999999999801,1206927360.0,11526144.0,0.0,16384.0,27,raw/samples/n1_ptau_new_r1.csv,logs/n1_ptau_new_r1.log
1,env,ptau_contribute_1,ptau,1,,"snarkjs powersoftau contribute pot8_0000.ptau pot8_0001.ptau --name=""First contribution"" -v -e=""some random text""",True,0,process,2.684202710000136,1.8101889999999998,0.5750529999999999,2.385242,88.86221562602769,5.553888476626731,218243072.0,82394663.38461539,0.0,0.0,4270604.0,85510.0,0.0,0.0,2.9199999999982538,0.0,1169240064.0,26873856.0,0.0,0.0,28,raw/samples/n1_ptau_contribute_1_r1.csv,logs/n1_ptau_contribute_1_r1.log
1,env,ptau_contribute_2,ptau,1,,"snarkjs powersoftau contribute pot8_0001.ptau pot8_0002.ptau --name=""Second contribution"" -v -e=""some random text""",True,0,process,2.5129364719996374,1.6871050000000003,0.47559700000000027,2.1627020000000003,86.06274070585866,5.378921294116166,215400448.0,73833813.33333333,0.0,0.0,4326127.0,43410.0,0.0,0.0,3.220000000001164,0.0,1172484096.0,13246464.0,0.0,0.0,26,raw/samples/n1_ptau_contribute_2_r1.csv,logs/n1_ptau_contribute_2_r1.log
1,env,ptau_export_challenge,ptau,1,,snarkjs powersoftau export challenge pot8_0002.ptau challenge_0003,True,0,process,2.4166809580001427,0.9790679999999998,0.4088429999999996,1.3879109999999995,57.430460376057525,3.5894037735035953,202694656.0,69627369.73913044,0.0,0.0,4132880.0,980.0,0.0,0.0,1.9700000000011642,0.0,1153445888.0,143360.0,0.0,0.0,25,raw/samples/n1_ptau_export_challenge_r1.csv,logs/n1_ptau_export_challenge_r1.log
1,env,ptau_challenge_contribute,ptau,1,,"snarkjs powersoftau challenge contribute bn128 challenge_0003 response_0003 -e=""some random text""",True,0,process,2.563475522999397,1.5953799999999996,0.47875400000000035,2.074134,80.91101246690108,5.056938279181318,217468928.0,75877089.28,0.0,0.0,4420381.0,46262.0,0.0,0.0,2.5899999999965075,0.0,1166073856.0,16896000.0,0.0,24576.0,27,raw/samples/n1_ptau_challenge_contribute_r1.csv,logs/n1_ptau_challenge_contribute_r1.log
1,env,ptau_import_response,ptau,1,,"snarkjs powersoftau import response pot8_0002.ptau response_0003 pot8_0003.ptau -n=""Third contribution""",True,0,process,2.435074223999436,1.1026949999999998,0.4809239999999999,1.5836189999999997,65.03370551880009,4.064606594925006,185528320.0,70522880.0,0.0,0.0,4357270.0,108409.0,0.0,0.0,2.0500000000029104,0.0,1131290624.0,-2146304.0,0.0,0.0,26,raw/samples/n1_ptau_import_response_r1.csv,logs/n1_ptau_import_response_r1.log
1,env,ptau_verify,ptau,1,,snarkjs powersoftau verify pot8_0003.ptau,True,0,process,2.7402624019996438,1.2318940000000005,0.5126029999999999,1.7444970000000004,63.66167702505401,3.9788548140658757,217604096.0,82054106.07407407,0.0,0.0,4332517.0,7967.0,0.0,0.0,2.720000000001164,0.0,1173688320.0,1683456.0,0.0,24576.0,29,raw/samples/n1_ptau_verify_r1.csv,logs/n1_ptau_verify_r1.log
1,env,ptau_beacon,ptau,1,,"snarkjs powersoftau beacon pot8_0003.ptau pot8_beacon.ptau 0102030405060708090a0b0c0d0e0f101112131015161718191a1b1c1d1e1f 10 -n=""Final Beacon""",True,0,process,2.5683231709999745,1.8734859999999998,0.4995489999999996,2.3730349999999993,92.39627733748398,5.774767333592749,213528576.0,76831621.12,0.0,0.0,4309344.0,135524.0,0.0,0.0,2.9900000000052387,0.0,1168297984.0,37380096.0,0.0,0.0,27,raw/samples/n1_ptau_beacon_r1.csv,logs/n1_ptau_beacon_r1.log
1,env,ptau_prepare_phase2,ptau,1,,snarkjs powersoftau prepare phase2 pot8_beacon.ptau pot8_final.ptau -v,True,0,process,3.1990623729998333,4.75427,0.5237210000000001,5.277991,164.98556091142132,10.311597556963832,221396992.0,104674733.41935484,0.0,0.0,4478067.0,588515.0,0.0,0.0,6.099999999991269,0.0,1171804160.0,7036928.0,0.0,0.0,33,raw/samples/n1_ptau_prepare_phase2_r1.csv,logs/n1_ptau_prepare_phase2_r1.log
1,env,ptau_verify_final,ptau,1,,snarkjs powersoftau verify pot8_final.ptau,True,0,process,3.0952502559994173,2.381706000000001,0.8881480000000002,3.2698540000000014,105.64102187414912,6.60256386713432,275968000.0,107501431.46666667,0.0,0.0,4787614.0,125422.0,0.0,0.0,4.279999999998836,0.0,1227468800.0,9453568.0,0.0,0.0,32,raw/samples/n1_ptau_verify_final_r1.csv,logs/n1_ptau_verify_final_r1.log
1,env,circom_compile,compile,1,,circom --r1cs --wasm --sym --inspect circuit.circom,True,0,process,0.12965443299981416,0.03707700000000003,0.004119000000000206,0.04119600000000023,31.77369184134204,1.9858557400838774,11186176.0,11186176.0,0.0,0.0,30345.0,37152.0,0.0,0.0,0.08000000000174623,0.0,1022193664.0,-16601088.0,0.0,0.0,3,raw/samples/n1_circom_compile_r1.csv,logs/n1_circom_compile_r1.log
1,env,r1cs_info,compile,1,,snarkjs r1cs info circuit.r1cs,True,0,process,2.397544339999513,0.8888329999999982,0.39783800000000014,1.2866709999999983,53.66620247783446,3.3541376548646538,196091904.0,69249825.39130434,0.0,0.0,4190832.0,780.0,0.0,0.0,1.7799999999988358,0.0,1145896960.0,28884992.0,0.0,0.0,25,raw/samples/n1_r1cs_info_r1.csv,logs/n1_r1cs_info_r1.log
1,env,r1cs_export_json,compile,1,,snarkjs r1cs export json circuit.r1cs circuit.r1cs.json,True,0,process,3.0185403120003684,0.48563000000000045,0.2641270000000002,0.7497570000000007,24.838396128728235,1.5523997580455147,91840512.0,70527329.10344827,0.0,0.0,3266662.0,392.0,0.0,0.0,1.5200000000040745,0.0,1054961664.0,-8421376.0,0.0,20480.0,31,raw/samples/n1_r1cs_export_json_r1.csv,logs/n1_r1cs_export_json_r1.log
1,env,zkey_setup,zkey,1,,snarkjs groth16 setup circuit.r1cs pot8_final.ptau circuit_0000.zkey,True,0,process,2.594996834000085,1.1108840000000022,0.4545109999999992,1.5653950000000014,60.32358034082866,3.7702237713017914,230838272.0,76159221.76,0.0,0.0,4543335.0,112474.0,0.0,0.0,2.789999999993597,0.0,1188548608.0,25772032.0,0.0,0.0,27,raw/samples/n1_zkey_setup_r1.csv,logs/n1_zkey_setup_r1.log
1,env,zkey_contribute_1,zkey,1,,"snarkjs zkey contribute circuit_0000.zkey circuit_0001.zkey --name=""1st Contributor"" -v -e=""some random text""",True,0,process,2.4742758499996853,1.0186679999999981,0.45748000000000033,1.4761479999999985,59.65979904787844,3.7287374404924023,214659072.0,71556437.33333333,0.0,0.0,4313973.0,73799.0,0.0,0.0,2.539999999993597,0.0,1161949184.0,-6180864.0,0.0,0.0,26,raw/samples/n1_zkey_contribute_1_r1.csv,logs/n1_zkey_contribute_1_r1.log
1,env,zkey_contribute_2,zkey,1,,"snarkjs zkey contribute circuit_0001.zkey circuit_0002.zkey --name=""2nd Contributor"" -v -e=""some random text""",True,0,process,2.499224832999971,1.1119100000000017,0.47254299999999994,1.5844530000000017,63.3977775460116,3.962361096625725,214437888.0,71740074.66666667,0.0,0.0,4280905.0,1524.0,0.0,0.0,2.1299999999901047,0.0,1161191424.0,30519296.0,0.0,0.0,26,raw/samples/n1_zkey_contribute_2_r1.csv,logs/n1_zkey_contribute_2_r1.log
1,env,zkey_export_bellman,zkey,1,,snarkjs zkey export bellman circuit_0002.zkey challenge_phase2_0003,True,0,process,2.449944467000023,1.327774999999999,0.4107309999999993,1.7385059999999983,70.96103701194555,4.435064813246597,202539008.0,74562389.33333333,0.0,0.0,4335034.0,85968.0,0.0,0.0,2.3999999999941792,0.0,1146929152.0,3473408.0,0.0,0.0,26,raw/samples/n1_zkey_export_bellman_r1.csv,logs/n1_zkey_export_bellman_r1.log
1,env,zkey_bellman_contribute,zkey,1,,"snarkjs zkey bellman contribute bn128 challenge_phase2_0003 response_phase2_0003 -e=""some random text""",True,0,process,2.4257476279999537,1.0564669999999978,0.4363120000000009,1.4927789999999987,61.538924444123055,3.846182777757691,204890112.0,70047120.69565217,0.0,0.0,4121520.0,916.0,0.0,0.0,2.0100000000093132,0.0,1147527168.0,9068544.0,0.0,0.0,26,raw/samples/n1_zkey_bellman_contribute_r1.csv,logs/n1_zkey_bellman_contribute_r1.log
1,env,zkey_import_bellman,zkey,1,,"snarkjs zkey import bellman circuit_0002.zkey response_phase2_0003 circuit_0003.zkey -n=""Third contribution""",True,0,process,2.519015650000256,1.3221249999999998,0.44741800000000076,1.7695430000000005,70.24740001118377,4.390462500698986,213049344.0,71376213.33333333,0.0,0.0,4297264.0,1612.0,0.0,0.0,2.9100000000034925,0.0,1158508544.0,-5316608.0,0.0,0.0,26,raw/samples/n1_zkey_import_bellman_r1.csv,logs/n1_zkey_import_bellman_r1.log
1,env,zkey_verify,zkey,1,,snarkjs zkey verify circuit.r1cs pot8_final.ptau circuit_0003.zkey,True,0,process,2.577264120000109,1.1718840000000021,0.4957869999999982,1.6676710000000003,64.7070273884048,4.0441892117753,236912640.0,82218024.96,0.0,0.0,4709192.0,5721.0,0.0,0.0,2.179999999993015,0.0,1182568448.0,9261056.0,0.0,0.0,27,raw/samples/n1_zkey_verify_r1.csv,logs/n1_zkey_verify_r1.log
1,env,zkey_beacon,zkey,1,,"snarkjs zkey beacon circuit_0003.zkey circuit_final.zkey 0102030405060708090a0b0c0d0e0f101112131515161718191a1b1c1d1e1f 10 -n=""Final Beacon phase2""",True,0,process,2.380143264000253,1.0395590000000006,0.4602820000000012,1.4998410000000018,63.01473624235765,3.938421015147353,216051712.0,71817839.30434783,0.0,0.0,4322126.0,1612.0,0.0,0.0,2.040000000008149,0.0,1161101312.0,29831168.0,0.0,0.0,25,raw/samples/n1_zkey_beacon_r1.csv,logs/n1_zkey_beacon_r1.log
1,env,zkey_verify_final,zkey,1,,snarkjs zkey verify circuit.r1cs pot8_final.ptau circuit_final.zkey,True,0,process,2.5196777400005885,1.1656669999999991,0.47229600000000005,1.6379629999999992,65.00684488325147,4.062927805203217,229539840.0,78619136.0,0.0,0.0,4569917.0,3945.0,0.0,0.0,2.1600000000034925,0.0,1175019520.0,4079616.0,0.0,0.0,26,raw/samples/n1_zkey_verify_final_r1.csv,logs/n1_zkey_verify_final_r1.log
1,env,zkey_export_vkey,zkey,1,,snarkjs zkey export verificationkey circuit_final.zkey verification_key.json,True,0,process,3.0959138469997924,0.9985290000000013,0.46797999999999895,1.4665090000000003,47.36917990858092,2.9605737442863074,213872640.0,104078404.26666667,0.0,0.0,4436892.0,1774.0,0.0,0.0,2.6699999999982538,0.0,1161433088.0,15892480.0,0.0,0.0,32,raw/samples/n1_zkey_export_vkey_r1.csv,logs/n1_zkey_export_vkey_r1.log
1,env,zkey_export_verifier,zkey,1,,snarkjs zkey export solidityverifier circuit_final.zkey verifier.sol,True,0,process,2.372940731000199,0.8354390000000009,0.4731430000000003,1.3085820000000012,55.146004403086444,3.4466252751929027,213458944.0,71622121.73913044,0.0,0.0,4325300.0,1648.0,0.0,0.0,1.8999999999941792,0.0,1160097792.0,-12402688.0,0.0,0.0,25,raw/samples/n1_zkey_export_verifier_r1.csv,logs/n1_zkey_export_verifier_r1.log
1,prove,fullprove_snarkjs,prove,1,snarkjs,snarkjs groth16 fullprove input.json circuit_js/circuit.wasm circuit_final.zkey proof.json public.json,True,0,process,3.1815378369992686,1.0440070000000006,0.49863999999999997,1.5426470000000005,48.48746358003333,3.030466473752083,218054656.0,107765892.12903225,0.0,0.0,4470094.0,11100.0,0.0,0.0,2.319999999992433,0.0,1165938688.0,10104832.0,0.0,0.0,33,raw/samples/n1_fullprove_snarkjs_r1.csv,logs/n1_fullprove_snarkjs_r1.log
