t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1032515584,0,0
0.1004,51269632,0.0600,59.76,0,0,1,4.98,0.00,1019088896,0,0
0.2014,54022144,0.0700,9.90,0,0,1,2.47,0.00,1022623744,0,0
0.3023,55857152,0.0900,19.83,0,0,1,1.24,0.00,1023655936,0,0
0.4031,60444672,0.1000,9.92,0,0,1,1.86,0.00,1024163840,0,0
0.5040,60706816,0.1200,19.84,0,0,1,1.86,0.00,1024679936,0,0
0.6047,61362176,0.1400,19.85,0,0,1,2.48,0.00,1024929792,0,0
0.7059,61755392,0.1500,9.88,0,0,1,11.74,0.00,1027645440,0,0
0.8069,61755392,0.1600,9.90,0,0,1,1.24,0.00,1028382720,0,0
0.9079,62541824,0.1800,19.79,0,0,1,13.60,0.00,1029910528,0,0
1.0093,62803968,0.1900,9.86,0,0,1,9.25,0.00,1031675904,0,0
1.1102,63197184,0.2000,9.92,0,0,1,2.48,0.00,1032163328,0,0
1.2111,64376832,0.2100,9.91,0,0,1,3.10,0.00,1032712192,0,0
1.3119,64507904,0.2200,9.91,0,0,1,2.48,0.00,1033433088,0,0
1.4127,64507904,0.2400,19.84,0,0,1,1.86,0.00,1033474048,0,0
1.5137,65163264,0.2500,9.91,0,0,1,2.48,0.00,1033990144,0,0
1.6145,65687552,0.2700,19.84,0,0,1,1.86,0.00,1033990144,0,0
1.7154,66080768,0.2800,9.91,0,0,1,2.48,0.00,1034674176,0,0
1.8163,66211840,0.2900,9.91,0,0,1,1.86,0.00,1034928128,0,0
1.9173,66867200,0.3100,19.80,0,0,1,3.09,0.00,1034928128,0,0
2.0184,66998272,0.3100,0.00,0,0,1,1.86,0.00,1034928128,0,0
2.1194,81678336,0.3900,79.18,0,0,1,6.19,0.00,1048604672,0,0
2.2209,91971584,0.6000,206.97,0,0,1,12.32,0.00,1058918400,0,0
2.3225,208101376,1.3700,757.44,0,0,1,48.57,0.00,1163022336,0,0
2.4245,216072192,1.9700,588.18,0,0,1,39.82,0.00,1172570112,0,0
2.5257,0,2.8000,820.29,0,0,1,51.27,0.00,1105145856,0,0
2.5372,0,2.8000,0.00,0,0,0,10.93,0.00,1042440192,0,0
