t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1034735616,0,0
0.1005,50802688,0.0500,49.78,0,0,1,6.22,0.00,1007349760,0,0
0.2018,53948416,0.0800,29.60,0,0,1,3.08,0.00,1009930240,0,0
0.3029,55521280,0.1000,19.78,0,0,1,3.09,0.00,1011437568,0,0
0.4037,59977728,0.1200,19.84,0,0,1,4.34,0.00,1012457472,0,0
0.5046,60370944,0.1200,0.00,0,0,1,1.24,0.00,1012961280,0,0
0.6053,61157376,0.1400,19.86,0,0,1,2.48,0.00,1013776384,0,0
0.7061,61550592,0.1500,9.92,0,0,1,1.24,0.00,1014263808,0,0
0.8069,61550592,0.1700,19.85,0,0,1,1.24,0.00,1014263808,0,0
0.9081,62468096,0.1800,9.88,0,0,1,2.47,0.00,1014779904,0,0
1.0088,62992384,0.1900,9.93,0,0,1,3.72,0.00,1015296000,0,0
1.1095,64172032,0.2100,19.86,0,0,1,1.86,0.00,1016381440,0,0
1.2104,64172032,0.2200,9.92,0,0,1,1.24,0.00,1016639488,0,0
1.3111,64434176,0.2300,9.93,0,0,1,2.48,0.00,1017155584,0,0
1.4118,64565248,0.2400,9.93,0,0,1,1.86,0.00,1017155584,0,0
1.5125,65744896,0.2700,29.79,0,0,1,1.86,0.00,1018187776,0,0
1.6138,66269184,0.2800,9.88,0,0,1,3.70,0.00,1018720256,0,0
1.7146,66531328,0.2900,9.92,0,0,1,1.24,0.00,1019236352,0,0
1.8153,67186688,0.2900,0.00,0,0,1,1.86,0.00,1019817984,0,0
1.9162,67448832,0.3100,19.83,0,0,1,3.72,0.00,1020309504,0,0
2.0169,68235264,0.3300,19.86,0,0,1,4.34,0.00,1021599744,0,0
2.1179,84357120,0.4900,158.48,0,0,1,11.14,0.00,1036746752,0,0
2.2187,155824128,0.8200,327.36,0,0,1,22.94,0.00,1102909440,0,0
2.3215,214151168,1.7000,855.55,0,0,1,52.86,0.00,1157931008,0,0
2.4227,216375296,3.1100,1393.28,0,0,1,84.61,0.00,1162059776,0,0
2.5238,0,3.8000,682.83,0,0,1,45.15,0.00,1058836480,0,0
2.5292,0,3.8000,0.00,0,0,0,23.26,0.00,1033953280,0,0
