t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1019748352,0,0
0.1006,51433472,0.0600,59.67,0,0,1,5.59,0.00,1010348032,0,0
0.2015,54185984,0.0700,9.90,0,0,1,2.48,0.00,1013661696,0,0
0.3026,56020992,0.0900,19.78,0,0,1,3.71,0.00,1014407168,0,0
0.4034,60477440,0.1100,19.85,0,0,1,1.24,0.00,1014923264,0,0
0.5041,60739584,0.1200,9.93,0,0,1,3.10,0.00,1015427072,0,0
0.6048,61394944,0.1300,9.93,0,0,1,2.48,0.00,1016217600,0,0
0.7057,61919232,0.1400,9.91,0,0,1,2.48,0.00,1016475648,0,0
0.8066,62312448,0.1600,19.82,0,0,1,1.86,0.00,1016991744,0,0
0.9074,62705664,0.1700,9.93,0,0,1,0.62,0.00,1017507840,0,0
1.0081,63229952,0.1900,19.85,0,0,1,1.86,0.00,1018032128,0,0
1.1090,64278528,0.2000,9.91,0,0,1,3.10,0.00,1019551744,0,0
1.2099,64540672,0.2200,19.83,0,0,1,3.72,0.00,1020047360,0,0
1.3106,64540672,0.2300,9.93,0,0,1,1.86,0.00,1020055552,0,0
1.4113,65458176,0.2400,9.93,0,0,1,2.48,0.00,1020055552,0,0
1.5123,65458176,0.2500,9.90,0,0,1,13.61,0.00,1024438272,0,0
1.6133,65851392,0.2600,9.90,0,0,1,3.71,0.00,1025359872,0,0
1.7145,65851392,0.2800,19.76,0,0,1,16.06,0.00,1026883584,0,0
1.8155,66244608,0.2900,9.90,0,0,1,3.10,0.00,1027375104,0,0
1.9165,66637824,0.3000,9.90,0,0,1,1.86,0.00,1027375104,0,0
2.0174,66899968,0.3100,9.91,0,0,1,2.48,0.00,1028128768,0,0
2.1181,83808256,0.4500,138.96,0,0,1,9.31,0.00,1044127744,0,0
2.2190,165830656,0.8800,426.27,0,0,1,28.50,0.00,1115201536,0,0
2.3202,150695936,1.4300,543.44,0,0,1,39.52,0.00,1119768576,0,0
2.3415,0,1.4300,0.00,0,0,0,5.88,0.00,1032822784,0,0
