t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1015611392,0,0
0.1004,51437568,0.0500,49.80,0,0,1,4.36,0.00,1008779264,0,0
0.2014,54190080,0.0700,19.79,0,0,1,2.47,0.00,1011589120,0,0
0.3022,55894016,0.0900,19.84,0,0,1,3.10,0.00,1013374976,0,0
0.4033,60350464,0.1100,19.79,0,0,1,0.62,0.00,1013891072,0,0
0.5042,60612608,0.1200,9.91,0,0,1,1.24,0.00,1014415360,0,0
0.6052,61267968,0.1300,9.90,0,0,1,1.86,0.00,1014931456,0,0
0.7062,61792256,0.1500,19.80,0,0,1,2.48,0.00,1015922688,0,0
0.8072,61923328,0.1600,9.90,0,0,1,1.24,0.00,1016668160,0,0
0.9083,62578688,0.1700,9.90,0,0,1,1.86,0.00,1017688064,0,0
1.0093,62971904,0.1900,19.79,0,0,1,1.24,0.00,1018445824,0,0
1.1101,63365120,0.2000,9.92,0,0,1,3.10,0.00,1018691584,0,0
1.2109,64413696,0.2100,9.92,0,0,1,4.34,0.00,1019482112,0,0
1.3117,64675840,0.2300,19.84,0,0,1,3.10,0.00,1019740160,0,0
1.4125,64675840,0.2400,9.92,0,0,1,1.24,0.00,1019977728,0,0
1.5136,65724416,0.2500,9.89,0,0,1,1.86,0.00,1021513728,0,0
1.6147,66248704,0.2700,19.77,0,0,1,1.85,0.00,1022029824,0,0
1.7156,66510848,0.2800,9.92,0,0,1,2.48,0.00,1022029824,0,0
1.8163,66772992,0.2900,9.92,0,0,1,3.10,0.00,1022545920,0,0
1.9170,67297280,0.3100,19.86,0,0,1,0.62,0.00,1023062016,0,0
2.0178,67559424,0.3100,0.00,0,0,1,3.10,0.00,1023053824,0,0
2.1185,78176256,0.3900,79.40,0,0,1,13.03,0.00,1034887168,0,0
2.2198,91627520,0.5700,177.67,0,0,1,19.74,0.00,1053147136,0,0
2.3208,201203712,1.2200,643.75,0,0,1,48.28,0.00,1144205312,0,0
2.4221,213262336,2.1300,898.32,0,0,1,64.17,0.00,1156898816,0,0
2.5270,215228416,2.9300,762.84,0,0,1,49.47,0.00,1159061504,0,0
2.5811,0,2.9300,0.00,0,0,0,15.00,0.00,1016619008,0,0
