i,N_b,gasUsed,blobGasUsed,n_blobs,effectiveGasPrice_wei,blobGasPrice_wei,block,tx_hash,state_root_before,state_root_after
0,2,234435,131072,1,2958317908,65266015,11360271,6bf498f106d473a5beea905752e11f0dd048527e32492fd5ed1600366ca4517b,0xd6f4ac3102585a1cce2f5cf7138d91fbace748a46433debe718710ec90a69413,0x6532cc6c085b6b0db9fc90db951d077e8240bf45964b97722da010ed7385c90c
