t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1004429312,0,0
0.1007,51171328,0.0500,49.67,0,0,1,4.97,0.00,1016037376,0,0
0.2018,54185984,0.0700,19.78,0,0,1,3.09,0.00,1019813888,0,0
0.3026,55889920,0.0900,19.82,0,0,1,3.72,0.00,1020604416,0,0
0.4036,60215296,0.1100,19.80,0,0,1,1.86,0.00,1021120512,0,0
0.5047,60477440,0.1200,9.90,0,0,1,2.47,0.00,1022402560,0,0
0.6058,60870656,0.1300,9.90,0,0,1,3.09,0.00,1022881792,0,0
0.7071,61394944,0.1500,19.73,0,0,1,3.08,0.00,1022881792,0,0
0.8081,61788160,0.1600,9.91,0,0,1,1.24,0.00,1022877696,0,0
0.9089,62443520,0.1800,19.83,0,0,1,1.86,0.00,1023651840,0,0
1.0098,62705664,0.1900,9.92,0,0,1,1.86,0.00,1024651264,0,0
1.1106,63098880,0.2100,19.83,0,0,1,1.24,0.00,1024909312,0,0
1.2115,64147456,0.2200,9.91,0,0,1,1.86,0.00,1025683456,0,0
1.3123,64540672,0.2400,19.84,0,0,1,2.48,0.00,1025941504,0,0
1.4131,64540672,0.2400,0.00,0,0,1,2.48,0.00,1026187264,0,0
1.5139,65327104,0.2600,19.84,0,0,1,2.48,0.00,1026707456,0,0
1.6147,65720320,0.2800,19.85,0,0,1,1.86,0.00,1027219456,0,0
1.7155,66113536,0.2900,9.92,0,0,1,2.48,0.00,1027481600,0,0
1.8163,66244608,0.3000,9.92,0,0,1,3.10,0.00,1028251648,0,0
1.9174,66899968,0.3100,9.89,0,0,1,3.09,0.00,1028513792,0,0
2.0183,67031040,0.3200,9.91,0,0,1,1.86,0.00,1028513792,0,0
2.1193,78172160,0.3900,69.30,0,0,1,6.81,0.00,1040105472,0,0
2.2203,91185152,0.5700,178.25,0,0,1,12.38,0.00,1055600640,0,0
2.3212,210853888,1.4300,851.84,0,0,1,56.34,0.00,1163792384,0,0
2.3844,0,1.4300,0.00,0,0,0,9.89,0.00,1036304384,0,0
