t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1013006336,0,0
0.1005,51421184,0.0600,59.71,0,0,1,6.84,0.00,1003401216,0,0
0.2016,54042624,0.0700,9.89,0,0,1,3.09,0.00,1006071808,0,0
0.3024,55746560,0.0900,19.84,0,0,1,2.48,0.00,1006837760,0,0
0.4032,60334080,0.1000,9.92,0,0,1,1.24,0.00,1007611904,0,0
0.5040,60727296,0.1100,9.92,0,0,1,3.72,0.00,1007611904,0,0
0.6048,61382656,0.1300,19.84,0,0,1,1.86,0.00,1006346240,0,0
0.7055,61775872,0.1500,19.85,0,0,1,2.48,0.00,1006559232,0,0
0.8063,61775872,0.1600,9.92,0,0,1,1.86,0.00,1006559232,0,0
0.9071,62431232,0.1800,19.85,0,0,1,3.72,0.00,1007562752,0,0
1.0079,62955520,0.1900,9.92,0,0,1,2.48,0.00,1012400128,0,0
1.1088,64266240,0.2000,9.91,0,0,1,3.10,0.00,1010208768,0,0
1.2097,64528384,0.2100,9.91,0,0,1,1.86,0.00,1010208768,0,0
1.3105,64659456,0.2200,9.92,0,0,1,0.62,0.00,1010208768,0,0
1.4113,65052672,0.2300,9.92,0,0,1,2.48,0.00,1010724864,0,0
1.5122,65839104,0.2500,19.81,0,0,1,4.33,0.00,1011503104,0,0
1.6129,66232320,0.2700,19.86,0,0,1,2.48,0.00,1011998720,0,0
1.7137,66494464,0.2800,9.92,0,0,1,2.48,0.00,1011998720,0,0
1.8144,67018752,0.2900,9.93,0,0,1,1.24,0.00,1012514816,0,0
1.9152,67280896,0.3000,9.93,0,0,1,8.69,0.00,1013329920,0,0
2.0161,67411968,0.3100,9.91,0,0,1,3.10,0.00,1015050240,0,0
2.1169,82485248,0.4200,109.09,0,0,1,6.20,0.00,1030508544,0,0
2.2178,109064192,0.6300,208.28,0,0,1,12.40,0.00,1054261248,0,0
2.3187,222048256,1.3100,673.52,0,0,1,43.33,0.00,1154506752,0,0
2.4200,292638720,1.4400,128.42,0,0,1,6.79,0.00,1231011840,0,0
2.5210,216031232,1.6100,168.19,0,0,1,13.60,0.00,1152434176,0,0
2.6219,219308032,1.7700,158.64,0,0,1,9.30,0.00,1154240512,0,0
2.7227,243818496,2.1300,357.06,0,0,1,18.60,0.00,1177071616,0,0
2.8236,256008192,2.5200,386.38,0,0,1,24.15,0.00,1189474304,0,0
2.9246,274358272,2.9000,376.53,0,0,1,27.87,0.00,1208311808,0,0
2.9970,0,2.9000,0.00,0,0,0,20.70,0.00,1021399040,0,0
