t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1020276736,0,0
0.1004,51429376,0.0500,49.80,0,0,1,4.98,0.00,1015664640,0,0
0.2015,54181888,0.0700,19.78,0,0,1,4.95,0.00,1017671680,0,0
0.3024,55885824,0.0900,19.82,0,0,1,1.24,0.00,1018925056,0,0
0.4032,60342272,0.1100,19.84,0,0,1,2.48,0.00,1019441152,0,0
0.5040,60735488,0.1200,9.92,0,0,1,1.24,0.00,1019957248,0,0
0.6049,61390848,0.1400,19.82,0,0,1,1.86,0.00,1020473344,0,0
0.7057,61784064,0.1500,9.93,0,0,1,4.34,0.00,1020731392,0,0
0.8064,61915136,0.1600,9.93,0,0,1,1.86,0.00,1021255680,0,0
0.9072,62439424,0.1700,9.92,0,0,1,0.62,0.00,1022750720,0,0
1.0079,62832640,0.1900,19.85,0,0,1,1.86,0.00,1022742528,0,0
1.1087,64143360,0.2000,9.93,0,0,1,5.58,0.00,1023774720,0,0
1.2096,64143360,0.2100,9.91,0,0,1,1.86,0.00,1023774720,0,0
1.3104,64143360,0.2200,9.92,0,0,1,1.24,0.00,1024024576,0,0
1.4113,64143360,0.2300,9.91,0,0,1,3.10,0.00,1024978944,0,0
1.5122,65191936,0.2500,19.82,0,0,1,1.24,0.00,1026019328,0,0
1.6129,65585152,0.2600,9.93,0,0,1,3.10,0.00,1026510848,0,0
1.7137,65978368,0.2700,9.93,0,0,1,1.86,0.00,1027497984,0,0
1.8144,66240512,0.2800,9.93,0,0,1,1.24,0.00,1027497984,0,0
1.9155,66764800,0.3000,19.78,0,0,1,2.47,0.00,1028530176,0,0
2.0164,66895872,0.3100,9.91,0,0,1,1.24,0.00,1028530176,0,0
2.1173,82231296,0.4300,118.95,0,0,1,10.53,0.00,1043525632,0,0
2.2183,119136256,0.6600,227.55,0,0,1,13.60,0.00,1077755904,0,0
2.3195,215998464,1.4600,791.15,0,0,1,54.39,0.00,1165307904,0,0
2.4207,217833472,2.8400,1363.13,0,0,1,85.81,0.00,1168404480,0,0
2.5218,219013120,3.9200,1068.75,0,0,1,65.56,0.00,1169178624,0,0
2.6227,221241344,4.6300,703.68,0,0,1,58.85,0.00,1175101440,0,0
2.7236,222814208,5.3200,683.50,0,0,1,42.72,0.00,1177161728,0,0
2.7695,0,5.3200,0.00,0,0,0,9.54,0.00,1030336512,0,0
