t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1012887552,0,0
0.1005,51060736,0.0500,49.76,0,0,1,4.98,0.00,1012490240,0,0
0.2016,54206464,0.0800,29.68,0,0,1,1.86,0.00,1015595008,0,0
0.3025,55910400,0.0900,9.91,0,0,1,1.86,0.00,1016614912,0,0
0.4033,60235776,0.1100,19.84,0,0,1,3.10,0.00,1017131008,0,0
0.5043,60628992,0.1300,19.79,0,0,1,2.47,0.00,1017647104,0,0
0.6050,61415424,0.1400,9.93,0,0,1,1.86,0.00,1018163200,0,0
0.7058,61808640,0.1400,0.00,0,0,1,1.86,0.00,1018937344,0,0
0.8065,61939712,0.1600,19.85,0,0,1,1.86,0.00,1018937344,0,0
0.9073,62988288,0.1700,9.93,0,0,1,2.48,0.00,1020186624,0,0
1.0081,63512576,0.1800,9.92,0,0,1,2.48,0.00,1020702720,0,0
1.1091,64561152,0.2000,19.81,0,0,1,1.86,0.00,1021734912,0,0
1.2100,64823296,0.2100,9.91,0,0,1,2.48,0.00,1021734912,0,0
1.3107,64823296,0.2200,9.93,0,0,1,2.48,0.00,1021992960,0,0
1.4114,65609728,0.2400,19.85,0,0,1,2.48,0.00,1022767104,0,0
1.5126,66002944,0.2500,9.89,0,0,1,3.09,0.00,1023283200,0,0
1.6134,66527232,0.2700,19.83,0,0,1,2.48,0.00,1024057344,0,0
1.7144,66789376,0.2700,0.00,0,0,1,1.86,0.00,1024057344,0,0
1.8151,67051520,0.2900,19.86,0,0,1,1.86,0.00,1024573440,0,0
1.9159,67575808,0.3000,9.92,0,0,1,2.48,0.00,1025089536,0,0
2.0169,67706880,0.3100,9.90,0,0,1,1.24,0.00,1025155072,0,0
2.1179,84221952,0.4300,118.85,0,0,1,6.81,0.00,1042366464,0,0
2.2189,134701056,0.7400,306.95,0,0,1,18.57,0.00,1085980672,0,0
2.3202,229466112,1.4200,671.37,0,0,1,46.90,0.00,1177354240,0,0
2.4212,231407616,1.5700,148.50,0,0,1,10.52,0.00,1179934720,0,0
2.5223,233132032,1.7000,128.60,0,0,1,22.26,0.00,1182179328,0,0
2.6238,243081216,1.9800,275.77,0,0,1,17.85,0.00,1192312832,0,0
2.6649,0,1.9800,0.00,0,0,0,9.12,0.00,1020473344,0,0
