t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1033244672,0,0
0.1004,51437568,0.0500,49.79,0,0,1,7.47,0.00,1015767040,0,0
0.2013,54059008,0.0700,19.82,0,0,1,2.48,0.00,1018314752,0,0
0.3023,55894016,0.0900,19.81,0,0,1,1.86,0.00,1019338752,0,0
0.4033,60481536,0.1100,19.80,0,0,1,3.09,0.00,1020346368,0,0
0.5041,60743680,0.1200,9.92,0,0,1,1.24,0.00,1020620800,0,0
0.6048,61267968,0.1300,9.93,0,0,1,2.48,0.00,1021136896,0,0
0.7055,61792256,0.1500,19.86,0,0,1,3.10,0.00,1021861888,0,0
0.8064,61923328,0.1600,9.91,0,0,1,1.24,0.00,1022128128,0,0
0.9074,62709760,0.1700,9.90,0,0,1,3.71,0.00,1023868928,0,0
1.0085,63234048,0.1900,19.78,0,0,1,3.09,0.00,1024630784,0,0
1.1094,64282624,0.2000,9.91,0,0,1,9.91,0.00,1026957312,0,0
1.2103,64282624,0.2100,9.91,0,0,1,1.86,0.00,1027215360,0,0
1.3112,64544768,0.2200,9.91,0,0,1,1.86,0.00,1027469312,0,0
1.4121,64544768,0.2400,19.83,0,0,1,3.72,0.00,1027944448,0,0
1.5132,65593344,0.2600,19.77,0,0,1,2.47,0.00,1028976640,0,0
1.6142,65986560,0.2700,9.90,0,0,1,3.09,0.00,1029480448,0,0
1.7150,66248704,0.2800,9.92,0,0,1,1.24,0.00,1029754880,0,0
1.8158,66510848,0.2900,9.92,0,0,1,3.72,0.00,1029763072,0,0
1.9166,67035136,0.3000,9.92,0,0,1,1.86,0.00,1029742592,0,0
2.0174,67166208,0.3100,9.92,0,0,1,1.86,0.00,1029742592,0,0
2.1182,81977344,0.4000,89.28,0,0,1,7.44,0.00,1043906560,0,0
2.2194,100147200,0.5900,187.68,0,0,1,11.73,0.00,1063751680,0,0
2.3203,224534528,1.2900,693.97,0,0,1,45.85,0.00,1176498176,0,0
2.4213,274227200,1.4200,128.73,0,0,1,9.90,0.00,1230385152,0,0
2.5225,224632832,1.5900,167.91,0,0,1,14.82,0.00,1177444352,0,0
2.6235,268673024,2.0900,494.95,0,0,1,25.98,0.00,1221054464,0,0
2.7198,0,2.0900,0.00,0,0,0,9.74,0.00,1008238592,0,0
