t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1004425216,0,0
0.1004,51175424,0.0600,59.74,0,0,1,4.98,0.00,1013698560,0,0
0.2015,53796864,0.0700,9.89,0,0,1,3.71,0.00,1016901632,0,0
0.3026,55762944,0.0900,19.80,0,0,1,2.47,0.00,1017647104,0,0
0.4035,60219392,0.1000,9.90,0,0,1,1.86,0.00,1018679296,0,0
0.5047,60481536,0.1200,19.76,0,0,1,3.09,0.00,1019441152,0,0
0.6056,61267968,0.1400,19.83,0,0,1,1.86,0.00,1019957248,0,0
0.7066,61399040,0.1500,9.90,0,0,1,1.24,0.00,1019957248,0,0
0.8075,61923328,0.1600,9.90,0,0,1,3.71,0.00,1020235776,0,0
0.9086,62447616,0.1700,9.89,0,0,1,1.86,0.00,1022001152,0,0
1.0095,62840832,0.1800,9.91,0,0,1,1.24,0.00,1019465728,0,0
1.1105,63365120,0.2000,19.80,0,0,1,1.86,0.00,1020436480,0,0
1.2114,64282624,0.2200,19.82,0,0,1,1.86,0.00,1021468672,0,0
1.3123,64544768,0.2300,9.91,0,0,1,3.10,0.00,1021468672,0,0
1.4134,64544768,0.2400,9.89,0,0,1,1.24,0.00,1021468672,0,0
1.5142,65724416,0.2600,19.84,0,0,1,2.48,0.00,1022488576,0,0
1.6150,66248704,0.2700,9.92,0,0,1,2.48,0.00,1023004672,0,0
1.7158,66379776,0.2800,9.92,0,0,1,1.86,0.00,1023004672,0,4096
1.8166,66641920,0.2900,9.92,0,0,1,1.86,0.00,1023004672,0,4096
1.9174,67297280,0.3100,19.85,0,0,1,2.48,0.00,1023520768,0,4096
2.0183,67428352,0.3200,9.90,0,0,1,2.48,0.00,1023520768,0,4096
2.1192,80142336,0.3900,69.37,0,0,1,6.81,0.00,1035907072,0,4096
2.2201,100769792,0.5900,198.21,0,0,1,12.39,0.00,1056546816,0,4096
2.3211,212180992,1.2500,653.91,0,0,1,43.35,0.00,1157484544,0,4096
2.3661,0,1.2500,0.00,0,0,0,9.73,0.00,1029562368,0,4096
