t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1034969088,0,0
0.1004,51412992,0.0600,59.74,0,0,1,6.22,0.00,1015369728,0,16384
0.2015,54165504,0.0700,9.89,0,0,1,3.09,0.00,1018159104,0,16384
0.3024,55869440,0.0900,19.83,0,0,1,1.86,0.00,1019191296,0,16384
0.4034,60456960,0.1000,9.90,0,0,1,1.86,0.00,1020481536,0,16384
0.5041,60850176,0.1200,19.85,0,0,1,1.86,0.00,1020481536,0,16384
0.6052,61374464,0.1300,9.90,0,0,1,1.86,0.00,1021231104,0,16384
0.7059,61898752,0.1400,9.93,0,0,1,0.62,0.00,1021497344,0,16384
0.8066,62029824,0.1600,19.86,0,0,1,1.24,0.00,1021730816,0,16384
0.9076,62816256,0.1700,9.90,0,0,1,3.71,0.00,1022255104,0,16384
1.0083,63340544,0.1800,9.92,0,0,1,1.24,0.00,1023045632,0,16384
1.1091,64520192,0.2000,19.85,0,0,1,1.86,0.00,1024077824,0,16384
1.2100,64520192,0.2000,0.00,0,0,1,1.24,0.00,1024077824,0,16384
1.3108,64782336,0.2200,19.85,0,0,1,1.86,0.00,1024077824,0,16384
1.4115,64782336,0.2300,9.93,0,0,1,1.86,0.00,1024077824,0,16384
1.5122,65961984,0.2500,19.85,0,0,1,1.86,0.00,1025085440,0,16384
1.6133,66486272,0.2700,19.80,0,0,1,1.86,0.00,1025601536,0,16384
1.7142,66748416,0.2800,9.91,0,0,1,1.86,0.00,1026125824,0,16384
1.8149,67141632,0.2900,9.93,0,0,1,2.48,0.00,1026125824,0,16384
1.9157,67665920,0.3000,9.93,0,0,1,1.24,0.00,1026899968,0,16384
2.0164,67665920,0.3000,0.00,0,0,1,3.10,0.00,1027633152,0,16384
2.1172,82870272,0.4400,138.98,0,0,1,8.07,0.00,1041563648,0,16384
2.2182,131596288,0.6300,188.09,0,0,1,12.37,0.00,1089560576,0,16384
2.3191,131596288,0.6400,9.91,0,0,1,3.72,0.00,1089818624,0,16384
2.4201,131596288,0.6500,9.90,0,0,1,2.48,0.00,1089196032,0,16384
2.5209,131596288,0.6600,9.92,0,0,1,1.86,0.00,1089179648,0,16384
2.6217,131596288,0.6700,9.93,0,0,1,1.86,0.00,1089179648,0,16384
2.7224,131727360,0.6800,9.93,0,0,1,3.10,0.00,1089470464,0,16384
2.8231,131727360,0.6900,9.93,0,0,1,1.86,0.00,1089478656,0,16384
2.9241,124256256,0.7900,99.09,0,0,1,6.19,0.00,1085755392,0,16384
3.0250,124649472,0.9200,128.78,0,0,1,6.81,0.00,1085665280,0,16384
3.0592,0,0.9200,0.00,0,0,0,5.49,0.00,1009688576,0,16384
