t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1031344128,0,0
0.1006,51306496,0.0600,59.64,0,0,1,6.83,0.00,1015828480,0,0
0.2016,54059008,0.0800,19.79,0,0,1,3.09,0.00,1019367424,0,0
0.3025,55894016,0.0900,9.91,0,0,1,2.48,0.00,1020112896,0,0
0.4033,60481536,0.1100,19.84,0,0,1,2.48,0.00,1021145088,0,0
0.5042,60743680,0.1300,19.83,0,0,1,3.10,0.00,1021661184,0,0
0.6052,61530112,0.1400,9.90,0,0,1,2.47,0.00,1022427136,0,0
0.7064,62054400,0.1500,9.88,0,0,1,1.85,0.00,1023688704,0,0
0.8073,62185472,0.1600,9.91,0,0,1,3.72,0.00,1023688704,0,0
0.9082,62709760,0.1800,19.82,0,0,1,7.43,0.00,1023995904,0,0
1.0094,62840832,0.1900,9.88,0,0,1,7.41,0.00,1018089472,0,0
1.1104,63102976,0.2100,19.81,0,0,1,14.24,0.00,1021214720,0,0
1.2115,64020480,0.2200,9.89,0,0,1,1.85,0.00,1022885888,0,0
1.3127,64020480,0.2300,9.88,0,0,1,3.09,0.00,1023361024,0,0
1.4137,64020480,0.2400,9.90,0,0,1,1.24,0.00,1023852544,0,0
1.5146,65200128,0.2600,19.82,0,0,1,3.72,0.00,1023848448,0,0
1.6155,65724416,0.2700,9.91,0,0,1,3.10,0.00,1024364544,0,0
1.7164,65855488,0.2800,9.91,0,0,1,2.48,0.00,1024364544,0,0
1.8178,66117632,0.2900,9.86,0,0,1,1.23,0.00,1024880640,0,0
1.9187,66772992,0.3000,9.91,0,0,1,3.10,0.00,1025396736,0,0
2.0194,66904064,0.3200,19.86,0,0,1,3.72,0.00,1025392640,0,0
2.1202,73195520,0.3600,39.68,0,0,1,4.96,0.00,1032101888,0,0
2.2213,88432640,0.5500,187.96,0,0,1,10.51,0.00,1047592960,0,0
2.3223,202977280,1.1300,574.17,0,0,1,38.98,0.00,1148166144,0,0
2.4237,120901632,1.5300,394.45,0,0,1,26.50,0.00,1100156928,0,0
2.4399,0,1.5300,0.00,0,0,0,11.59,0.00,1020620800,0,0
