t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1019953152,0,0
0.1004,51048448,0.0600,59.76,0,0,1,5.60,0.00,1018720256,0,0
0.2015,53800960,0.0700,9.90,0,0,1,2.47,0.00,1022164992,0,0
0.3023,55504896,0.0900,19.83,0,0,1,3.10,0.00,1022672896,0,0
0.4032,59830272,0.1100,19.83,0,0,1,1.86,0.00,1023705088,0,0
0.5040,60223488,0.1200,9.92,0,0,1,2.48,0.00,1023705088,0,0
0.6048,61009920,0.1300,9.92,0,0,1,3.72,0.00,1024221184,0,0
0.7055,61534208,0.1500,19.85,0,0,1,1.24,0.00,1024479232,0,0
0.8063,61665280,0.1600,9.93,0,0,1,0.62,0.00,1024479232,0,0
0.9072,62451712,0.1700,9.91,0,0,1,3.71,0.00,1024724992,0,0
1.0081,62844928,0.1800,9.91,0,0,1,2.48,0.00,1024733184,0,0
1.1091,64155648,0.2000,19.81,0,0,1,3.71,0.00,1025765376,0,0
1.2098,64286720,0.2200,19.85,0,0,1,2.48,0.00,1026023424,0,0
1.3106,64286720,0.2300,9.92,0,0,1,3.10,0.00,1026023424,0,0
1.4113,65335296,0.2400,9.93,0,0,1,3.10,0.00,1027317760,0,0
1.5121,65466368,0.2600,19.85,0,0,1,3.10,0.00,1027833856,0,0
1.6128,65728512,0.2700,9.93,0,0,1,1.24,0.00,1027833856,0,0
1.7136,66121728,0.2800,9.92,0,0,1,2.48,0.00,1028349952,0,0
1.8143,66777088,0.2900,9.93,0,0,1,2.48,0.00,1029382144,0,0
1.9153,66908160,0.3000,9.91,0,0,1,1.86,0.00,1029382144,0,0
2.0160,68087808,0.3200,19.86,0,0,1,2.48,0.00,1030438912,0,0
2.1168,84733952,0.4800,158.77,0,0,1,10.54,0.00,1047519232,0,0
2.2177,188624896,0.9800,495.37,0,0,1,34.06,0.00,1136242688,0,0
2.3193,215887872,1.3900,403.55,0,0,1,25.84,0.00,1165676544,0,0
2.4203,217853952,2.0900,693.05,0,0,1,43.32,0.00,1168248832,0,0
2.5213,219426816,2.5700,475.28,0,0,1,30.94,0.00,1168764928,0,0
2.6225,220082176,2.9100,335.85,0,0,1,21.61,0.00,1169797120,0,0
2.7235,221523968,3.7000,782.44,0,0,1,46.43,0.00,1171087360,0,0
2.8246,222441472,4.2900,583.55,0,0,1,37.71,0.00,1172119552,0,0
2.9257,224800768,4.7600,464.61,0,0,1,33.98,0.00,1174958080,0,0
3.0270,227028992,5.2300,464.31,0,0,1,29.02,0.00,1177022464,0,0
3.0687,0,5.2300,0.00,0,0,0,5.99,0.00,1022750720,0,0
