t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1013071872,0,0
0.1004,51372032,0.0600,59.74,0,0,1,6.85,0.00,1015582720,0,0
0.2015,54124544,0.0700,9.89,0,0,1,0.62,0.00,1018912768,0,0
0.3024,55828480,0.0900,19.83,0,0,1,3.10,0.00,1019670528,0,0
0.4031,60153856,0.1100,19.85,0,0,1,2.48,0.00,1021407232,0,0
0.5039,60547072,0.1100,0.00,0,0,1,1.24,0.00,1021407232,0,0
0.6046,61202432,0.1300,19.86,0,0,1,2.48,0.00,1022439424,0,0
0.7054,61726720,0.1500,19.85,0,0,1,3.72,0.00,1023442944,0,0
0.8061,61726720,0.1600,9.93,0,0,1,0.62,0.00,1023442944,0,0
0.9072,62644224,0.1700,9.89,0,0,1,2.47,0.00,1023946752,0,0
1.0080,63299584,0.1900,19.85,0,0,1,1.24,0.00,1024716800,0,0
1.1087,64479232,0.2100,19.85,0,0,1,3.72,0.00,1025232896,0,0
1.2097,64741376,0.2100,0.00,0,0,1,1.24,0.00,1026031616,0,0
1.3105,64741376,0.2300,19.84,0,0,1,3.72,0.00,1026031616,0,0
1.4116,64741376,0.2400,9.90,0,0,1,13.61,0.00,1023840256,0,0
1.5125,65789952,0.2600,19.81,0,0,1,9.90,0.00,1025572864,0,0
1.6135,66314240,0.2700,9.90,0,0,1,9.28,0.00,1027063808,0,0
1.7145,66576384,0.2800,9.90,0,0,1,1.86,0.00,1027575808,0,0
1.8153,66969600,0.2900,9.92,0,0,1,2.48,0.00,1028091904,0,0
1.9161,67362816,0.3100,19.84,0,0,1,1.86,0.00,1028354048,0,0
2.0170,67493888,0.3200,9.90,0,0,1,2.48,0.00,1028878336,0,0
2.1180,81911808,0.4000,79.20,0,0,1,5.57,0.00,1043562496,0,0
2.2191,110366720,0.6200,217.71,0,0,1,12.99,0.00,1068077056,0,0
2.3202,188416000,1.2800,652.71,0,0,1,40.18,0.00,1144356864,0,0
2.3496,0,1.2800,0.00,0,0,0,4.25,0.00,1033248768,0,0
