t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1027526656,0,0
0.1004,50520064,0.0500,49.79,0,0,1,6.22,0.00,1013297152,0,0
0.2015,54190080,0.0800,29.67,0,0,1,3.09,0.00,1016901632,0,0
0.3025,55762944,0.0900,9.90,0,0,1,2.48,0.00,1017683968,0,0
0.4035,60219392,0.1200,29.72,0,0,1,2.48,0.00,1018748928,0,0
0.5044,60612608,0.1300,9.90,0,0,1,3.09,0.00,1018978304,0,0
0.6054,61267968,0.1300,0.00,0,0,1,3.10,0.00,1018978304,0,0
0.7065,61661184,0.1500,19.77,0,0,1,3.09,0.00,1018978304,0,0
0.8074,61661184,0.1700,19.83,0,0,1,1.86,0.00,1018978304,0,0
0.9082,62578688,0.1800,9.92,0,0,1,0.00,0.00,1018978304,0,0
1.0090,63102976,0.1900,9.92,0,0,1,3.10,0.00,1018978304,0,0
1.1098,64282624,0.2000,9.92,0,0,1,3.72,0.00,1018978304,0,0
1.2106,64544768,0.2200,19.85,0,0,1,2.48,0.00,1018978304,0,0
1.3113,64544768,0.2300,9.93,0,0,1,1.86,0.00,1018978304,0,0
1.4122,65200128,0.2400,9.91,0,0,1,4.34,0.00,1020641280,0,0
1.5132,65855488,0.2600,19.79,0,0,1,2.47,0.00,1021673472,0,0
1.6140,66248704,0.2700,9.93,0,0,1,1.86,0.00,1022033920,0,0
1.7148,66641920,0.2800,9.92,0,0,1,2.48,0.00,1022484480,0,0
1.8155,67166208,0.3000,19.86,0,0,1,3.72,0.00,1022484480,0,0
1.9164,67297280,0.3100,9.91,0,0,1,3.10,0.00,1023000576,0,0
2.0175,69001216,0.3200,9.90,0,0,1,1.24,0.00,1023303680,0,0
2.1184,84729856,0.4800,158.59,0,0,1,12.39,0.00,1037238272,0,0
2.2193,200912896,1.0900,604.53,0,0,1,37.16,0.00,1144082432,0,0
2.3207,214544384,1.8600,759.37,0,0,1,50.54,0.00,1160970240,0,0
2.3943,0,1.8600,0.00,0,0,0,24.61,0.00,1030373376,0,0
