t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1027510272,0,0
0.1006,51269632,0.0500,49.68,0,0,1,6.21,0.00,1033936896,0,0
0.2018,54022144,0.0700,19.77,0,0,1,1.85,0.00,1036775424,0,0
0.3028,55857152,0.1000,29.71,0,0,1,3.09,0.00,1037795328,0,0
0.4036,60313600,0.1100,9.92,0,0,1,1.86,0.00,1038270464,0,0
0.5044,60706816,0.1100,0.00,0,0,1,4.96,0.00,1038786560,0,0
0.6052,61493248,0.1400,29.76,0,0,1,2.48,0.00,1039261696,0,0
0.7060,62017536,0.1400,0.00,0,0,1,1.86,0.00,1039777792,0,0
0.8067,62017536,0.1500,9.93,0,0,1,3.72,0.00,1040293888,0,0
0.9075,62935040,0.1700,19.85,0,0,1,3.10,0.00,1041039360,0,0
1.0084,63459328,0.1900,19.82,0,0,1,1.24,0.00,1041555456,0,0
1.1092,64507904,0.2000,9.92,0,0,1,4.34,0.00,1042071552,0,0
1.2100,64507904,0.2100,9.92,0,0,1,1.86,0.00,1042313216,0,0
1.3110,64507904,0.2200,9.90,0,0,1,1.24,0.00,1042313216,0,0
1.4118,64507904,0.2300,9.92,0,0,1,1.86,0.00,1042571264,0,0
1.5127,65687552,0.2500,19.83,0,0,1,3.10,0.00,1041252352,0,0
1.6137,66080768,0.2700,19.80,0,0,1,1.24,0.00,1041887232,0,0
1.7147,66342912,0.2800,9.90,0,0,1,2.48,0.00,1042178048,0,0
1.8157,66736128,0.2900,9.90,0,0,1,1.86,0.00,1042702336,0,0
1.9167,67391488,0.3100,19.80,0,0,1,2.47,0.00,1042702336,0,0
2.0175,67522560,0.3200,9.92,0,0,1,1.86,0.00,1043218432,0,0
2.0643,0,0.3200,0.00,0,0,0,5.34,0.00,1024999424,0,0
