t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1101045760,0,0
0.1007,50311168,0.0500,49.67,0,0,1,5.59,0.00,1094295552,0,0
0.2016,54112256,0.0700,19.81,0,0,1,3.09,0.00,1097588736,0,0
0.3028,55947264,0.0900,19.78,0,0,1,1.24,0.00,1098592256,0,0
0.4041,59486208,0.1000,9.87,0,0,1,1.85,0.00,1099108352,0,0
0.5054,60534784,0.1200,19.73,0,0,1,1.85,0.00,1099624448,0,0
0.6064,60928000,0.1400,19.80,0,0,1,1.86,0.00,1100140544,0,0
0.7074,61452288,0.1500,9.91,0,0,1,2.48,0.00,1101185024,0,0
0.8086,61976576,0.1600,9.88,0,0,1,3.71,0.00,1101701120,0,0
0.9099,62369792,0.1800,19.74,0,0,1,1.85,0.00,1102192640,0,0
1.0109,63025152,0.1900,9.90,0,0,1,3.09,0.00,1101213696,0,0
1.1119,63418368,0.2000,9.90,0,0,1,3.09,0.00,1101213696,0,0
1.2130,64466944,0.2200,19.78,0,0,1,1.85,0.00,1103028224,0,0
1.3140,64860160,0.2300,9.90,0,0,1,1.86,0.00,1103028224,0,0
1.4152,64860160,0.2400,9.88,0,0,1,1.85,0.00,1103028224,0,0
1.5163,64860160,0.2600,19.77,0,0,1,3.71,0.00,1103028224,0,0
1.6174,65384448,0.2700,9.90,0,0,1,3.09,0.00,1103544320,0,0
1.7184,65908736,0.2800,9.90,0,0,1,2.47,0.00,1104060416,0,0
1.8198,66170880,0.3000,19.71,0,0,1,1.23,0.00,1104060416,0,0
1.9210,66433024,0.3000,0.00,0,0,1,1.24,0.00,1104576512,0,0
2.0220,66957312,0.3200,19.80,0,0,1,3.09,0.00,1105350656,0,0
2.1228,67219456,0.3300,9.92,0,0,1,1.86,0.00,1105592320,0,0
2.2236,80588800,0.4000,69.42,0,0,1,6.20,0.00,1120006144,0,0
2.3249,94089216,0.5800,177.67,0,0,1,11.72,0.00,1134428160,0,0
2.4261,212054016,1.2900,701.99,0,0,1,45.11,0.00,1235820544,0,0
2.5007,0,1.2900,0.00,0,0,0,15.92,0.00,1110736896,0,0
