t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1105666048,0,0
0.1005,50786304,0.0500,49.74,0,0,1,4.97,0.00,1094684672,0,0
0.2018,54063104,0.0700,19.76,0,0,1,2.47,0.00,1098227712,0,0
0.3026,55767040,0.0900,19.83,0,0,1,3.10,0.00,1098743808,0,0
0.4036,60354560,0.1000,9.90,0,0,1,1.24,0.00,1099259904,0,0
0.5044,60747776,0.1100,9.92,0,0,1,1.86,0.00,1099776000,0,0
0.6055,61534208,0.1300,19.80,0,0,1,2.47,0.00,1100292096,0,0
0.7062,62058496,0.1500,19.85,0,0,1,1.86,0.00,1101307904,0,0
0.8072,62058496,0.1600,9.90,0,0,1,1.86,0.00,1101795328,0,0
0.9081,62976000,0.1700,9.92,0,0,1,1.24,0.00,1102311424,0,0
1.0091,63500288,0.1800,9.90,0,0,1,1.86,0.00,1102761984,0,0
1.1099,64548864,0.2000,19.83,0,0,1,3.10,0.00,1103544320,0,0
1.2108,64548864,0.2100,9.91,0,0,1,1.86,0.00,1104134144,0,0
1.3117,64811008,0.2200,9.91,0,0,1,1.86,0.00,1104134144,0,0
1.4128,64811008,0.2400,19.79,0,0,1,3.71,0.00,1102585856,0,0
1.5143,65335296,0.2500,9.85,0,0,1,6.16,0.00,1100578816,0,0
1.6153,65859584,0.2700,19.79,0,0,1,3.71,0.00,1100824576,0,0
1.7164,65990656,0.2800,9.89,0,0,1,1.86,0.00,1101737984,0,0
1.8173,66252800,0.2900,9.91,0,0,1,1.86,0.00,1102254080,0,0
1.9182,66777088,0.3000,9.91,0,0,1,3.10,0.00,1102786560,0,0
2.0193,67039232,0.3100,9.88,0,0,1,3.71,0.00,1102786560,0,0
2.1202,72675328,0.3600,49.55,0,0,1,3.72,0.00,1109397504,0,0
2.2210,88088576,0.5400,178.58,0,0,1,10.54,0.00,1126207488,0,0
2.3219,206991360,1.1900,644.44,0,0,1,42.76,0.00,1230602240,0,0
2.3768,0,1.1900,0.00,0,0,0,9.10,0.00,1094201344,0,0
