t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1098645504,0,0
0.1005,50335744,0.0500,49.76,0,0,1,4.35,0.00,1085841408,0,0
0.2017,54136832,0.0800,29.62,0,0,1,3.09,0.00,1089445888,0,0
0.3029,55840768,0.1000,19.78,0,0,1,1.85,0.00,1090236416,0,0
0.4039,59641856,0.1100,9.90,0,0,1,2.48,0.00,1090691072,0,0
0.5052,60690432,0.1300,19.74,0,0,1,2.47,0.00,1091465216,0,0
0.6061,60952576,0.1400,9.90,0,0,1,1.24,0.00,1091981312,0,0
0.7070,61607936,0.1400,0.00,0,0,1,2.48,0.00,1092755456,0,0
0.8079,62001152,0.1600,19.82,0,0,1,2.48,0.00,1093259264,0,0
0.9088,62656512,0.1800,19.83,0,0,1,3.72,0.00,1093533696,0,0
1.0096,62918656,0.1900,9.92,0,0,1,2.48,0.00,1094033408,0,0
1.1104,63442944,0.2000,9.92,0,0,1,0.62,0.00,1094549504,0,0
1.2112,64491520,0.2200,19.85,0,0,1,1.86,0.00,1095065600,0,0
1.3122,64884736,0.2300,9.91,0,0,1,1.24,0.00,1095323648,0,0
1.4130,64884736,0.2400,9.91,0,0,1,3.10,0.00,1095323648,0,0
1.5138,65933312,0.2500,9.93,0,0,1,1.86,0.00,1095323648,0,0
1.6148,66457600,0.2700,19.79,0,0,1,2.47,0.00,1095839744,0,0
1.7156,66719744,0.2800,9.93,0,0,1,1.86,0.00,1095839744,0,0
1.8164,66719744,0.2900,9.92,0,0,1,3.10,0.00,1096323072,0,0
1.9174,67375104,0.3100,19.80,0,0,1,3.09,0.00,1096871936,0,0
2.0184,67637248,0.3200,9.91,0,0,1,2.48,0.00,1097371648,0,0
2.1193,75239424,0.3600,39.63,0,0,1,4.33,0.00,1105358848,0,0
2.2203,87961600,0.5400,178.22,0,0,1,12.38,0.00,1120358400,0,0
2.3222,211562496,1.3000,745.87,0,0,1,46.62,0.00,1231372288,0,0
2.4232,213790720,1.3200,19.80,0,0,1,4.95,0.00,1233940480,0,0
2.5242,213790720,1.3400,19.80,0,0,1,3.09,0.00,1233940480,0,0
2.6254,213921792,1.3500,9.88,0,0,1,3.09,0.00,1233940480,0,0
2.7266,214052864,1.3600,9.87,0,0,1,3.09,0.00,1234169856,0,0
2.8279,214052864,1.3700,9.87,0,0,1,3.08,0.00,1234169856,0,0
2.9290,214183936,1.3900,19.78,0,0,1,3.71,0.00,1234563072,0,0
3.0301,214315008,1.3900,0.00,0,0,1,1.85,0.00,1234563072,0,0
3.1312,163033088,1.4200,29.67,0,0,1,3.09,0.00,1203560448,0,0
3.1573,0,1.4200,0.00,0,0,0,7.18,0.00,1102315520,0,0
