t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1077665792,0,0
0.1004,51433472,0.0500,49.80,0,0,1,7.47,0.00,1082208256,0,0
0.2013,54185984,0.0700,19.83,0,0,1,2.48,0.00,1085521920,0,0
0.3023,55889920,0.0900,19.79,0,0,1,14.22,0.00,1086070784,0,0
0.4039,59559936,0.1000,9.84,0,0,1,5.54,0.00,1087299584,0,0
0.5049,60608512,0.1200,19.81,0,0,1,10.53,0.00,1089609728,0,0
0.6061,60870656,0.1400,19.76,0,0,1,2.47,0.00,1090842624,0,0
0.7070,61263872,0.1400,0.00,0,0,1,3.72,0.00,1091854336,0,0
0.8079,61788160,0.1600,19.83,0,0,1,1.86,0.00,1092370432,0,0
0.9089,62443520,0.1700,9.90,0,0,1,1.86,0.00,1093328896,0,0
1.0098,62836736,0.1800,9.91,0,0,1,1.24,0.00,1093558272,0,0
1.1109,63229952,0.2000,19.79,0,0,1,3.09,0.00,1094074368,0,0
1.2118,64147456,0.2100,9.91,0,0,1,2.48,0.00,1095610368,0,0
1.3126,64278528,0.2300,19.83,0,0,1,1.86,0.00,1095593984,0,0
1.4138,64278528,0.2400,9.89,0,0,1,3.71,0.00,1095593984,0,0
1.5148,65458176,0.2600,19.80,0,0,1,4.33,0.00,1096626176,0,0
1.6157,65458176,0.2600,0.00,0,0,1,2.48,0.00,1096626176,0,0
1.7167,66113536,0.2800,19.79,0,0,1,1.24,0.00,1096626176,0,0
1.8176,66244608,0.2900,9.91,0,0,1,2.48,0.00,1097125888,0,0
1.9184,66899968,0.3000,9.92,0,0,1,3.72,0.00,1097641984,0,0
2.0191,67031040,0.3100,9.93,0,0,1,1.86,0.00,1098158080,0,0
2.1201,69259264,0.3400,29.71,0,0,1,3.09,0.00,1099513856,0,0
2.2211,84987904,0.4800,138.62,0,0,1,9.28,0.00,1116479488,0,0
2.3222,140640256,0.6900,207.60,0,0,1,12.98,0.00,1170927616,0,0
2.4236,143654912,0.7400,49.32,0,0,1,6.16,0.00,1174282240,0,0
2.5246,143785984,0.7500,9.91,0,0,1,2.48,0.00,1174282240,0,0
2.6253,143785984,0.7600,9.93,0,0,1,2.48,0.00,1174282240,0,0
2.7263,143785984,0.7800,19.81,0,0,1,0.62,0.00,1174282240,0,0
2.8270,143917056,0.7900,9.93,0,0,1,2.48,0.00,1174282240,0,0
2.9278,143917056,0.8000,9.92,0,0,1,2.48,0.00,1174282240,0,0
3.0285,143917056,0.8100,9.93,0,0,1,1.86,0.00,1174523904,0,0
3.1292,133369856,0.9800,168.70,0,0,1,10.54,0.00,1166540800,0,0
3.2302,133500928,1.0700,89.12,0,0,1,5.57,0.00,1166798848,0,0
3.3311,133500928,1.1300,59.47,0,0,1,3.72,0.00,1166798848,0,0
3.4320,133500928,1.1900,59.46,0,0,1,3.10,0.00,1166798848,0,0
3.5336,133500928,1.2300,39.38,0,0,1,2.46,0.00,1166798848,0,0
3.5888,0,1.2300,0.00,0,0,0,4.52,0.00,1081180160,0,0
