n,phase,prover,n_reps,ok,wall_s_mean,wall_s_min,wall_s_max,wall_s_stdev,cpu_total_s_mean,cpu_total_s_min,cpu_total_s_max,cpu_total_s_stdev,cpu_user_s_mean,cpu_user_s_min,cpu_user_s_max,cpu_user_s_stdev,cpu_sys_s_mean,cpu_sys_s_min,cpu_sys_s_max,cpu_sys_s_stdev,rss_peak_bytes_mean,rss_peak_bytes_min,rss_peak_bytes_max,rss_peak_bytes_stdev,io_read_bytes_mean,io_read_bytes_min,io_read_bytes_max,io_read_bytes_stdev,io_write_bytes_mean,io_write_bytes_min,io_write_bytes_max,io_write_bytes_stdev,io_rchar_bytes_mean,io_rchar_bytes_min,io_rchar_bytes_max,io_rchar_bytes_stdev,io_wchar_bytes_mean,io_wchar_bytes_min,io_wchar_bytes_max,io_wchar_bytes_stdev,sys_cpu_iowait_s_mean,sys_cpu_iowait_s_min,sys_cpu_iowait_s_max,sys_cpu_iowait_s_stdev,cpu_pct_of_core
8,prove,rapidsnark,10,True,0.2007402131333947,0.19897166080772877,0.20375739503651857,0.0014774947340555462,0.39484579999999314,0.3403600000000182,0.43351899999996135,0.024170152973417885,0.2513402999999926,0.185216999999966,0.3192629999999781,0.04018883951311624,0.14350550000000056,0.05686899999999184,0.24830199999999536,0.05498201511085538,57230131.2,56565760.0,57667584.0,350741.98915008735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804523.1,1743289.0,1837207.0,33168.762239342,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,196.69491918772275
8,prove,snarkjs,10,True,0.6909139364957809,0.6725687002763152,0.7093638051301241,0.010803491425844454,2.683871900000008,2.6086449999999246,2.7646109999999737,0.044765101198254165,2.311906600000009,2.2300010000000157,2.3958039999999983,0.04874528095147737,0.3719652999999994,0.3117539999999934,0.454701,0.041786976198454506,421314150.4,357683200.0,448831488.0,33160841.83567568,0.0,0.0,0.0,0.0,4915.2,0.0,8192.0,3570.8100145485196,7468194.4,7389084.0,7523157.0,37634.96822956012,18452.9,17897.0,19206.0,558.277789276987,0.0010000000002037268,0.0,0.010000000002037268,0.0030000000006111804,388.45241906860815
8,verify,rapidsnark,10,True,0.5867154815234243,0.5624836189672351,0.6125905262306333,0.014038089056310285,2.214013300000002,2.1440929999998986,2.2790789999999532,0.04822347554678204,1.8891017000000034,1.8303229999999076,1.9820620000000417,0.045604094776800407,0.32491159999999863,0.25380100000000994,0.4060909999999893,0.03794308131187757,352045056.0,282865664.0,366387200.0,23610525.034720868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6508513.5,6415906.0,6605381.0,69539.60720661284,5470.6,2281.0,7137.0,1788.421605774209,0.0010000000002037268,0.0,0.010000000002037268,0.0030000000006111804,377.3572318649663
8,verify,snarkjs,10,True,0.5736196423880756,0.5509114107117057,0.5975236734375358,0.011952086174455293,2.1915770999999977,2.1376360000000005,2.2720890000000082,0.03758921332629151,1.8758971999999972,1.8032670000000053,1.9551490000000058,0.048653369837646135,0.3156799000000007,0.26331500000000574,0.36937700000000007,0.030060880055148034,329519923.2,253820928.0,363933696.0,32697546.72706312,0.0,0.0,0.0,0.0,409.6,0.0,4096.0,1228.8,6535707.6,6479337.0,6613280.0,39550.12235682717,6513.8,2545.0,7521.0,1341.1610492405453,0.0,0.0,0.0,0.0,382.0610275610667
16,env,,1,True,30.618899655528367,30.618899655528367,30.618899655528367,0.0,259.462934,259.462934,259.462934,0.0,250.67974900000002,250.67974900000002,250.67974900000002,0.0,8.783185000000003,8.783185000000003,8.783185000000003,0.0,699445248.0,699445248.0,699445248.0,0.0,0.0,0.0,0.0,0.0,22507520.0,22507520.0,22507520.0,0.0,202950909.0,202950909.0,202950909.0,0.0,29636270.0,29636270.0,29636270.0,0.0,0.010000000002037268,0.010000000002037268,0.010000000002037268,0.0,847.39470366027
16,prove,rapidsnark,10,True,0.20703498553484678,0.20534504484385252,0.20884348545223475,0.001271870360358764,0.4341797999999983,0.37190299999993215,0.4826800000000162,0.032962391277956665,0.2984064999999987,0.24880099999995764,0.34239100000002054,0.03212199122799233,0.1357732999999996,0.08703800000000683,0.2298940000000016,0.04777141841530304,57161728.0,56877056.0,57581568.0,203181.8312507297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1829193.5,1800574.0,1866027.0,19818.928529312576,9.0,9.0,9.0,0.0,0.000999999999476131,0.0,0.00999999999476131,0.002999999998428393,209.71325154458978
16,prove,snarkjs,10,True,0.7338536427356303,0.7035333542153239,0.7534118564799428,0.014241288891293708,2.8905993999999966,2.8174679999999768,2.9812190000000527,0.04637545913997306,2.4659014999999953,2.394643999999971,2.5645390000000816,0.05186974649304558,0.424697900000001,0.3747670000000056,0.4843440000000072,0.03512333412547814,492954419.2,461123584.0,510115840.0,20355948.75754987,0.0,0.0,0.0,0.0,819.2,0.0,8192.0,2457.6,8019393.2,7866024.0,8291932.0,126763.2055959457,17804.9,16545.0,20168.0,1028.5917022803558,0.0,0.0,0.0,0.0,393.89317319793304
16,verify,rapidsnark,10,True,0.5795772952027619,0.5481907920911908,0.6091386210173368,0.017722539193587808,2.1809874000000007,2.0908850000000143,2.2767579999999725,0.07030074268052759,1.8689566000000013,1.786664000000087,1.9606529999999793,0.057998025287379226,0.31203079999999944,0.24502599999999575,0.36205900000000213,0.028564128377390956,334961868.8,231075840.0,363606016.0,46599798.484238096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6513147.9,6405182.0,6583311.0,58194.62212687698,6026.6,2409.0,7577.0,1811.348403814131,0.0,0.0,0.0,0.0,376.30656308525585
16,verify,snarkjs,10,True,0.5897458426654338,0.5704975761473179,0.6136111067607999,0.014378244365491203,2.2113539999999974,2.1409980000000814,2.2491129999999657,0.033031582750432505,1.9045713999999976,1.8461050000000796,1.971343999999931,0.03171943211404116,0.3067825999999997,0.2338889999999907,0.35443999999999676,0.03494551454822517,355190374.4,323358720.0,365862912.0,11622857.147915147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6518062.0,6386769.0,6599184.0,62310.6566969086,4885.8,2265.0,6969.0,2060.1054730280193,0.0029999999998835845,0.0,0.010000000002037268,0.004582575694778013,374.967289299657
32,env,,1,True,46.09990803152323,46.09990803152323,46.09990803152323,0.0,489.6472510000001,489.6472510000001,489.6472510000001,0.0,479.63434500000005,479.63434500000005,479.63434500000005,0.0,10.012906000000001,10.012906000000001,10.012906000000001,0.0,942915584.0,942915584.0,942915584.0,0.0,0.0,0.0,0.0,0.0,43143168.0,43143168.0,43143168.0,0.0,257480274.0,257480274.0,257480274.0,0.0,63070256.0,63070256.0,63070256.0,0.0,0.040000000000873115,0.040000000000873115,0.040000000000873115,0.0,1062.1436612523785
32,prove,rapidsnark,10,True,0.22032638266682625,0.217179911211133,0.22506999783217907,0.0020925734862822392,0.45324890000000123,0.43179899999998383,0.4851160000000476,0.012978197975448861,0.35463760000000094,0.3168940000000475,0.4026169999999638,0.02533210621404647,0.09861130000000032,0.045277999999996155,0.13823399999999708,0.029632995252082555,57147392.0,56524800.0,57294848.0,215917.8728609561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790373.2,1746361.0,1803548.0,21891.53149416459,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,205.7170342080169
32,prove,snarkjs,10,True,0.7954889330081641,0.7557296706363559,0.8313745986670256,0.022034501055013204,3.2553894000000057,3.146238000000011,3.3347680000000395,0.06019655357614106,2.7234623000000058,2.612040999999863,2.844006000000036,0.06740250606034529,0.5319271000000001,0.4537990000000036,0.6148469999999975,0.04191762557552607,570920140.8,496455680.0,639086592.0,47402371.592071176,0.0,0.0,0.0,0.0,5734.4,0.0,8192.0,3754.046009307824,9555922.8,9287897.0,9719114.0,117379.46707052302,21590.7,19897.0,22391.0,821.383351426117,0.0,0.0,0.0,0.0,409.23126204781477
32,verify,rapidsnark,10,True,0.6052941683679819,0.553799731656909,0.6333743194118142,0.025558928055178756,2.2012939999999803,2.1525110000000183,2.2473250000000036,0.02927948841765776,1.8779840999999806,1.83424100000002,1.9420229999998355,0.03290753925909248,0.3233098999999996,0.23863799999999458,0.36303100000000654,0.03159066824696992,335792128.0,236195840.0,362893312.0,36905960.90380787,0.0,0.0,0.0,0.0,409.6,0.0,4096.0,1228.8,6581630.9,6439405.0,6654472.0,60595.62209838265,3206.6,1841.0,7337.0,1998.2105594756524,0.0019999999996798577,0.0,0.010000000002037268,0.003999999999359715,363.67341947720996
32,verify,snarkjs,10,True,0.59514917191118,0.5749517967924476,0.6251887353137136,0.016561175908539744,2.197063999999996,2.1130709999998913,2.2856009999999714,0.0502176004265394,1.8891761999999972,1.780076999999892,1.9713309999999638,0.05367423159543759,0.3078877999999989,0.2713150000000013,0.3376559999999955,0.02003928875883565,358245580.8,339918848.0,364392448.0,7293498.68010371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6583886.7,6488507.0,6726300.0,72586.20761143263,4368.2,2249.0,6897.0,2059.8266334815658,0.000999999999476131,0.0,0.00999999999476131,0.002999999998428393,369.1619015354836
64,env,,1,True,78.229800067842,78.229800067842,78.229800067842,0.0,962.7497619999999,962.7497619999999,962.7497619999999,0.0,951.5299010000001,951.5299010000001,951.5299010000001,0.0,11.219860999999995,11.219860999999995,11.219860999999995,0.0,1364332544.0,1364332544.0,1364332544.0,0.0,0.0,0.0,0.0,0.0,92626944.0,92626944.0,92626944.0,0.0,477395803.0,477395803.0,477395803.0,0.0,119866286.0,119866286.0,119866286.0,0.0,0.06000000000494765,0.06000000000494765,0.06000000000494765,0.0,1230.6688259014973
64,prove,rapidsnark,10,True,0.23849186804145575,0.2369532771408558,0.24047674611210823,0.0011165373353200195,0.556548900000007,0.5413080000001003,0.5642569999998557,0.006426285823774424,0.4397034000000076,0.4104069999998501,0.5076229999999669,0.029681430623265077,0.11684549999999945,0.048914999999993825,0.1538500000000056,0.03229441747191011,57109299.2,56868864.0,57659392.0,233766.79774373435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790068.3,1744089.0,1802426.0,21690.940385561895,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,233.36179324288958
64,prove,snarkjs,10,True,0.9346283495426178,0.8949325429275632,0.9666601689532399,0.018186145333422082,3.9446324999999773,3.8065419999997516,4.062733000000321,0.07405590483464357,3.3098341999999774,3.168597999999747,3.40520000000015,0.07737525581722116,0.6347982999999999,0.5605099999999936,0.7531119999999873,0.05065778820092656,824770150.4,759119872.0,849358848.0,27094801.016076818,0.0,0.0,0.0,0.0,5324.8,0.0,8192.0,3199.0782672513656,12255293.3,12002092.0,12400721.0,133673.96898053863,20940.8,19977.0,22058.0,713.8992646025068,0.0,0.0,0.0,0.0,422.0535897429578
64,verify,rapidsnark,10,True,0.6020955093204975,0.577440875582397,0.6433277484029531,0.019852221026696065,2.2148285999999557,2.1219229999998674,2.287731999999977,0.046107946202843864,1.9112743999999566,1.8071239999999307,2.016442999999981,0.054582678694304027,0.3035541999999992,0.2523140000000126,0.3758179999999811,0.038772385992605414,358264832.0,329670656.0,366837760.0,10183542.38459054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6548210.7,6426170.0,6665557.0,77517.11257786889,3767.4,1665.0,6729.0,2021.8701837655155,0.0,0.0,0.0,0.0,367.8533664035343
64,verify,snarkjs,10,True,0.6016547068953514,0.5797625258564949,0.6309337979182601,0.01771503434583221,2.210327600000022,2.148991000000251,2.25827699999968,0.03184900880781184,1.9141308000000208,1.8577419999996891,2.0078209999996943,0.037778993064375044,0.2961968000000013,0.2504559999999856,0.3302970000000016,0.027961112448543726,358338560.0,345886720.0,366235648.0,6410590.440516755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6552228.1,6433562.0,6662354.0,62437.929378623696,3856.2,1881.0,6705.0,2032.1714888266688,0.0,0.0,0.0,0.0,367.3747707228483
128,env,,1,True,135.62070256937295,135.62070256937295,135.62070256937295,0.0,1975.3944360000005,1975.3944360000005,1975.3944360000005,0.0,1960.8953090000005,1960.8953090000005,1960.8953090000005,0.0,14.499126999999987,14.499126999999987,14.499126999999987,0.0,1576558592.0,1576558592.0,1576558592.0,0.0,0.0,0.0,0.0,0.0,206118912.0,206118912.0,206118912.0,0.0,817020134.0,817020134.0,817020134.0,0.0,273273333.0,273273333.0,273273333.0,0.0,0.08000000000174623,0.08000000000174623,0.08000000000174623,0.0,1456.5581792274988
128,prove,rapidsnark,10,True,0.2765958411619067,0.2697743000462651,0.2835058346390724,0.004040400791781934,0.7697153999999358,0.7299179999993157,0.8249199999999632,0.02360514258891638,0.6573786999999356,0.6083459999999832,0.7015849999997954,0.024395976303581552,0.11233670000000018,0.06353899999999157,0.21657399999998006,0.04116652938504332,57149440.0,56872960.0,57581568.0,213544.63690011043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802543.0,1746544.0,1835257.0,23002.696102848466,9.0,9.0,9.0,0.0,0.0019999999996798577,0.0,0.010000000002037268,0.003999999999359715,278.2816244693206
128,prove,snarkjs,10,True,1.11922616539523,1.0895834611728787,1.164166683331132,0.02215615729186452,5.104111499999965,5.016314999999963,5.212444000000147,0.05805948571477161,4.272177399999964,4.1098910000000615,4.48972700000013,0.10121349824431779,0.8319341000000009,0.7227170000000172,0.9203620000000114,0.06167532775502329,1257458892.8,1201954816.0,1271275520.0,19263233.232863463,0.0,0.0,0.0,0.0,6553.6,0.0,8192.0,3276.8,17788006.9,17648090.0,17979533.0,91177.1906218326,22669.7,20525.0,24973.0,1514.812070852355,0.0019999999996798577,0.0,0.01999999999679858,0.005999999999039574,456.03932947703737
128,verify,rapidsnark,10,True,0.5959903432056308,0.5694216592237353,0.6249495940282941,0.020111810278614212,2.1998901000000046,2.1341819999993277,2.2512949999995726,0.03602552315649444,1.8940458000000036,1.838130000000092,2.016023999999561,0.054478863212834974,0.3058443000000011,0.23527100000001155,0.34861100000000533,0.030378098604254788,351994675.2,317820928.0,366194688.0,15025303.354156233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6546040.2,6418461.0,6642996.0,71358.47546970156,4163.4,1737.0,7009.0,2220.2617503348565,0.0,0.0,0.0,0.0,369.1150578325713
128,verify,snarkjs,10,True,0.5902921251021326,0.5601200573146343,0.6256350791081786,0.017083036999181605,2.210396200000028,2.1194550000001016,2.278656999999697,0.03965404399502576,1.9036718000000292,1.8048490000001038,2.0110569999997097,0.06030590197788108,0.3067243999999988,0.26009100000001695,0.3660229999999842,0.03461261898845112,350186700.8,265469952.0,364269568.0,28854367.09832863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6527252.8,6433990.0,6628326.0,62120.616728747955,4597.0,2241.0,7209.0,2037.4580241074907,0.0,0.0,0.0,0.0,374.45801934382644
256,env,,1,True,244.98091306257993,244.98091306257993,244.98091306257993,0.0,4083.976655,4083.976655,4083.976655,0.0,4064.2820360000005,4064.2820360000005,4064.2820360000005,0.0,19.69461899999999,19.69461899999999,19.69461899999999,0.0,1874026496.0,1874026496.0,1874026496.0,0.0,0.0,0.0,0.0,0.0,383553536.0,383553536.0,383553536.0,0.0,1405811633.0,1405811633.0,1405811633.0,0.0,573631063.0,573631063.0,573631063.0,0.0,0.16000000000349246,0.16000000000349246,0.16000000000349246,0.0,1667.0591206249426
256,prove,rapidsnark,10,True,0.35216110814362767,0.34279713220894337,0.3676098370924592,0.006798425155577807,1.2614487000000452,1.1839459999995938,1.3516069999994897,0.05320529542445933,1.1196915000000445,1.0259669999995822,1.2180869999992865,0.06023977808907255,0.1417572000000007,0.07192299999999818,0.19588600000000156,0.03966657825878276,72157184.0,71385088.0,72986624.0,541683.4176232461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3292780.8,3290687.0,3294589.0,1251.331594742177,114.6,113.0,121.0,3.2,0.004000000000087311,0.0,0.010000000002037268,0.00489897948567329,358.2021611215421
256,prove,snarkjs,10,True,1.5013885168358683,1.4408453069627285,1.5601004362106323,0.035742892471892065,7.258372200000045,7.106608999999281,7.460318999998918,0.09629550376187734,6.258970000000045,6.058381999999256,6.420866999998907,0.10255783457465942,0.9994022000000001,0.8681720000000155,1.0636169999999936,0.05921906344041803,1535145984.0,1522307072.0,1546416128.0,8653417.140974171,0.0,0.0,0.0,0.0,6553.6,0.0,8192.0,3276.8,28928698.9,28664241.0,29077038.0,111555.76681144728,29571.8,24975.0,34311.0,2987.4396998098555,0.0,0.0,0.0,0.0,483.44396660877953
256,verify,rapidsnark,10,True,0.5849469562992453,0.5624222056940198,0.626162969507277,0.017580695430255897,2.211338299999878,2.168592999999646,2.26541799999967,0.025366241952673365,1.9095094999998765,1.870691000000079,1.9435329999996611,0.021221063824650166,0.30182880000000123,0.2792739999999867,0.3264660000000106,0.016934696405903536,349364633.6,277655552.0,365043712.0,25254165.57380826,0.0,0.0,0.0,0.0,409.6,0.0,4096.0,1228.8,6538083.0,6418354.0,6652694.0,69532.15391313576,5293.0,1945.0,7161.0,2031.3581663507791,0.0,0.0,0.0,0.0,378.04082510151716
256,verify,snarkjs,10,True,0.5941454377956689,0.5686335330829024,0.6139468438923359,0.014141345037400534,2.210308099999918,2.139834000000519,2.293118000000362,0.053683881712336026,1.8907289999999193,1.8154890000005253,1.9503750000003492,0.03861506934095025,0.31957909999999856,0.2762160000000051,0.3675089999999841,0.03358956409794068,357402624.0,320671744.0,365006848.0,12509794.79739974,0.0,0.0,0.0,0.0,409.6,0.0,4096.0,1228.8,6532751.1,6395754.0,6692100.0,72906.7236301975,4225.8,2329.0,6993.0,2009.330077413863,0.0,0.0,0.0,0.0,372.0146548966786
