size,phase,step,group,rep,prover,cmd,ok,returncode,scope,wall_s,cpu_user_s,cpu_sys_s,cpu_total_s,cpu_pct_of_core,cpu_pct_of_machine,rss_peak_bytes,rss_mean_bytes,io_read_bytes,io_write_bytes,io_rchar_bytes,io_wchar_bytes,io_read_mb_per_s,io_write_mb_per_s,sys_cpu_busy_s,sys_cpu_iowait_s,sys_mem_used_peak_bytes,sys_mem_used_delta_bytes,sys_read_bytes,sys_write_bytes,n_samples,samples_file,log_file
1,env,ptau_new,ptau,1,,snarkjs powersoftau new bn128 8 pot8_0000.ptau -v,True,0,process,0.6178924357518554,1.910275,0.30744699999999997,2.2177219999999997,358.9171628717969,11.216161339743653,447557632.0,168692940.8,0.0,102400.0,6611398.0,109530.0,0.0,0.15804733048911865,2.199999988079071,0.0,455172096.0,2353152.0,0.0,0.0,7,raw/samples/n1_ptau_new_r1.csv,logs/n1_ptau_new_r1.log
1,env,ptau_contribute_1,ptau,1,,"snarkjs powersoftau contribute pot8_0000.ptau pot8_0001.ptau --name=""First contribution"" -v -e=""some random text""",True,0,process,0.7415277399122715,2.902748,0.382044,3.284792,442.97628034638547,13.843008760824546,447823872.0,195130709.33333334,0.0,4096.0,6586766.0,3644.0,0.0,0.005267840688552177,3.2899999916553497,0.0,426674176.0,102400.0,0.0,69632.0,8,raw/samples/n1_ptau_contribute_1_r1.csv,logs/n1_ptau_contribute_1_r1.log
1,env,ptau_contribute_2,ptau,1,,"snarkjs powersoftau contribute pot8_0001.ptau pot8_0002.ptau --name=""Second contribution"" -v -e=""some random text""",True,0,process,0.654920494183898,2.783106,0.31325000000000014,3.096356,472.783494713873,14.77448420980853,361615360.0,156820138.66666666,0.0,102400.0,6790743.0,145610.0,0.0,0.14911161105393456,3.1400000154972076,0.0,404388864.0,1035264.0,0.0,167936.0,8,raw/samples/n1_ptau_contribute_2_r1.csv,logs/n1_ptau_contribute_2_r1.log
1,env,ptau_export_challenge,ptau,1,,snarkjs powersoftau export challenge pot8_0002.ptau challenge_0003,True,0,process,0.6190910479053855,1.9000400000000006,0.3686649999999998,2.2687050000000006,366.4574068185723,11.451793963080384,356429824.0,142890598.4,0.0,0.0,6445957.0,2441.0,0.0,0.0,2.280000001192093,0.0,401668096.0,446464.0,0.0,0.0,7,raw/samples/n1_ptau_export_challenge_r1.csv,logs/n1_ptau_export_challenge_r1.log
1,env,ptau_challenge_contribute,ptau,1,,"snarkjs powersoftau challenge contribute bn128 challenge_0003 response_0003 -e=""some random text""",True,0,process,0.6600582227110863,2.8008480000000002,0.2596290000000001,3.0604770000000006,463.6677333447295,14.489616667022798,362442752.0,164485120.0,0.0,53248.0,6652099.0,60564.0,0.0,0.07693450100723528,3.0699999928474426,0.0,406505472.0,202752.0,0.0,2396160.0,8,raw/samples/n1_ptau_challenge_contribute_r1.csv,logs/n1_ptau_challenge_contribute_r1.log
1,env,ptau_import_response,ptau,1,,"snarkjs powersoftau import response pot8_0002.ptau response_0003 pot8_0003.ptau -n=""Third contribution""",True,0,process,0.6095728147774935,2.39485,0.320438,2.715288,445.44112437020925,13.92003513656904,362029056.0,148922368.0,0.0,4096.0,6525765.0,3341.0,0.0,0.006408176193726522,2.6800000071525574,0.0,400701440.0,-4663296.0,0.0,53248.0,7,raw/samples/n1_ptau_import_response_r1.csv,logs/n1_ptau_import_response_r1.log
1,env,ptau_verify,ptau,1,,snarkjs powersoftau verify pot8_0003.ptau,True,0,process,0.8376549510285258,2.148476999999998,0.42969500000000016,2.578171999999998,307.7844877338044,9.618265241681387,448561152.0,215838720.0,0.0,0.0,6588665.0,7251.0,0.0,0.0,2.5799999833106995,0.0,416297984.0,162816.0,0.0,184320.0,9,raw/samples/n1_ptau_verify_r1.csv,logs/n1_ptau_verify_r1.log
1,env,ptau_beacon,ptau,1,,"snarkjs powersoftau beacon pot8_0003.ptau pot8_beacon.ptau 0102030405060708090a0b0c0d0e0f101112131015161718191a1b1c1d1e1f 10 -n=""Final Beacon""",True,0,process,0.6771681504324079,2.734028000000002,0.3253849999999998,3.059413000000002,451.79517052690744,14.118599078965858,361525248.0,178679808.0,0.0,110592.0,6765346.0,147811.0,0.0,0.1557497202617291,3.0900000035762787,0.0,400835584.0,1369088.0,14336.0,307200.0,8,raw/samples/n1_ptau_beacon_r1.csv,logs/n1_ptau_beacon_r1.log
1,env,ptau_prepare_phase2,ptau,1,,snarkjs powersoftau prepare phase2 pot8_beacon.ptau pot8_final.ptau -v,True,0,process,1.2659133588895202,6.680166,0.35496399999999984,7.03513,555.7355051669042,17.366734536465756,375205888.0,273635886.54545456,0.0,348160.0,6750079.0,602960.0,0.0,0.26228592001846257,6.6500000059604645,0.0,410348544.0,-1990656.0,0.0,110592.0,13,raw/samples/n1_ptau_prepare_phase2_r1.csv,logs/n1_ptau_prepare_phase2_r1.log
1,env,ptau_verify_final,ptau,1,,snarkjs powersoftau verify pot8_final.ptau,True,0,process,1.0614566495642066,3.2601750000000003,0.5174880000000002,3.7776630000000004,355.89423284982615,11.121694776557067,421408768.0,262642801.7777778,0.0,0.0,7142021.0,111851.0,0.0,0.0,3.810000002384186,0.0,458778624.0,-1524736.0,0.0,0.0,12,raw/samples/n1_ptau_verify_final_r1.csv,logs/n1_ptau_verify_final_r1.log
