size,phase,step,group,rep,prover,cmd,ok,returncode,scope,wall_s,cpu_user_s,cpu_sys_s,cpu_total_s,cpu_pct_of_core,cpu_pct_of_machine,rss_peak_bytes,rss_mean_bytes,io_read_bytes,io_write_bytes,io_rchar_bytes,io_wchar_bytes,io_read_mb_per_s,io_write_mb_per_s,sys_cpu_busy_s,sys_cpu_iowait_s,sys_mem_used_peak_bytes,sys_mem_used_delta_bytes,sys_read_bytes,sys_write_bytes,n_samples,samples_file,log_file
1,env,ptau_new,ptau,1,,snarkjs powersoftau new bn128 8 pot8_0000.ptau -v,True,0,process,2.4895462530002987,0.988109,0.4982309999999999,1.48634,59.70324906431138,3.731453066519461,300417024.0,81886549.33333333,0.0,0.0,4292964.0,108570.0,0.0,0.0,2.0199999999895226,0.0,1240223744.0,29691904.0,0.0,36864.0,26,raw/samples/n1_ptau_new_r1.csv,logs/n1_ptau_new_r1.log
1,env,ptau_contribute_1,ptau,1,,"snarkjs powersoftau contribute pot8_0000.ptau pot8_0001.ptau --name=""First contribution"" -v -e=""some random text""",True,0,process,2.507400046000839,1.610121,0.4980920000000002,2.108213,84.07964271048333,5.254977669405208,258158592.0,82922496.0,0.0,0.0,4349043.0,43808.0,0.0,0.0,2.6600000000034925,0.0,1210839040.0,17702912.0,0.0,0.0,26,raw/samples/n1_ptau_contribute_1_r1.csv,logs/n1_ptau_contribute_1_r1.log
1,env,ptau_contribute_2,ptau,1,,"snarkjs powersoftau contribute pot8_0001.ptau pot8_0002.ptau --name=""Second contribution"" -v -e=""some random text""",True,0,process,2.4605152000003727,1.5769769999999999,0.45004,2.027017,82.38181174412955,5.148863234008097,216928256.0,78357162.66666667,0.0,0.0,4360356.0,137250.0,0.0,0.0,2.9799999999813735,0.0,1164738560.0,-4489216.0,0.0,0.0,26,raw/samples/n1_ptau_contribute_2_r1.csv,logs/n1_ptau_contribute_2_r1.log
1,env,ptau_export_challenge,ptau,1,,snarkjs powersoftau export challenge pot8_0002.ptau challenge_0003,True,0,process,2.337560322999707,0.8405230000000001,0.4834299999999998,1.323953,56.638238892633964,3.5398899307896228,144896000.0,70020229.56521739,0.0,0.0,4334682.0,102046.0,0.0,0.0,1.790000000008149,0.0,1108385792.0,15134720.0,0.0,0.0,25,raw/samples/n1_ptau_export_challenge_r1.csv,logs/n1_ptau_export_challenge_r1.log
1,env,ptau_challenge_contribute,ptau,1,,"snarkjs powersoftau challenge contribute bn128 challenge_0003 response_0003 -e=""some random text""",True,0,process,2.418982621999021,1.5751650000000001,0.39593299999999987,1.971098,81.48458703564832,5.09278668972802,212160512.0,72904169.73913044,0.0,0.0,4304173.0,2478.0,0.0,0.0,2.3999999999941792,0.0,1163280384.0,-11960320.0,0.0,0.0,25,raw/samples/n1_ptau_challenge_contribute_r1.csv,logs/n1_ptau_challenge_contribute_r1.log
1,env,ptau_import_response,ptau,1,,"snarkjs powersoftau import response pot8_0002.ptau response_0003 pot8_0003.ptau -n=""Third contribution""",True,0,process,2.3386821630010672,1.0744489999999995,0.39756800000000014,1.4720169999999997,62.94215705271653,3.933884815794783,178335744.0,71712233.73913044,0.0,0.0,4395529.0,108329.0,0.0,0.0,1.860000000015134,0.0,1127477248.0,22659072.0,0.0,0.0,25,raw/samples/n1_ptau_import_response_r1.csv,logs/n1_ptau_import_response_r1.log
1,env,ptau_verify,ptau,1,,snarkjs powersoftau verify pot8_0003.ptau,True,0,process,2.597609668999212,1.1410590000000012,0.5818720000000002,1.7229310000000013,66.32755569714982,4.145472231071864,300994560.0,89273794.56,0.0,0.0,4338290.0,5086.0,0.0,0.0,2.720000000001164,0.0,1253703680.0,-17022976.0,0.0,28672.0,27,raw/samples/n1_ptau_verify_r1.csv,logs/n1_ptau_verify_r1.log
1,env,ptau_beacon,ptau,1,,"snarkjs powersoftau beacon pot8_0003.ptau pot8_beacon.ptau 0102030405060708090a0b0c0d0e0f101112131015161718191a1b1c1d1e1f 10 -n=""Final Beacon""",True,0,process,2.4311233869993885,1.6753549999999997,0.3505639999999999,2.0259189999999996,83.33262765821557,5.208289228638473,215433216.0,72646477.91304348,0.0,0.0,4283614.0,1556.0,0.0,0.0,2.8299999999871943,0.0,1159340032.0,19107840.0,0.0,0.0,26,raw/samples/n1_ptau_beacon_r1.csv,logs/n1_ptau_beacon_r1.log
1,env,ptau_prepare_phase2,ptau,1,,snarkjs powersoftau prepare phase2 pot8_beacon.ptau pot8_final.ptau -v,True,0,process,3.2256943979991775,4.850555,0.475152,5.3257069999999995,165.10265210812935,10.318915756758084,223825920.0,106861865.29032259,0.0,0.0,4445113.0,579256.0,0.0,0.0,6.14000000001397,0.0,1169313792.0,2248704.0,0.0,0.0,33,raw/samples/n1_ptau_prepare_phase2_r1.csv,logs/n1_ptau_prepare_phase2_r1.log
1,env,ptau_verify_final,ptau,1,,snarkjs powersoftau verify pot8_final.ptau,True,0,process,3.0273154950009484,2.3472149999999985,0.7608670000000002,3.1080819999999987,102.66792493654597,6.416745308534123,271720448.0,104679494.62068966,0.0,0.0,4777596.0,109486.0,0.0,0.0,3.9899999999906868,0.0,1226477568.0,17313792.0,0.0,0.0,31,raw/samples/n1_ptau_verify_final_r1.csv,logs/n1_ptau_verify_final_r1.log
1,env,circom_compile,compile,1,,circom --r1cs --wasm --sym --inspect circuit.circom,True,0,process,0.1276380050003354,0.01918500000000023,0.01949999999999985,0.03868500000000008,30.308370927529328,1.894273182970583,11227136.0,11227136.0,0.0,0.0,30480.0,37849.0,0.0,0.0,0.07999999998719431,0.0,1037758464.0,-24100864.0,0.0,0.0,3,raw/samples/n1_circom_compile_r1.csv,logs/n1_circom_compile_r1.log
