t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,870187008,0,0
0.0110,6787072,0.0000,0.00,0,0,1,11.32,0.00,870641664,0,0
0.0221,25899008,0.0100,90.51,0,0,1,22.63,0.00,874909696,0,0
0.0331,35594240,0.0100,0.00,0,0,1,11.37,0.00,876199936,0,0
0.0445,41238528,0.0200,87.78,0,0,1,10.97,0.00,879554560,0,0
0.0557,47288320,0.0300,89.38,0,0,1,22.35,0.00,881360896,0,0
0.0667,47214592,0.0500,181.72,0,0,1,45.43,0.00,881446912,0,0
0.0779,48091136,0.0600,88.74,0,0,1,11.09,0.00,881647616,0,0
0.0892,49807360,0.0700,88.55,0,0,1,22.14,0.00,882421760,0,0
0.1002,50769920,0.0800,91.28,0,0,1,11.41,0.00,882679808,0,0
0.1113,51871744,0.0900,89.99,0,0,1,11.25,0.00,882937856,0,0
0.1227,53198848,0.1000,87.76,0,0,1,10.97,0.00,883453952,0,0
0.1338,58195968,0.1200,179.78,0,0,1,11.24,0.00,884744192,0,0
0.1454,58585088,0.1300,86.20,0,0,1,10.78,0.00,885002240,0,0
0.1570,59953152,0.1500,173.42,0,0,1,32.52,0.00,885776384,0,0
0.1682,60223488,0.1600,88.58,0,0,1,11.07,0.00,886034432,0,0
0.1802,60551168,0.1700,83.87,0,0,1,10.48,0.00,886292480,0,0
0.1919,61575168,0.1800,85.59,0,0,1,10.70,0.00,886808576,0,0
0.2028,62386176,0.1900,91.14,0,0,1,11.39,0.00,887582720,0,0
0.2142,62656512,0.2100,176.31,0,0,1,11.02,0.00,887840768,0,0
0.2252,63684608,0.2100,0.00,0,0,1,11.29,0.00,888356864,0,0
0.2363,64286720,0.2200,90.75,0,0,1,11.34,0.00,888872960,0,0
0.2475,66588672,0.2400,178.55,0,0,1,33.48,0.00,889389056,0,0
0.2586,67129344,0.2500,89.84,0,0,1,11.23,0.00,889647104,0,0
0.2695,67936256,0.2700,183.18,0,0,1,11.45,0.00,890593280,0,0
0.2807,70033408,0.2800,89.23,0,0,1,11.15,0.00,890851328,0,0
0.2919,70594560,0.2800,0.00,0,0,1,0.00,0.00,890851328,0,0
0.3030,71733248,0.2900,89.76,0,0,1,11.22,0.00,892141568,0,0
