t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,841981952,0,0
0.0124,0,0.0000,0.00,0,0,0,0.00,0.00,841981952,0,0
0.0308,9404416,0.0000,0.00,0,0,1,13.59,0.00,841981952,0,0
0.0437,18288640,0.0200,153.99,0,0,1,9.62,0.00,841981952,0,0
0.0578,20799488,0.0200,0.00,0,0,1,26.69,0.00,841867264,0,0
0.0698,29057024,0.0300,83.44,0,0,1,10.43,0.00,842498048,0,0
0.0819,32161792,0.0400,82.36,0,0,1,10.29,0.00,842756096,0,0
0.0942,33533952,0.0500,81.65,0,0,1,10.21,0.00,843530240,0,0
0.1067,35045376,0.0700,159.04,0,0,1,29.82,0.00,844304384,0,0
0.1187,37040128,0.0800,83.39,0,0,1,10.42,0.00,845852672,0,0
0.1307,38846464,0.0900,83.71,0,0,1,10.46,0.00,846626816,0,0
0.1433,39903232,0.1200,238.14,0,0,1,19.84,0.00,847400960,0,0
0.1556,44417024,0.1200,0.00,0,0,1,30.37,0.00,848175104,0,0
0.1682,45150208,0.1300,79.73,0,0,1,9.97,0.00,848949248,0,0
0.1805,45150208,0.1400,81.33,0,0,1,10.17,0.00,848949248,0,0
0.1929,45694976,0.1500,80.51,0,0,1,10.06,0.00,848949248,0,0
0.2052,46026752,0.1600,80.92,0,0,1,10.11,0.00,849207296,0,0
0.2170,46026752,0.1800,170.18,0,0,1,42.54,0.00,849207296,0,0
0.2295,47464448,0.1900,79.87,0,0,1,19.97,0.00,849723392,0,0
0.2420,47734784,0.2000,80.10,0,0,1,10.01,0.00,849981440,0,0
0.2542,48123904,0.2100,81.86,0,0,1,20.47,0.00,850239488,0,0
0.2665,48123904,0.2300,162.25,0,0,1,20.28,0.00,850239488,0,0
0.2782,48697344,0.2400,85.47,0,0,1,10.68,0.00,850239488,0,0
0.2911,48697344,0.2500,77.54,0,0,1,19.39,0.00,850497536,0,0
0.3036,49799168,0.2600,80.58,0,0,1,10.07,0.00,850497536,0,0
0.3161,49799168,0.2800,159.41,0,0,1,29.89,0.00,850755584,0,0
0.3283,50307072,0.2900,81.74,0,0,1,10.22,0.00,851013632,0,0
0.3411,54562816,0.3100,156.23,0,0,1,19.53,0.00,851013632,0,0
0.3528,54951936,0.3300,171.52,0,0,1,32.16,0.00,851271680,0,0
0.3653,55578624,0.3400,80.27,0,0,1,10.03,0.00,851271680,0,0
0.3776,56119296,0.3600,162.26,0,0,1,40.57,0.00,852045824,0,0
0.3908,56508416,0.3700,75.73,0,0,1,9.47,0.00,851931136,0,0
0.4026,56508416,0.3800,84.81,0,0,1,10.60,0.00,852189184,0,0
0.4142,57335808,0.3900,85.90,0,0,1,10.74,0.00,852447232,0,0
0.4266,57876480,0.4100,162.17,0,0,1,30.41,0.00,852705280,0,0
0.4381,57876480,0.4200,86.55,0,0,1,21.64,0.00,852963328,0,0
0.4498,58146816,0.4300,85.68,0,0,1,10.71,0.00,853221376,0,0
0.4616,58474496,0.4400,84.85,0,0,1,10.61,0.00,853221376,0,0
0.4741,59224064,0.4500,80.00,0,0,1,10.00,0.00,853479424,0,0
0.4857,59494400,0.4600,85.65,0,0,1,42.83,0.00,853737472,0,0
0.4975,59764736,0.4800,170.27,0,0,1,21.28,0.00,854253568,0,0
0.5096,62070784,0.5100,247.37,0,0,1,10.31,0.00,854253568,0,0
0.5220,62070784,0.5200,80.79,0,0,1,20.20,0.00,854511616,0,0
0.5341,62586880,0.5300,82.38,0,0,1,10.30,0.00,854511616,0,0
0.5468,63041536,0.5500,158.16,0,0,1,29.65,0.00,854769664,0,0
