t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,852615168,0,0
0.0111,3444736,0.0000,0.00,0,0,1,0.00,0.00,853344256,0,0
0.0222,22089728,0.0100,90.48,0,0,1,22.62,0.00,853426176,0,0
0.0332,32219136,0.0100,0.00,0,0,1,11.35,0.00,853671936,0,0
0.0443,35889152,0.0200,89.79,0,0,1,33.67,0.00,854704128,0,0
0.0553,39235584,0.0300,91.06,0,0,1,11.38,0.00,856510464,0,0
0.0663,45285376,0.0400,90.76,0,0,1,11.35,0.00,858574848,0,0
0.0774,45211648,0.0500,90.42,0,0,1,11.30,0.00,858771456,0,0
0.0884,46088192,0.0600,90.51,0,0,1,22.63,0.00,858771456,0,0
0.0992,48185344,0.0700,92.91,0,0,1,11.61,0.00,859803648,0,0
0.1098,48939008,0.0800,93.80,0,0,1,23.45,0.00,860061696,0,0
0.1206,54919168,0.1100,278.84,0,0,1,11.62,0.00,860835840,0,0
0.1316,57450496,0.1200,91.25,0,0,1,22.81,0.00,861868032,0,0
0.1422,58589184,0.1200,0.00,0,0,1,11.74,0.00,863158272,0,0
0.1531,60153856,0.1300,91.39,0,0,1,91.39,0.00,863932416,0,0
0.1648,61394944,0.1500,172.10,0,0,1,10.76,0.00,864706560,0,0
0.1755,62324736,0.1600,93.04,0,0,1,11.63,0.00,865738752,0,0
0.1867,65105920,0.1700,89.10,0,0,1,11.14,0.00,866512896,0,0
0.1982,68415488,0.1900,174.63,0,0,1,10.91,0.00,869093376,0,0
0.2091,71069696,0.2100,184.05,0,0,1,23.01,0.00,870383616,0,0
0.2200,72421376,0.2200,91.19,0,0,1,11.40,0.00,871415808,0,0
0.2315,72421376,0.2300,87.40,0,0,1,10.93,0.00,871415808,0,0
0.2424,72421376,0.2400,91.48,0,0,1,11.44,0.00,871415808,0,0
0.2536,72421376,0.2500,89.31,0,0,1,55.82,0.00,871415808,0,0
0.2648,73502720,0.2800,268.15,0,0,1,0.00,0.00,871931904,0,0
0.2757,73502720,0.2900,91.35,0,0,1,11.42,0.00,871931904,0,0
0.2869,73502720,0.3000,89.14,0,0,1,11.14,0.00,871931904,0,0
0.2984,73768960,0.3100,87.60,0,0,1,10.95,0.00,872189952,0,0
0.3094,73768960,0.3200,90.21,0,0,1,22.55,0.00,872189952,0,0
0.3205,73768960,0.3300,90.23,0,0,1,11.28,0.00,872189952,0,0
0.3319,73768960,0.3400,87.61,0,0,1,10.95,0.00,872189952,0,0
0.3430,73768960,0.3500,90.12,0,0,1,11.26,0.00,872189952,0,0
0.3541,73768960,0.3700,180.00,0,0,1,33.75,0.00,872189952,0,0
0.3657,73768960,0.3800,86.67,0,0,1,10.83,0.00,872189952,0,0
0.3773,73768960,0.3900,86.38,0,0,1,10.80,0.00,872189952,0,0
0.3885,73768960,0.4000,89.07,0,0,1,11.13,0.00,872189952,0,0
0.3995,73768960,0.4100,90.60,0,0,1,22.65,0.00,872189952,0,0
0.4106,73768960,0.4200,90.74,0,0,1,11.34,0.00,872189952,0,0
0.4217,73768960,0.4300,89.63,0,0,1,22.41,0.00,872189952,0,0
0.4334,74637312,0.4600,257.10,0,0,1,32.14,0.00,872448000,0,0
0.4449,73539584,0.4900,260.65,0,0,1,54.30,0.00,872448000,0,0
0.4560,73539584,0.5000,90.31,0,0,1,11.29,0.00,872448000,0,0
0.4671,73539584,0.5100,89.58,0,0,1,11.20,0.00,872448000,0,0
0.4784,73539584,0.5200,88.53,0,0,1,22.13,0.00,872448000,0,0
0.4899,73539584,0.5300,86.97,0,0,1,10.87,0.00,872448000,0,0
0.5009,73539584,0.5400,90.91,0,0,1,11.36,0.00,872448000,0,0
0.5119,73805824,0.5500,90.90,0,0,1,11.36,0.00,872448000,0,0
0.5231,73805824,0.5600,89.36,0,0,1,11.17,0.00,872448000,0,0
0.5345,74076160,0.5900,262.96,0,0,1,76.70,0.00,872448000,0,0
0.5458,74358784,0.6300,354.76,0,0,1,22.17,0.00,873222144,0,0
0.5568,74899456,0.6500,181.19,0,0,1,22.65,0.00,873222144,0,0
0.5680,74481664,0.6600,89.78,0,0,1,11.22,0.00,873222144,0,0
