t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,842190848,0,0
0.0115,4096,0.0000,0.00,0,0,1,0.00,0.00,842190848,0,0
0.0232,20697088,0.0000,0.00,0,0,1,10.68,0.00,842190848,0,0
0.0352,34062336,0.0200,167.57,0,0,1,31.42,0.00,846770176,0,0
0.0463,34062336,0.0300,90.22,0,0,1,11.28,0.00,846770176,0,0
0.0574,36036608,0.0300,0.00,0,0,1,11.27,0.00,846770176,0,0
0.0686,39026688,0.0400,88.71,0,0,1,11.09,0.00,848576512,0,0
0.0797,44335104,0.0500,90.02,0,0,1,11.25,0.00,850124800,0,0
0.0908,47046656,0.0600,90.05,0,0,1,11.26,0.00,851611648,0,0
0.1019,47591424,0.0700,90.23,0,0,1,11.28,0.00,851611648,0,0
0.1128,49029120,0.0800,92.30,0,0,1,11.54,0.00,851869696,0,0
0.1236,50028544,0.0900,92.28,0,0,1,11.54,0.00,852643840,0,0
0.1348,50601984,0.1100,178.98,0,0,1,22.37,0.00,852901888,0,0
0.1458,51703808,0.1200,90.28,0,0,1,11.29,0.00,853159936,0,0
0.1569,52211712,0.1300,90.82,0,0,1,11.35,0.00,853417984,0,0
0.1684,57475072,0.1500,172.80,0,0,1,21.60,0.00,853934080,0,0
0.1795,58015744,0.1600,90.10,0,0,1,22.53,0.00,854450176,0,0
0.1905,58462208,0.1700,90.83,0,0,1,11.35,0.00,854708224,0,0
0.2018,59772928,0.1800,88.77,0,0,1,11.10,0.00,855482368,0,0
0.2128,60370944,0.1900,90.85,0,0,1,11.36,0.00,855998464,0,0
0.2249,61120512,0.2100,165.53,0,0,1,31.04,0.00,856256512,0,0
0.2361,63696896,0.2200,89.39,0,0,1,11.17,0.00,857030656,0,0
0.2469,64274432,0.2300,92.28,0,0,1,11.53,0.00,857288704,0,0
0.2577,65327104,0.2400,92.59,0,0,1,11.57,11.57,858062848,0,0
0.2689,66404352,0.2500,89.28,0,0,1,11.16,11.16,858578944,0,16384
0.2799,66674688,0.2600,90.97,0,0,1,11.37,0.00,858836992,0,16384
0.2911,67485696,0.2800,179.25,0,0,1,22.41,0.00,859095040,0,16384
0.3020,70144000,0.3100,273.53,0,0,1,11.40,0.00,859353088,0,16384
0.3134,71282688,0.3100,0.00,0,0,1,10.99,0.00,860385280,0,16384
0.3244,74203136,0.3400,273.39,0,0,1,56.96,0.00,861933568,0,16384
0.3353,76636160,0.3500,91.35,0,0,1,11.42,0.00,864256000,0,16384
0.3460,76636160,0.3600,93.67,0,0,1,11.71,0.00,864256000,0,16384
0.3566,76906496,0.3700,94.63,0,0,1,23.66,0.00,864256000,0,16384
0.3673,77987840,0.3900,186.56,0,0,1,11.66,0.00,864256000,0,16384
0.3780,78315520,0.4000,93.51,0,0,1,23.38,0.00,864256000,0,16384
0.3896,78315520,0.4100,86.27,0,0,1,10.78,0.00,864256000,0,16384
0.4001,78315520,0.4200,94.68,0,0,1,23.67,0.00,864256000,0,16384
0.4108,78315520,0.4300,93.46,0,0,1,11.68,0.00,864256000,0,16384
0.4215,78315520,0.4400,93.59,0,0,1,11.70,0.00,864514048,0,16384
0.4323,78315520,0.4500,92.71,0,0,1,11.59,0.00,864514048,0,16384
0.4435,78315520,0.4600,89.69,0,0,1,11.21,0.00,864514048,0,16384
0.4547,78159872,0.5000,355.04,0,0,1,55.47,0.00,864514048,0,16384
0.4655,78159872,0.5100,92.91,0,0,1,11.61,0.00,864514048,0,16384
0.4765,78159872,0.5200,90.55,0,0,1,22.64,0.00,864514048,0,16384
0.4881,78159872,0.5300,86.15,0,0,1,21.54,0.00,864514048,0,16384
0.4987,78159872,0.5400,94.59,0,0,1,11.82,0.00,864514048,0,16384
0.5094,78557184,0.5600,186.91,0,0,1,35.04,0.00,865030144,0,16384
0.5204,79187968,0.5800,182.27,0,0,1,11.39,0.00,865288192,0,16384
0.5310,84590592,0.6000,187.74,0,0,1,11.73,0.00,868900864,0,16384
0.5418,90591232,0.6200,185.67,0,0,1,23.21,0.00,877359104,0,16384
0.5529,91734016,0.6500,270.47,0,0,1,56.35,0.00,877617152,0,16384
0.5635,97652736,0.6800,282.16,0,0,1,35.27,0.00,880820224,0,16384
0.5741,108449792,0.7000,188.57,0,0,1,35.36,0.00,888819712,0,16384
0.5851,110845952,0.7200,183.30,0,0,1,80.19,0.00,892088320,0,16384
0.5960,115171328,0.7500,273.65,0,0,1,22.80,0.00,894668800,0,16384
0.6074,119767040,0.8000,439.74,0,0,1,76.95,0.00,898023424,0,16384
0.6201,123551744,0.8200,157.34,0,0,1,9.83,0.00,900861952,0,16384
0.6313,127942656,0.8600,357.07,0,0,1,55.79,0.00,904216576,0,16384
0.6425,132923392,0.9000,358.75,0,0,1,33.63,0.00,908173312,0,16384
0.6537,138231808,0.9800,712.46,0,0,1,66.79,0.00,914108416,0,16384
0.6648,145248256,1.0600,717.59,0,0,1,168.18,0.00,920559616,0,16384
0.6757,153718784,1.1400,733.61,0,0,1,91.70,0.00,929333248,0,16384
0.6868,156983296,1.1900,451.51,0,0,1,90.30,0.00,932687872,0,16384
0.6976,159559680,1.2600,646.77,0,0,1,92.40,0.00,934494208,0,16384
0.7086,161353728,1.3500,823.70,0,0,1,91.52,0.00,936042496,0,16384
0.7194,167780352,1.4200,643.61,0,0,1,91.94,0.00,941461504,0,16384
0.7302,170602496,1.5200,927.93,0,0,1,58.00,0.00,944300032,0,16384
0.7411,173367296,1.5700,460.64,0,0,1,23.03,0.00,947912704,0,16384
0.7519,175374336,1.5900,184.46,0,0,1,80.70,0.00,950235136,0,16384
0.7628,176451584,1.6900,919.75,0,0,1,91.98,0.00,952041472,0,16384
0.7734,176451584,1.6900,0.00,0,0,1,0.00,0.00,952041472,0,16384
0.7844,177012736,1.7000,91.08,0,0,1,45.54,0.00,952557568,0,16384
0.7954,177283072,1.7100,90.48,0,0,1,11.31,0.00,952815616,0,16384
0.8065,177549312,1.7200,90.10,0,0,1,11.26,0.00,969850880,0,16384
0.8178,177549312,1.7300,88.50,0,0,1,11.06,0.00,953073664,0,16384
0.8289,177549312,1.7500,180.52,0,0,1,11.28,0.00,953069568,0,16384
0.8399,177549312,1.7500,0.00,0,0,1,22.70,0.00,953069568,0,16384
0.8510,177549312,1.7700,179.78,0,0,1,11.24,0.00,953069568,0,16384
0.8623,177549312,1.7800,88.83,0,0,1,22.21,0.00,953069568,0,16384
0.8743,177549312,1.8000,166.79,0,0,1,31.27,0.00,953069568,0,16384
0.8856,177700864,1.8300,265.70,0,0,1,44.28,0.00,953069568,0,16384
0.8968,177700864,1.8500,177.46,0,0,1,22.18,0.00,953069568,0,16384
0.9078,177700864,1.8700,182.43,0,0,1,22.80,0.00,953069568,0,16384
0.9190,177700864,1.8900,178.10,0,0,1,22.26,0.00,953069568,0,16384
0.9300,177971200,1.9200,273.21,0,0,1,22.77,0.00,953069568,0,16384
