t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,864133120,0,0
0.0110,0,0.0000,0.00,0,0,0,0.00,0.00,864133120,0,0
0.0219,3497984,0.0000,0.00,0,0,1,34.11,0.00,864133120,0,0
0.0345,22278144,0.0100,79.36,0,0,1,9.92,0.00,868454400,0,0
0.0457,34263040,0.0100,0.00,0,0,1,44.65,0.00,868454400,0,0
0.0573,36691968,0.0200,86.78,0,0,1,10.85,0.00,869486592,0,0
0.0686,40947712,0.0300,88.21,0,0,1,11.03,0.00,871809024,0,0
0.0796,46522368,0.0400,91.07,0,0,1,11.38,0.00,873099264,0,0
0.0909,47255552,0.0500,88.64,0,0,1,11.08,0.00,874131456,0,0
0.1020,48132096,0.0600,89.61,0,0,1,11.20,0.00,874389504,0,0
0.1131,50233344,0.0700,90.48,0,0,1,11.31,0.00,875163648,0,0
0.1240,50806784,0.0800,91.53,0,0,1,11.44,0.00,875421696,0,0
0.1354,56041472,0.1000,175.72,0,0,1,43.93,0.00,876453888,0,0
0.1463,57962496,0.1200,182.76,0,0,1,11.42,0.00,877228032,0,0
0.1573,59449344,0.1300,90.99,0,0,1,11.37,0.00,878002176,0,0
0.1685,60588032,0.1400,89.56,0,0,1,11.20,0.00,879034368,0,0
0.1792,61612032,0.1500,93.51,0,0,1,11.69,0.00,879550464,0,0
0.1906,62693376,0.1600,87.85,0,0,1,10.98,0.00,880840704,0,0
0.2022,65290240,0.1900,257.44,0,0,1,10.73,0.00,882388992,0,0
0.2131,65560576,0.1900,0.00,0,0,1,22.88,0.00,882647040,0,0
0.2242,66367488,0.2000,90.62,0,0,1,11.33,0.00,883163136,0,0
0.2354,66908160,0.2100,89.13,0,0,1,44.56,0.00,883679232,0,0
0.2463,68530176,0.2200,92.08,0,0,1,34.53,0.00,885227520,0,0
0.2572,71917568,0.2400,182.25,0,0,1,34.17,0.00,886259712,0,0
0.2685,72998912,0.2600,177.55,0,0,1,11.10,0.00,887291904,0,0
0.2794,74407936,0.2700,91.51,0,0,1,11.44,0.00,888582144,0,0
0.2904,74407936,0.2800,91.05,0,0,1,11.38,0.00,888582144,0,0
0.3015,74407936,0.2900,90.15,0,0,1,11.27,0.00,888582144,0,0
0.3122,74407936,0.3000,93.22,0,0,1,11.65,0.00,888582144,0,0
0.3235,75010048,0.3200,176.75,0,0,1,11.05,0.00,888582144,0,0
0.3348,75550720,0.3400,177.94,0,0,1,22.24,0.00,888840192,0,0
0.3458,75550720,0.3600,181.22,0,0,1,33.98,0.00,888840192,0,0
0.3570,75550720,0.3700,89.05,0,0,1,11.13,0.00,888840192,0,0
0.3680,75550720,0.3800,91.30,0,0,1,11.41,0.00,888840192,0,0
0.3788,75550720,0.3900,92.75,0,0,1,11.59,0.00,888840192,0,0
0.3902,75550720,0.4000,87.36,0,0,1,10.92,0.00,888840192,0,0
0.4014,75550720,0.4100,89.50,0,0,1,11.19,0.00,888840192,0,0
0.4121,75550720,0.4200,93.60,0,0,1,23.40,0.00,888840192,0,0
0.4235,75550720,0.4300,87.39,0,0,1,10.92,0.00,888840192,0,0
0.4349,75288576,0.4500,175.28,0,0,1,21.91,0.00,888840192,0,0
0.4456,75288576,0.4700,186.90,0,0,1,35.04,0.00,888840192,0,0
0.4568,75288576,0.4800,89.30,0,0,1,11.16,0.00,888840192,0,0
0.4685,75288576,0.4900,85.81,0,0,1,10.73,0.00,888840192,0,0
0.4791,75288576,0.5000,93.83,0,0,1,11.73,0.00,888840192,0,0
0.4904,75554816,0.5100,89.22,0,0,1,11.15,0.00,888840192,0,0
0.5014,75554816,0.5200,90.62,0,0,1,11.33,0.00,888840192,0,0
0.5123,76095488,0.5400,183.07,0,0,1,22.88,0.00,888840192,0,0
0.5236,76341248,0.5800,353.31,0,0,1,22.08,0.00,889614336,0,0
0.5350,76730368,0.5900,88.31,0,0,1,33.12,0.00,889614336,0,0
0.5458,76996608,0.6100,184.23,0,0,1,11.51,0.00,889614336,0,0
0.5569,82944000,0.6300,181.12,0,0,1,33.96,0.00,893485056,0,0
0.5685,86147072,0.6500,171.32,0,0,1,32.12,0.00,898129920,0,0
0.5794,88309760,0.6800,275.57,0,0,1,11.48,0.00,898387968,0,0
0.5901,92798976,0.7000,186.92,0,0,1,46.73,0.00,900169728,0,0
0.6011,103325696,0.7200,181.60,0,0,1,0.00,0.00,906878976,0,0
0.6120,107675648,0.7600,369.61,0,0,1,34.65,0.00,912863232,0,0
0.6227,116596736,0.7900,279.16,0,0,1,34.90,0.00,921378816,0,0
0.6426,130904064,0.8700,401.90,0,0,1,43.96,0.00,932474880,0,0
0.6643,140460032,1.0200,690.44,0,0,1,69.04,0.00,942223360,0,0
0.6752,143429632,1.0800,552.95,0,0,1,103.68,0.00,945836032,0,0
0.6903,150306816,1.1800,663.40,0,0,1,82.92,0.00,952029184,0,0
0.7064,154058752,1.3300,929.33,0,0,1,92.93,0.00,956157952,0,0
0.7173,155320320,1.4200,826.02,0,0,1,149.14,0.00,957448192,0,0
0.7282,157499392,1.4700,460.27,0,0,1,69.04,0.00,959254528,0,0
0.7451,159035392,1.6200,883.77,0,0,1,110.47,0.00,960544768,0,0
0.7560,162410496,1.6600,369.54,0,0,1,34.64,0.00,963125248,0,0
0.7670,166146048,1.7200,540.90,0,0,1,78.88,0.00,967512064,0,0
0.7787,167825408,1.8100,773.86,0,0,1,85.98,0.00,968544256,0,0
0.7894,169447424,1.8600,464.39,0,0,1,46.44,0.00,971124736,0,0
0.8005,172597248,1.9200,543.48,0,0,1,90.58,0.00,972931072,0,0
0.8141,173678592,2.0100,658.60,0,0,1,36.59,0.00,974479360,0,0
0.8250,175030272,2.0500,369.08,0,0,1,69.20,0.00,976027648,0,0
0.8359,175300608,2.0700,183.34,0,0,1,34.38,0.00,976285696,0,0
0.8469,175300608,2.0700,0.00,0,0,1,0.00,0.00,976285696,0,0
0.8578,175841280,2.1000,275.72,0,0,1,11.49,0.00,976543744,0,0
0.8687,175841280,2.1400,368.45,0,0,1,34.54,0.00,976543744,0,0
0.8793,177549312,2.1700,282.51,0,0,1,58.86,0.00,977575936,0,0
0.8907,173817856,2.2000,262.11,0,0,1,10.92,0.00,977575936,0,0
0.9015,0,2.2000,0.00,0,0,1,23.16,0.00,919375872,0,0
0.9084,0,2.2000,0.00,0,0,0,36.70,0.00,866349056,0,0
