t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,853614592,0,0
0.0117,15065088,0.0000,0.00,0,0,1,10.66,0.00,854642688,0,0
0.0224,32133120,0.0100,94.05,0,0,1,11.76,0.00,857985024,0,0
0.0329,39813120,0.0200,94.42,0,0,1,11.80,0.00,862371840,0,0
0.0438,45125632,0.0200,0.00,0,0,1,11.50,0.00,864178176,0,0
0.0547,47108096,0.0300,91.89,0,0,1,11.49,0.00,864436224,0,0
0.0654,48099328,0.0400,93.62,0,0,1,11.70,0.00,865468416,0,0
0.0761,49774592,0.0500,93.06,0,0,1,11.63,0.00,865726464,0,0
0.0868,55820288,0.0800,279.69,0,0,1,11.65,0.00,867016704,0,0
0.0977,57577472,0.0800,0.00,0,0,1,11.57,0.00,868048896,0,0
0.1086,58753024,0.0900,91.48,0,0,1,11.43,0.00,868564992,0,0
0.1192,60276736,0.1000,94.08,0,0,1,47.04,0.00,869855232,0,0
0.1302,61247488,0.1100,91.35,0,0,1,11.42,0.00,870371328,0,0
0.1409,62177280,0.1200,93.02,0,0,1,11.63,0.00,871145472,0,0
0.1519,65183744,0.1400,182.41,0,0,1,11.40,0.00,871661568,0,0
0.1631,66367488,0.1500,89.04,0,0,1,22.26,0.00,876371968,0,0
0.1740,68464640,0.1600,92.21,0,0,1,11.53,0.00,876630016,0,0
0.1850,69345280,0.1800,181.13,0,0,1,22.64,0.00,876630016,0,0
0.1965,71442432,0.2000,174.49,0,0,1,10.91,0.00,880824320,0,0
0.2073,72667136,0.2000,0.00,0,0,1,22.99,0.00,880824320,0,0
0.2182,74571776,0.2200,183.82,0,0,1,22.98,0.00,880824320,0,0
0.2297,75923456,0.2400,174.39,0,0,1,43.60,0.00,880824320,0,0
0.2405,77004800,0.2500,92.38,0,0,1,11.55,0.00,881598464,0,0
0.2513,77004800,0.2600,92.43,0,0,1,11.55,0.00,881598464,0,0
0.2625,77004800,0.2800,178.20,0,0,1,11.14,0.00,881598464,0,0
0.2734,78086144,0.2900,92.42,0,0,1,11.55,0.00,881856512,0,0
0.2840,78086144,0.3000,94.29,0,0,1,11.79,0.00,881856512,0,0
0.2951,78086144,0.3100,89.50,0,0,1,11.19,0.00,881856512,0,0
0.3060,78086144,0.3200,92.02,0,0,1,11.50,0.00,881856512,0,0
0.3171,78086144,0.3300,89.95,0,0,1,11.24,0.00,881856512,0,0
0.3287,78086144,0.3400,86.28,0,0,1,10.78,0.00,881856512,0,0
0.3398,78086144,0.3600,181.26,0,0,1,33.99,0.00,881856512,0,0
0.3512,78086144,0.3700,87.15,0,0,1,10.89,0.00,881856512,0,0
0.3630,78356480,0.3900,169.28,0,0,1,10.58,0.00,881856512,0,0
0.3740,78356480,0.4000,91.58,0,0,1,11.45,0.00,881856512,0,0
0.3850,78356480,0.4100,90.63,0,0,1,11.33,0.00,881856512,0,0
0.3959,78893056,0.4400,274.09,0,0,1,22.84,0.00,881856512,0,0
0.4075,78893056,0.4400,0.00,0,0,1,10.86,0.00,881856512,0,0
0.4198,78893056,0.4600,162.68,0,0,1,30.50,0.00,881856512,0,0
0.4311,78893056,0.4700,87.92,0,0,1,21.98,0.00,881856512,0,0
0.4421,78893056,0.4800,90.75,0,0,1,11.34,0.00,881856512,0,0
0.4528,78893056,0.4900,93.79,0,0,1,11.72,0.00,881856512,0,0
0.4638,78893056,0.5000,91.22,0,0,1,11.40,0.00,881856512,0,0
0.4747,78893056,0.5100,91.58,0,0,1,11.45,0.00,882114560,0,0
0.4860,78893056,0.5100,0.00,0,0,1,0.00,0.00,882372608,0,0
0.4980,79163392,0.5400,251.03,0,0,1,20.92,0.00,882372608,0,0
0.5089,79163392,0.5500,91.49,0,0,1,11.44,0.00,882372608,0,0
0.5200,80027648,0.5800,270.11,0,0,1,56.27,0.00,882630656,0,0
0.5309,80297984,0.6000,184.33,0,0,1,46.08,0.00,882630656,0,0
0.5418,80838656,0.6200,182.70,0,0,1,0.00,0.00,882630656,0,0
0.5528,81735680,0.6300,91.18,0,0,1,11.40,0.00,882630656,0,0
0.5641,81735680,0.6500,176.83,0,0,1,11.05,0.00,882888704,0,0
0.5764,81735680,0.6500,0.00,0,0,1,10.20,0.00,882888704,0,0
0.5881,82001920,0.6700,169.70,0,0,1,10.61,0.00,883404800,0,0
0.5992,82542592,0.6800,90.81,0,0,1,45.40,0.00,883404800,0,0
0.6100,83623936,0.7000,184.51,0,0,1,23.06,0.00,884436992,0,0
0.6211,89300992,0.7200,179.70,0,0,1,22.46,0.00,888823808,0,0
0.6319,88494080,0.7400,185.26,0,0,1,57.89,0.00,889856000,0,0
0.6427,92274688,0.7500,92.59,0,0,1,11.57,0.00,891404288,0,0
0.6538,92545024,0.7600,90.68,0,0,1,11.34,0.00,891662336,0,0
0.6659,92545024,0.7600,0.00,0,0,1,0.00,0.00,891662336,0,0
0.6769,92545024,0.7600,0.00,0,0,1,0.00,0.00,891662336,0,0
0.6879,92545024,0.7600,0.00,0,0,1,0.00,0.00,891662336,0,0
0.6989,93085696,0.8100,456.38,0,0,1,11.41,0.00,892178432,0,0
0.7097,94879744,0.8300,185.03,0,0,1,34.69,0.00,894242816,0,0
0.7207,94879744,0.8300,0.00,0,0,1,0.00,0.00,894242816,0,0
0.7316,98652160,0.8600,275.49,0,0,1,57.39,0.00,894500864,0,0
0.7434,99459072,0.8700,85.05,0,0,1,31.89,0.00,894500864,0,0
0.7542,102367232,0.8900,185.20,0,0,1,23.15,0.00,898953216,0,0
0.7650,107479040,0.9100,184.37,0,0,1,11.52,0.00,901271552,0,0
0.7762,110723072,0.9400,268.91,0,0,1,11.20,0.00,903852032,0,0
0.7873,116670464,0.9600,179.44,0,0,1,11.22,0.00,909529088,0,0
0.7986,123428864,0.9800,176.45,0,0,1,11.03,0.00,916340736,0,0
0.8096,127754240,1.0000,183.33,0,0,1,80.21,0.00,920211456,0,0
0.8206,133431296,1.0400,363.56,0,0,1,11.36,0.00,925630464,0,0
0.8319,141451264,1.0800,351.73,0,0,1,76.94,0.00,933629952,0,0
0.8447,145330176,1.1600,624.87,0,0,1,78.11,0.00,938532864,0,0
0.8582,151601152,1.2200,444.32,0,0,1,37.03,0.00,944209920,0,0
0.8694,156737536,1.2700,449.58,0,0,1,123.64,0.00,949370880,0,0
0.8812,164667392,1.3300,505.32,0,0,1,84.22,0.00,956854272,0,0
0.8921,167010304,1.4000,644.77,0,0,1,80.60,0.00,958918656,0,0
0.9030,168656896,1.4900,823.78,0,0,1,102.97,0.00,960466944,0,0
0.9148,171876352,1.5500,507.47,0,0,1,10.57,0.00,962273280,0,0
0.9255,174850048,1.5900,373.30,0,0,1,69.99,0.00,965627904,0,0
0.9370,177774592,1.6700,697.62,0,0,1,87.20,0.00,968724480,0,0
0.9491,179126272,1.7500,663.27,0,0,1,93.27,0.00,970530816,0,0
0.9616,181616640,1.7900,319.59,0,0,1,59.92,0.00,972337152,0,0
0.9724,182157312,1.8300,369.49,0,0,1,23.09,0.00,973111296,0,0
0.9872,183238656,1.9000,473.75,0,0,1,25.38,0.00,974401536,0,0
0.9990,185245696,1.9600,509.34,0,0,1,106.11,0.00,976207872,0,0
1.0099,186327040,2.0100,456.70,0,0,1,68.50,0.00,977240064,0,0
1.0208,186597376,2.0200,91.57,0,0,1,11.45,0.00,977498112,0,0
1.0316,186867712,2.0500,279.20,0,0,1,46.53,0.00,978272256,0,0
1.0425,187678720,2.0700,183.86,0,0,1,45.97,0.00,978788352,0,0
1.0535,189571072,2.1000,271.31,0,0,1,11.30,0.00,980336640,0,0
1.0647,191848448,2.1300,269.19,0,0,1,33.65,0.00,983175168,0,0
1.0755,194277376,2.1500,184.82,0,0,1,57.76,0.00,985239552,0,0
1.0864,197251072,2.1800,276.05,0,0,1,23.00,0.00,988594176,0,0
1.0981,200495104,2.2100,255.34,0,0,1,21.28,0.00,991432704,0,0
1.1089,201080832,2.2400,276.86,0,0,1,34.61,0.00,993497088,0,0
1.1206,203513856,2.2800,342.59,0,0,1,53.53,0.00,994787328,0,0
1.1316,205676544,2.3300,454.21,0,0,1,45.42,0.00,996593664,0,0
1.1423,205676544,2.3400,94.02,0,0,1,11.75,0.00,996593664,0,0
1.1533,205676544,2.3500,90.59,0,0,1,11.32,0.00,996851712,0,0
1.1646,205942784,2.3600,88.77,0,0,1,22.19,0.00,997109760,0,0
1.1752,206213120,2.3800,188.37,0,0,1,23.55,0.00,997109760,0,0
1.1861,163139584,2.3900,91.40,0,0,1,11.43,0.00,967946240,0,0
1.1973,0,2.3900,0.00,0,0,1,11.16,0.00,900251648,0,0
1.2042,0,2.3900,0.00,0,0,0,18.19,0.00,859033600,0,0
