t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,876998656,0,0
0.0111,0,0.0000,0.00,0,0,0,0.00,0.00,874962944,0,0
0.0258,438272,0.0000,0.00,0,0,1,17.01,0.00,875216896,0,0
0.0367,6627328,0.0000,0.00,0,0,1,45.63,0.00,876736512,0,0
0.0478,6729728,0.0000,0.00,0,0,1,11.35,0.00,876736512,0,0
0.0587,6729728,0.0100,91.71,0,0,1,22.93,0.00,876679168,0,0
0.0695,6909952,0.0100,0.00,0,0,1,11.50,0.00,877182976,0,0
0.0807,6909952,0.0100,0.00,0,0,1,11.21,0.00,877441024,0,0
0.0914,6909952,0.0100,0.00,0,0,1,11.62,0.00,877383680,0,0
0.1024,6909952,0.0200,90.95,0,0,1,11.37,0.00,877383680,0,0
0.1134,7159808,0.0200,0.00,0,0,1,0.00,0.00,877383680,0,0
0.1245,7159808,0.0200,0.00,0,0,1,11.21,0.00,877465600,0,0
0.1355,7159808,0.0200,0.00,0,0,1,11.37,0.00,877465600,0,0
0.1462,7159808,0.0200,0.00,0,0,1,11.67,0.00,877465600,0,0
0.1573,7426048,0.0300,90.28,0,0,1,11.29,0.00,877465600,0,0
0.1682,7426048,0.0300,0.00,0,0,1,0.00,0.00,877465600,0,0
0.1790,7573504,0.0300,0.00,0,0,1,11.56,0.00,877981696,0,0
0.1899,7573504,0.0400,92.15,0,0,1,11.52,0.00,878239744,0,0
0.2011,9465856,0.0500,89.59,0,0,1,22.40,0.00,878497792,0,0
0.2120,9342976,0.0500,0.00,0,0,1,11.41,0.00,878497792,0,0
0.2233,9605120,0.0500,0.00,0,0,1,11.07,0.00,878497792,0,0
0.2344,10182656,0.0700,180.87,0,0,1,22.61,0.00,878497792,0,0
0.2457,10182656,0.0700,0.00,0,0,1,0.00,0.00,878497792,0,0
0.2569,10182656,0.0700,0.00,0,0,1,22.44,0.00,878497792,0,0
0.2685,10182656,0.0800,85.96,0,0,1,10.75,0.00,878497792,0,0
0.2799,10182656,0.0800,0.00,0,0,1,21.97,0.00,878497792,0,0
0.2908,10182656,0.0900,91.76,0,0,1,22.94,0.00,878497792,0,0
0.3020,10153984,0.0900,0.00,0,0,1,0.00,0.00,878469120,0,0
0.3131,11739136,0.0900,0.00,0,0,1,11.26,0.00,878469120,0,0
0.3243,11444224,0.0900,0.00,0,0,1,0.00,0.00,878469120,0,0
0.3353,11444224,0.0900,0.00,0,0,1,0.00,0.00,878469120,0,0
0.3462,11284480,0.1000,91.33,0,0,1,0.00,0.00,878469120,0,0
0.3572,11284480,0.1000,0.00,0,0,1,34.20,0.00,878469120,0,0
0.3681,11284480,0.1000,0.00,0,0,1,0.00,0.00,878469120,0,0
0.3789,11284480,0.1000,0.00,0,0,1,0.00,0.00,878469120,0,0
0.3898,11284480,0.1000,0.00,0,0,1,11.49,0.00,878469120,0,0
0.4008,11284480,0.1000,0.00,0,0,1,0.00,0.00,878469120,0,0
0.4114,11284480,0.1000,0.00,0,0,1,0.00,0.00,878469120,0,0
0.4224,11284480,0.1000,0.00,0,0,1,0.00,0.00,878469120,0,0
0.4337,16695296,0.1100,88.70,0,0,1,22.18,0.00,880275456,0,0
0.4445,16695296,0.1100,0.00,0,0,1,0.00,0.00,880275456,0,0
0.4556,0,0.1100,0.00,0,0,1,11.23,0.00,875659264,0,0
0.4590,0,0.1100,0.00,0,0,0,112.12,0.00,875659264,0,0
