n,phase,prover,n_reps,ok,wall_s_mean,wall_s_min,wall_s_max,wall_s_stdev,cpu_total_s_mean,cpu_total_s_min,cpu_total_s_max,cpu_total_s_stdev,cpu_user_s_mean,cpu_user_s_min,cpu_user_s_max,cpu_user_s_stdev,cpu_sys_s_mean,cpu_sys_s_min,cpu_sys_s_max,cpu_sys_s_stdev,rss_peak_bytes_mean,rss_peak_bytes_min,rss_peak_bytes_max,rss_peak_bytes_stdev,io_read_bytes_mean,io_read_bytes_min,io_read_bytes_max,io_read_bytes_stdev,io_write_bytes_mean,io_write_bytes_min,io_write_bytes_max,io_write_bytes_stdev,io_rchar_bytes_mean,io_rchar_bytes_min,io_rchar_bytes_max,io_rchar_bytes_stdev,io_wchar_bytes_mean,io_wchar_bytes_min,io_wchar_bytes_max,io_wchar_bytes_stdev,sys_cpu_iowait_s_mean,sys_cpu_iowait_s_min,sys_cpu_iowait_s_max,sys_cpu_iowait_s_stdev,cpu_pct_of_core
1,env,,1,True,64.50353068299998,64.50353068299998,64.50353068299998,0.0,48.39262700000001,48.39262700000001,48.39262700000001,0.0,35.633809,35.633809,35.633809,0.0,12.758818000000002,12.758818000000002,12.758818000000002,0.0,311050240.0,311050240.0,311050240.0,0.0,53723136.0,53723136.0,53723136.0,0.0,0.0,0.0,0.0,0.0,99584666.0,99584666.0,99584666.0,0.0,1467951.0,1467951.0,1467951.0,0.0,0.23000000000000043,0.23000000000000043,0.23000000000000043,0.0,75.02322196566826
1,prove,rapidsnark,5,True,2.2686583023999902,2.220193942999998,2.3761706859999947,0.057486016595039095,0.5309506000000468,0.5046090000001051,0.5906050000002843,0.03163042668456099,0.1728595999999996,0.15172400000000152,0.19580699999999496,0.01704563515507612,0.2277014000000001,0.21654200000000046,0.2494550000000011,0.011980745412536582,67431628.8,67301376.0,67563520.0,82913.40077550794,117145.6,0.0,585728.0,234291.2,0.0,0.0,0.0,0.0,3078598.6,3063529.0,3122603.0,22353.628650400366,1204.0,1156.0,1380.0,88.21791201337741,0.0020000000000003127,0.0,0.010000000000001563,0.0040000000000006255,23.403727191457595
1,prove,snarkjs,5,True,3.2417493255999945,3.0384704039999804,3.399524917000008,0.12379673605237983,1.7413069999999997,1.592431000000003,2.1110180000000014,0.194944075474994,1.1335527999999997,1.062784999999998,1.2317430000000016,0.06971666934786783,0.6077542000000001,0.5182219999999997,0.8792749999999998,0.13651340011207683,218557644.8,218304512.0,218939392.0,239374.66958256045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4508166.6,4479475.0,4529824.0,16899.87096518787,11191.2,11100.0,11492.0,151.83991570071422,0.0,0.0,0.0,0.0,53.71504163659269
1,verify,rapidsnark,5,True,2.435953312200007,2.3559831780000025,2.4831415330000084,0.044934968400878315,1.4980194000000004,1.4504819999999974,1.6156570000000023,0.06295014412882775,1.045711,0.9804579999999987,1.1696179999999998,0.06513832598094643,0.45230840000000044,0.42724899999999977,0.4772730000000003,0.018392053388352064,204602572.8,187568128.0,215105536.0,10222632.124965828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4174933.2,4091455.0,4240882.0,49294.619249569216,3788.0,572.0,5732.0,2290.231080044108,0.0,0.0,0.0,0.0,61.49622788324621
1,verify,snarkjs,5,True,2.508846246799999,2.4384240699999964,2.5836204269999996,0.05828989093684795,1.6090916000000006,1.5524100000000018,1.7483839999999944,0.0720394909770996,1.1040262000000012,1.0574480000000008,1.1481639999999942,0.03401007722072887,0.5050653999999994,0.4644449999999978,0.6002200000000002,0.051892311544582854,205312819.2,181383168.0,216047616.0,12352977.6493448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4222560.4,4199064.0,4253107.0,18125.651840416664,4060.0,1228.0,6140.0,2139.7869052781866,0.0,0.0,0.0,0.0,64.13671631142707
2,env,,1,True,62.21873244399998,62.21873244399998,62.21873244399998,0.0,55.65898200000001,55.65898200000001,55.65898200000001,0.0,44.464848,44.464848,44.464848,0.0,11.194134000000002,11.194134000000002,11.194134000000002,0.0,313765888.0,313765888.0,313765888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102452514.0,102452514.0,102452514.0,0.0,2820619.0,2820619.0,2820619.0,0.0,0.0,0.0,0.0,0.0,89.4569526148671
2,prove,rapidsnark,5,True,2.211993534999988,2.164396637999971,2.264847080999971,0.04066035730184858,0.5773991999998529,0.4984830000000997,0.8214669999998208,0.12298944892369301,0.16205699999999865,0.1288239999999945,0.1954629999999895,0.022126019578764103,0.22779759999999954,0.2043170000000032,0.24354199999999793,0.016474350276716766,67584000.0,67424256.0,67690496.0,96512.74694671166,49971.2,0.0,188416.0,73198.16733880705,0.0,0.0,0.0,0.0,3090680.2,3064569.0,3124749.0,27125.82212873925,1220.0,1148.0,1340.0,77.56287771866127,0.00799999999999983,0.0,0.010000000000001563,0.003999999999999915,26.10311426610277
2,prove,snarkjs,5,True,3.2533751836000078,3.169625403999987,3.3507803580000086,0.07368136076390341,1.7300623999999984,1.5986010000000022,1.856256000000002,0.10473623539654256,1.1952217999999988,1.0725029999999975,1.3195029999999974,0.09589337369891711,0.5348405999999997,0.49224499999999694,0.568756999999998,0.027401676828982677,228278272.0,227332096.0,229101568.0,755846.8562601819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4575942.6,4557635.0,4612690.0,20006.440938857664,10955.4,10444.0,11825.0,556.1278989585039,0.0,0.0,0.0,0.0,53.17746347611853
2,verify,rapidsnark,5,True,2.690858172600008,2.3925000009999735,3.700210842000047,0.5054691793827873,1.454956200000001,1.396374999999992,1.4806050000000184,0.0324242484224455,1.0189250000000016,0.9826599999999956,1.0413260000000122,0.021799299695175526,0.43603119999999934,0.3717850000000027,0.47328700000000623,0.03493875980855595,205497958.4,190529536.0,214237184.0,8748365.098712733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4192843.6,4031239.0,4279326.0,88760.40177601721,2160.8,548.0,5732.0,1835.7000190662961,0.0,0.0,0.0,0.0,54.07034138087508
2,verify,snarkjs,5,True,2.329319326000018,2.253719077000028,2.394733759000019,0.05100983324054178,1.3950494000000007,1.2997940000000128,1.5201659999999961,0.08754530307126382,0.9776408000000003,0.8901699999999977,1.1088909999999998,0.08449812265701473,0.41740860000000024,0.3652140000000017,0.44223300000000165,0.028071840000968983,196084531.2,132136960.0,217010176.0,32165309.756228685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4197730.0,4103404.0,4250250.0,51129.162117132335,3703.2,1012.0,6052.0,2154.069488201344,0.0,0.0,0.0,0.0,59.89086100941018
