size,phase,step,group,rep,prover,cmd,ok,returncode,scope,wall_s,cpu_user_s,cpu_sys_s,cpu_total_s,cpu_pct_of_core,cpu_pct_of_machine,rss_peak_bytes,rss_mean_bytes,io_read_bytes,io_write_bytes,io_rchar_bytes,io_wchar_bytes,io_read_mb_per_s,io_write_mb_per_s,sys_cpu_busy_s,sys_cpu_iowait_s,sys_mem_used_peak_bytes,sys_mem_used_delta_bytes,sys_read_bytes,sys_write_bytes,n_samples,samples_file,log_file
1,env,ptau_new,ptau,1,,snarkjs powersoftau new bn128 8 pot8_0000.ptau -v,True,0,process,4.610474101000001,1.516471,0.7866119999999999,2.303083,49.953279197479205,3.1220799498424503,299548672.0,74878338.84444444,47628288.0,0.0,4151746.0,108514.0,9.851888114965899,0.0,2.900000000000059,0.16000000000000014,1205133312.0,720896.0,47820800.0,0.0,47,raw/samples/n1_ptau_new_r1.csv,logs/n1_ptau_new_r1.log
1,env,ptau_contribute_1,ptau,1,,"snarkjs powersoftau contribute pot8_0000.ptau pot8_0001.ptau --name=""First contribution"" -v -e=""some random text""",True,0,process,3.0948578909999966,2.1516950000000006,0.8591250000000001,3.0108200000000007,97.28459612816529,6.080287258010331,244166656.0,85663197.86666666,0.0,0.0,4325548.0,136470.0,0.0,0.0,4.399999999999977,0.0,1180712960.0,22351872.0,0.0,184320.0,32,raw/samples/n1_ptau_contribute_1_r1.csv,logs/n1_ptau_contribute_1_r1.log
1,env,ptau_contribute_2,ptau,1,,"snarkjs powersoftau contribute pot8_0001.ptau pot8_0002.ptau --name=""Second contribution"" -v -e=""some random text""",True,0,process,2.751394554000008,1.9978369999999996,0.9458389999999999,2.9436759999999995,106.98850863539184,6.68678178971199,211460096.0,74870935.7037037,0.0,0.0,4398628.0,141349.0,0.0,0.0,3.5099999999999945,0.0,1130205184.0,11436032.0,0.0,0.0,29,raw/samples/n1_ptau_contribute_2_r1.csv,logs/n1_ptau_contribute_2_r1.log
1,env,ptau_export_challenge,ptau,1,,snarkjs powersoftau export challenge pot8_0002.ptau challenge_0003,True,0,process,2.626752579000012,1.1421159999999997,0.46842700000000015,1.6105429999999998,61.313083420027446,3.8320677137517154,204759040.0,69732597.76,0.0,0.0,4189948.0,1020.0,0.0,0.0,2.3600000000000136,0.0,1123229696.0,5713920.0,0.0,24576.0,27,raw/samples/n1_ptau_export_challenge_r1.csv,logs/n1_ptau_export_challenge_r1.log
1,env,ptau_challenge_contribute,ptau,1,,"snarkjs powersoftau challenge contribute bn128 challenge_0003 response_0003 -e=""some random text""",True,0,process,2.595745801999996,1.8980559999999995,0.5676629999999996,2.465718999999999,94.99077290619857,5.936923306637411,215957504.0,77195182.08,0.0,0.0,4399933.0,19774.0,0.0,0.0,2.990000000000009,0.0,1136709632.0,18055168.0,0.0,4096.0,27,raw/samples/n1_ptau_challenge_contribute_r1.csv,logs/n1_ptau_challenge_contribute_r1.log
1,env,ptau_import_response,ptau,1,,"snarkjs powersoftau import response pot8_0002.ptau response_0003 pot8_0003.ptau -n=""Third contribution""",True,0,process,2.6226089400000063,1.2725380000000008,0.6276720000000005,1.9002100000000013,72.45495014594118,4.528434384121324,211619840.0,71161282.56,0.0,0.0,4300267.0,1492.0,0.0,0.0,2.9299999999998363,0.0,1129504768.0,1077248.0,0.0,0.0,27,raw/samples/n1_ptau_import_response_r1.csv,logs/n1_ptau_import_response_r1.log
1,env,ptau_verify,ptau,1,,snarkjs powersoftau verify pot8_0003.ptau,True,0,process,2.7868352060000063,1.3807550000000006,0.6916760000000002,2.072431000000001,74.3650358491989,4.6478147405749315,247631872.0,86895729.77777778,0.0,0.0,4292104.0,7055.0,0.0,0.0,2.7000000000000455,0.0,1168195584.0,2502656.0,0.0,90112.0,29,raw/samples/n1_ptau_verify_r1.csv,logs/n1_ptau_verify_r1.log
1,env,ptau_beacon,ptau,1,,"snarkjs powersoftau beacon pot8_0003.ptau pot8_beacon.ptau 0102030405060708090a0b0c0d0e0f101112131015161718191a1b1c1d1e1f 10 -n=""Final Beacon""",True,0,process,2.6144083770000037,1.8247859999999996,0.5597319999999995,2.384517999999999,91.20679160063736,5.700424475039835,216817664.0,75865456.64,81920.0,0.0,4318824.0,43384.0,0.02988247769066871,0.0,3.0399999999999636,0.0,1141997568.0,1265664.0,846848.0,24576.0,27,raw/samples/n1_ptau_beacon_r1.csv,logs/n1_ptau_beacon_r1.log
1,env,ptau_prepare_phase2,ptau,1,,snarkjs powersoftau prepare phase2 pot8_beacon.ptau pot8_final.ptau -v,True,0,process,3.3377996699999954,5.5281189999999985,0.5716030000000005,6.099721999999999,182.74679738343934,11.421674836464959,222011392.0,109324160.0,0.0,0.0,4417890.0,577185.0,0.0,0.0,7.950000000000003,0.03999999999999915,1156100096.0,8597504.0,1794048.0,0.0,35,raw/samples/n1_ptau_prepare_phase2_r1.csv,logs/n1_ptau_prepare_phase2_r1.log
1,env,ptau_verify_final,ptau,1,,snarkjs powersoftau verify pot8_final.ptau,True,0,process,3.0014390959999986,2.354370000000003,0.7999679999999998,3.1543380000000028,105.0941864588814,6.568386653680087,311050240.0,113848037.51724137,0.0,0.0,4691887.0,122614.0,0.0,0.0,3.9300000000000637,0.0,1238745088.0,-3338240.0,0.0,6144.0,31,raw/samples/n1_ptau_verify_final_r1.csv,logs/n1_ptau_verify_final_r1.log
