t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1028722688,0,0
0.0123,929792,0.0000,0.00,0,0,1,0.00,0.00,1028976640,0,0
0.0235,15736832,0.0000,0.00,0,0,1,11.11,0.00,1029492736,0,0
0.0351,34660352,0.0100,86.74,0,0,1,10.84,0.00,1037299712,0,0
0.0465,37253120,0.0200,87.26,0,0,1,21.82,0.00,1038331904,0,0
0.0574,42303488,0.0300,91.60,0,0,1,11.45,0.00,1041428480,0,0
0.0683,48349184,0.0400,92.22,0,0,1,11.53,0.00,1038450688,0,0
0.0792,48349184,0.0500,91.67,0,0,1,22.92,0.00,1040547840,0,0
0.0902,49254400,0.0500,0.00,0,0,1,22.74,0.00,1042898944,0,0
0.1014,51445760,0.0600,89.46,0,0,1,11.18,0.00,1043931136,0,0
0.1125,52023296,0.0700,89.38,0,0,1,11.17,0.00,1043931136,0,0
0.1239,53669888,0.0800,88.19,0,0,1,11.02,0.00,1044447232,0,0
0.1351,59187200,0.1000,178.96,0,0,1,11.18,0.00,1045479424,0,0
0.1469,59727872,0.1200,168.95,0,0,1,31.68,0.00,1046650880,0,0
0.1577,61276160,0.1300,92.60,0,0,1,11.58,0.00,1047166976,0,0
0.1686,61878272,0.1400,91.29,0,0,1,11.41,0.00,1047683072,0,0
0.1795,62517248,0.1500,91.78,0,0,1,11.47,0.00,1047941120,0,0
0.1906,63451136,0.1600,90.69,0,0,1,11.34,0.00,1048715264,0,0
0.2018,64258048,0.1700,89.13,0,0,1,11.14,0.00,1049489408,0,0
0.2136,65622016,0.1800,84.56,0,0,1,10.57,0.00,1050263552,0,0
0.2252,67129344,0.2100,259.79,0,0,1,10.82,0.00,1051553792,0,0
0.2362,67670016,0.2200,90.87,0,0,1,34.08,0.00,1052069888,0,0
0.2474,68481024,0.2400,178.55,0,0,1,22.32,0.00,1052844032,0,0
0.2584,72675328,0.2500,90.79,0,0,1,0.00,0.00,1057038336,0,0
0.2695,72675328,0.2500,0.00,0,0,1,0.00,0.00,1057038336,0,0
0.2807,75714560,0.2500,0.00,0,0,1,11.19,0.00,1057038336,0,0
0.2917,80642048,0.2700,181.90,0,0,1,11.37,0.00,1060134912,0,0
0.3027,81182720,0.2700,0.00,0,0,1,22.64,0.00,1061167104,0,0
0.3139,83075072,0.3000,267.93,0,0,1,11.16,0.00,1063231488,0,0
0.3246,83075072,0.3000,0.00,0,0,1,11.69,0.00,1063231488,0,0
0.3356,83087360,0.3400,364.09,0,0,1,11.38,0.00,1063231488,0,0
0.3472,83087360,0.3500,86.37,0,0,1,32.39,0.00,1063231488,0,0
0.3586,83357696,0.3700,174.59,0,0,1,32.74,0.00,1063747584,0,0
0.3695,83619840,0.3800,91.89,0,0,1,11.49,0.00,1064005632,0,0
0.3804,83619840,0.3900,91.31,0,0,1,11.41,0.00,1064005632,0,0
0.3914,83951616,0.4000,91.26,0,0,1,11.41,0.00,1064005632,0,0
0.4023,83951616,0.4100,91.63,0,0,1,11.45,0.00,1064005632,0,0
0.4132,83951616,0.4200,92.21,0,0,1,11.53,0.00,1064005632,0,0
0.4241,83951616,0.4300,91.61,0,0,1,11.45,0.00,1064005632,0,0
0.4350,83951616,0.4500,182.67,0,0,1,11.42,0.00,1064005632,0,0
0.4465,83951616,0.4700,174.94,0,0,1,21.87,0.00,1064005632,0,0
0.4573,83951616,0.4800,92.08,0,0,1,23.02,0.00,1064005632,0,0
0.4683,83918848,0.5000,182.45,0,0,1,11.40,0.00,1065037824,0,0
0.4800,83918848,0.5100,85.26,0,0,1,10.66,0.00,1065037824,0,0
0.4909,83918848,0.5200,91.86,0,0,1,11.48,0.00,1065037824,0,0
0.5020,83918848,0.5300,90.43,0,0,1,22.61,0.00,1065037824,0,0
0.5133,83918848,0.5400,88.02,0,0,1,11.00,0.00,1065037824,0,0
0.5242,83918848,0.5500,91.88,0,0,1,11.49,0.00,1065037824,0,0
0.5355,84520960,0.5800,265.12,0,0,1,88.37,0.00,1065553920,0,0
0.5470,83693568,0.6100,260.95,0,0,1,21.75,0.00,1066328064,0,0
0.5581,84094976,0.6300,180.69,0,0,1,22.59,0.00,1067360256,0,0
0.5692,84844544,0.6400,90.02,0,0,1,11.25,0.00,1067876352,0,0
0.5812,91873280,0.6600,166.91,0,0,1,20.86,0.00,1071747072,0,0
0.5921,96710656,0.6800,182.73,0,0,1,22.84,0.00,1077940224,0,0
0.6029,96874496,0.7000,185.16,0,0,1,34.72,0.00,1077940224,0,0
0.6140,100917248,0.7100,90.24,0,0,1,11.28,0.00,1082302464,0,0
0.6249,108474368,0.7500,366.73,0,0,1,34.38,0.00,1089515520,0,0
0.6358,112250880,0.7700,183.00,0,0,1,68.63,0.00,1093902336,0,0
0.6469,120631296,0.7900,180.00,0,0,1,22.50,0.00,1100611584,0,0
0.6580,124686336,0.8100,181.64,0,0,1,11.35,0.00,1103966208,0,0
0.6687,131174400,0.8500,373.51,0,0,1,58.36,0.00,1110417408,0,0
0.6804,136376320,0.8900,341.96,0,0,1,32.06,0.00,1115836416,0,0
0.6913,139333632,0.9200,274.63,0,0,1,45.77,0.00,1118158848,0,0
0.7028,143032320,0.9700,434.15,0,0,1,75.98,0.00,1122029568,0,0
0.7141,145522688,1.0400,622.09,0,0,1,77.76,0.00,1125384192,0,0
0.7254,148336640,1.0800,351.20,0,0,1,32.93,0.00,1127706624,0,0
0.7367,151851008,1.1300,444.14,0,0,1,155.45,0.00,1131835392,0,0
0.7478,157523968,1.2000,630.83,0,0,1,22.53,0.00,1136996352,0,0
0.7591,160342016,1.2700,619.64,0,0,1,44.26,0.00,1140350976,0,0
0.7703,164102144,1.3200,446.39,0,0,1,78.12,0.00,1141383168,0,0
0.7905,167444480,1.4400,594.81,0,0,1,86.74,0.00,1141641216,0,0
0.8109,169521152,1.6000,783.86,0,0,1,104.11,0.00,1142009856,0,0
0.8222,172441600,1.7100,968.58,0,0,1,99.06,0.00,1142525952,0,0
0.8334,175685632,1.7300,179.70,0,0,1,22.46,0.00,1143042048,0,0
0.8445,177545216,1.8300,894.70,0,0,1,89.47,0.00,1143300096,0,0
0.8558,178896896,1.9200,797.94,0,0,1,155.15,0.00,1143300096,0,0
0.8671,181121024,2.0000,709.15,0,0,1,77.56,0.00,1144332288,0,0
0.8783,182472704,2.0500,446.20,0,0,1,55.78,0.00,1145106432,0,0
0.8892,183824384,2.0900,365.97,0,0,1,45.75,0.00,1145622528,0,0
0.9004,184365056,2.1600,628.66,0,0,1,89.81,0.00,1145880576,0,0
0.9116,185569280,2.2500,805.63,0,0,1,67.14,0.00,1146396672,0,0
0.9225,186920960,2.2800,274.92,0,0,1,22.91,0.00,1146654720,0,0
0.9334,189018112,2.2900,91.42,0,0,1,0.00,0.00,1150849024,0,0
0.9446,188096512,2.3100,178.41,0,0,1,11.15,0.00,1150849024,0,0
0.9558,190959616,2.3400,268.14,0,0,1,33.52,0.00,1153429504,0,0
0.9671,195014656,2.3500,88.78,0,0,1,11.10,0.00,1157042176,0,0
0.9782,199610368,2.3600,89.98,0,0,1,22.49,0.00,1161428992,0,0
0.9892,199880704,2.3900,271.05,0,0,1,22.59,0.00,1161945088,0,0
1.0001,200962048,2.4000,92.19,0,0,1,23.05,0.00,1162719232,0,0
1.0112,200962048,2.4100,89.94,0,0,1,11.24,0.00,1162977280,0,0
1.0226,201502720,2.4300,175.86,0,0,1,10.99,0.00,1164009472,0,0
1.0337,201502720,2.4500,179.18,0,0,1,22.40,0.00,1164009472,0,0
1.0452,204791808,2.4700,174.15,0,0,1,10.88,0.00,1168203776,0,0
1.0564,205062144,2.5000,267.97,0,0,1,66.99,0.00,1168203776,0,0
1.0677,205062144,2.5100,89.01,0,0,1,11.13,0.00,1168203776,0,0
1.0787,205062144,2.5200,90.48,0,0,1,11.31,0.00,1168203776,0,0
1.0895,205062144,2.5300,93.01,0,0,1,11.63,0.00,1168203776,0,0
1.1004,205062144,2.5400,91.24,0,0,1,11.41,0.00,1168203776,0,0
1.1120,205062144,2.5500,86.06,0,0,1,10.76,0.00,1168203776,0,0
1.1231,205062144,2.5700,180.99,0,0,1,11.31,0.00,1168203776,0,0
1.1342,205062144,2.5800,89.70,0,0,1,11.21,0.00,1168203776,0,0
1.1451,205062144,2.5900,91.93,0,0,1,11.49,0.00,1168203776,0,0
1.1561,205062144,2.6100,182.56,0,0,1,34.23,0.00,1168203776,0,0
1.1678,205062144,2.6200,84.98,0,0,1,42.49,0.00,1168203776,0,0
1.1799,205602816,2.6600,331.57,0,0,1,20.72,0.00,1168461824,0,0
