t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1036992512,0,0
0.0109,761856,0.0000,0.00,0,0,1,0.00,0.00,1037590528,0,0
0.0220,21532672,0.0000,0.00,0,0,1,90.59,0.00,1037590528,0,0
0.0335,33103872,0.0100,86.82,0,0,1,54.26,0.00,1037590528,0,0
0.0490,36405248,0.0200,64.55,0,0,1,8.07,0.00,1032830976,0,0
0.0601,39096320,0.0300,90.44,0,0,1,33.92,0.00,1034121216,0,0
0.0710,43470848,0.0400,91.00,0,0,1,11.37,0.00,1035411456,0,0
0.0822,46198784,0.0500,89.86,0,0,1,11.23,0.00,1037217792,0,0
0.0934,47104000,0.0700,178.75,0,0,1,33.52,0.00,1037217792,0,0
0.1045,48623616,0.0800,89.86,0,0,1,11.23,0.00,1037733888,0,0
0.1156,49287168,0.0900,89.87,0,0,1,11.23,0.00,1038249984,0,0
0.1266,49864704,0.1000,90.89,0,0,1,11.36,0.00,1038508032,0,0
0.1375,51511296,0.1100,92.09,0,0,1,11.51,0.00,1038643200,0,0
0.1485,57114624,0.1300,182.29,0,0,1,22.79,0.00,1040449536,0,0
0.1592,57778176,0.1400,92.76,0,0,1,11.59,0.00,1040707584,0,0
0.1707,59203584,0.1500,87.24,0,0,1,10.91,0.00,1041481728,0,0
0.1817,59805696,0.1600,90.95,0,0,1,11.37,0.00,1041997824,0,0
0.1927,60837888,0.1700,90.55,0,0,1,11.32,0.00,1042513920,0,0
0.2041,61919232,0.1800,88.33,0,0,1,33.12,0.00,1043546112,0,0
0.2151,62619648,0.2000,180.38,0,0,1,22.55,0.00,1043746816,0,0
0.2259,63553536,0.2100,92.81,0,0,1,11.60,0.00,1044520960,0,0
0.2369,66867200,0.2200,90.74,0,0,1,11.34,0.00,1045295104,0,0
0.2481,68067328,0.2400,179.95,0,0,1,22.49,0.00,1045295104,0,0
0.2589,70164480,0.2400,0.00,0,0,1,0.00,0.00,1049747456,0,0
0.2700,72085504,0.2500,89.84,0,0,1,11.23,0.00,1051553792,0,0
0.2814,74035200,0.2700,175.70,0,0,1,21.96,0.00,1052844032,0,0
0.2923,75657216,0.2800,91.61,0,0,1,22.90,0.00,1054392320,0,0
0.3035,76468224,0.3000,179.67,0,0,1,33.69,0.00,1054908416,0,0
0.3150,76468224,0.3100,86.81,0,0,1,10.85,0.00,1054908416,0,0
0.3258,76468224,0.3200,93.00,0,0,1,11.62,0.00,1054908416,0,0
0.3367,76468224,0.3400,183.16,0,0,1,22.89,0.00,1055166464,0,0
0.3482,76468224,0.3500,86.67,0,0,1,10.83,0.00,1055166464,0,0
0.3591,76468224,0.3600,91.91,0,0,1,11.49,0.00,1055166464,0,0
0.3703,76468224,0.3700,89.60,0,0,1,11.20,0.00,1055166464,0,0
0.3812,76468224,0.3800,91.19,0,0,1,11.40,0.00,1055166464,0,0
0.3919,76468224,0.3900,93.59,0,0,1,11.70,0.00,1055166464,0,0
0.4028,76738560,0.4100,183.15,0,0,1,34.34,0.00,1055166464,0,0
0.4144,76738560,0.4200,86.50,0,0,1,10.81,0.00,1055166464,0,0
0.4250,76738560,0.4400,187.65,0,0,1,23.46,0.00,1055166464,0,0
0.4361,76423168,0.4500,90.13,0,0,1,11.27,0.00,1055166464,0,0
0.4475,76423168,0.4700,175.68,0,0,1,10.98,0.00,1055166464,0,0
0.4583,76693504,0.4800,93.07,0,0,1,11.63,0.00,1055166464,0,0
0.4695,76693504,0.4900,89.29,0,0,1,11.16,0.00,1055166464,0,0
0.4810,76693504,0.5000,86.63,0,0,1,10.83,0.00,1055166464,0,0
0.4920,76959744,0.5100,91.19,0,0,1,11.40,0.00,1055424512,0,0
0.5032,78311424,0.5500,355.71,0,0,1,55.58,0.00,1055424512,0,0
0.5146,79097856,0.5800,262.57,0,0,1,10.94,0.00,1055682560,0,0
0.5254,79495168,0.5900,93.23,0,0,1,11.65,0.00,1056198656,0,0
0.5371,84631552,0.6000,85.24,0,0,1,10.65,0.00,1060327424,0,0
0.5481,88776704,0.6300,272.63,0,0,1,22.72,0.00,1066778624,0,0
0.5590,91475968,0.6600,274.86,0,0,1,45.81,0.00,1066778624,0,0
0.5699,94334976,0.6800,183.91,0,0,1,11.49,0.00,1068470272,0,0
0.5810,103514112,0.7100,270.96,0,0,1,11.29,0.00,1077747712,0,0
0.5916,113545216,0.7300,188.30,0,0,1,23.54,0.00,1083166720,0,0
0.6034,114597888,0.7700,338.13,0,0,1,42.27,0.00,1085747200,0,0
0.6144,121356288,0.8000,273.40,0,0,1,22.78,0.00,1089617920,0,0
0.6259,122503168,0.8300,259.98,0,0,1,10.83,0.00,1091424256,0,0
0.6368,128638976,0.8700,366.94,0,0,1,22.93,0.00,1095811072,0,0
0.6479,132214784,0.9200,450.32,0,0,1,112.58,0.00,1099165696,0,0
0.6589,132755456,0.9300,91.10,0,0,1,0.00,0.00,1099423744,0,0
0.6786,142135296,1.0000,355.26,0,0,1,76.13,0.00,1108197376,0,0
0.6946,146010112,1.1200,751.77,0,0,1,109.63,0.00,1111035904,0,0
0.7132,152219648,1.2600,750.84,0,0,1,100.56,0.00,1113874432,0,0
0.7293,155254784,1.3700,684.53,0,0,1,62.23,0.00,1113874432,0,0
0.7436,158261248,1.4800,770.82,0,0,1,122.63,0.00,1114132480,0,0
0.7547,159920128,1.5500,631.27,0,0,1,90.18,0.00,1114390528,0,0
0.7678,162861056,1.6400,682.26,0,0,1,28.43,0.00,1114906624,0,0
0.7824,166203392,1.7200,549.00,0,0,1,120.09,0.00,1116454912,0,0
