t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1042440192,0,0
0.0108,0,0.0000,0.00,0,0,0,23.22,0.00,1042440192,0,0
0.0224,0,0.0000,0.00,0,0,0,0.00,0.00,1042440192,0,0
0.0332,31547392,0.0000,0.00,0,0,1,0.00,0.00,1043836928,0,0
0.0441,36175872,0.0100,91.98,0,0,1,23.00,0.00,1043836928,0,0
0.0549,40161280,0.0200,92.26,0,0,1,23.06,0.00,1045843968,0,0
0.0659,44867584,0.0400,181.31,0,0,1,11.33,0.00,1047650304,0,0
0.0770,48840704,0.0400,0.00,0,0,1,11.34,0.00,1048883200,0,0
0.0878,50696192,0.0600,184.56,0,0,1,11.53,0.00,1049657344,0,0
0.0986,51937280,0.0700,92.77,0,0,1,34.79,0.00,1050144768,0,0
0.1093,53583872,0.0800,93.66,0,0,1,11.71,0.00,1050402816,0,0
0.1201,58916864,0.0900,92.62,0,0,1,11.58,0.00,1051176960,0,0
0.1312,60735488,0.1100,179.23,0,0,1,11.20,0.00,1051951104,0,0
0.1419,61546496,0.1200,93.69,0,0,1,11.71,0.00,1052983296,0,0
0.1527,61878272,0.1300,92.72,0,0,1,11.59,0.00,1053241344,0,0
0.1641,62910464,0.1400,87.73,0,0,1,10.97,0.00,1053499392,0,0
0.1754,63721472,0.1500,87.96,0,0,1,11.00,0.00,1054531584,0,0
0.1865,64692224,0.1600,90.24,0,0,1,11.28,0.00,1055047680,0,0
0.1974,67702784,0.1700,91.77,0,0,1,11.47,0.00,1056079872,0,0
0.2080,68509696,0.1700,0.00,0,0,1,11.80,0.00,1056337920,0,0
0.2191,72560640,0.2100,360.43,0,0,1,45.05,0.00,1058918400,0,0
0.2304,75546624,0.2200,88.28,0,0,1,11.03,0.00,1060466688,0,0
0.2412,76357632,0.2300,92.67,0,0,1,11.58,0.00,1060982784,0,0
0.2522,76357632,0.2400,90.96,0,0,1,11.37,0.00,1060982784,0,0
0.2637,76357632,0.2500,86.78,0,0,1,10.85,0.00,1060982784,0,0
0.2747,76898304,0.2700,182.35,0,0,1,11.40,0.00,1060982784,0,0
0.2857,76898304,0.2800,90.73,0,0,1,11.34,0.00,1061240832,0,0
0.2970,76898304,0.2900,88.55,0,0,1,11.07,0.00,1061240832,0,0
0.3078,76898304,0.3000,92.90,0,0,1,11.61,0.00,1061240832,0,0
0.3188,76898304,0.3200,180.94,0,0,1,22.62,0.00,1061240832,0,0
0.3300,76898304,0.3300,89.61,0,0,1,11.20,0.00,1061105664,0,0
0.3406,76898304,0.3500,188.89,0,0,1,35.42,0.00,1061105664,0,0
0.3513,76611584,0.3600,93.10,0,0,1,11.64,0.00,1061105664,0,0
0.3627,76611584,0.3700,87.70,0,0,1,10.96,0.00,1061105664,0,0
0.3735,76611584,0.3800,93.17,0,0,1,11.65,0.00,1061105664,0,0
