t_s,proc_rss_bytes,proc_cpu_s,proc_cpu_pct,proc_read_bytes,proc_write_bytes,nproc,sys_cpu_pct,sys_iowait_pct,sys_mem_used_bytes,sys_read_bytes,sys_write_bytes
0.0000,0,0.0000,0.00,0,0,0,0.00,0.00,1033441280,0,0
0.0138,282624,0.0000,0.00,0,0,1,0.00,0.00,1033957376,0,0
0.0253,21610496,0.0000,0.00,0,0,1,43.38,0.00,1034985472,0,0
0.0367,33067008,0.0100,88.12,0,0,1,11.02,0.00,1037824000,0,0
0.0478,37457920,0.0200,89.82,0,0,1,11.23,0.00,1040404480,0,0
0.0587,46161920,0.0300,91.79,0,0,1,11.47,0.00,1044017152,0,0
0.0696,47067136,0.0400,91.88,0,0,1,22.97,0.00,1044017152,0,0
0.0803,48857088,0.0500,93.15,0,0,1,11.64,0.00,1045049344,0,0
0.0912,49950720,0.0600,92.08,0,0,1,11.51,0.00,1045307392,0,0
0.1023,56807424,0.0700,89.90,0,0,1,11.24,0.00,1046339584,0,0
0.1131,57741312,0.0800,92.90,0,0,1,11.61,0.00,1047113728,0,0
0.1238,59768832,0.0900,93.23,0,0,1,34.96,0.00,1048403968,0,0
0.1358,61071360,0.1100,166.37,0,0,1,10.40,0.00,1049178112,0,0
0.1468,61943808,0.1300,182.98,0,0,1,0.00,0.00,1050210304,0,0
0.1579,63246336,0.1400,89.78,0,0,1,11.22,0.00,1051242496,0,0
0.1689,66129920,0.1500,90.88,0,0,1,11.36,0.00,1052016640,0,0
0.1795,67289088,0.1700,188.26,0,0,1,23.53,0.00,1052983296,0,0
0.1906,67289088,0.1700,0.00,0,0,1,0.00,0.00,1053241344,0,0
0.2024,69447680,0.1800,84.37,0,0,1,10.55,0.00,1055563776,0,0
0.2134,71561216,0.2000,182.75,0,0,1,11.42,0.00,1056595968,0,0
0.2242,73453568,0.2100,92.76,0,0,1,11.59,0.00,1058144256,0,0
0.2353,73453568,0.2300,179.67,0,0,1,33.69,0.00,1058144256,0,0
0.2457,73453568,0.2400,95.54,0,0,1,23.89,0.00,1058402304,0,0
0.2566,74805248,0.2600,184.60,0,0,1,11.54,0.00,1059692544,0,0
0.2679,75075584,0.2700,88.41,0,0,1,22.10,0.00,1059950592,0,0
0.2785,75075584,0.2800,94.12,0,0,1,11.76,0.00,1059950592,0,0
0.2891,75075584,0.2900,94.96,0,0,1,11.87,0.00,1059950592,0,0
0.2997,75075584,0.3000,94.21,0,0,1,23.55,0.00,1059950592,0,0
