n,phase,prover,n_reps,ok,wall_s_mean,wall_s_min,wall_s_max,wall_s_stdev,cpu_total_s_mean,cpu_total_s_min,cpu_total_s_max,cpu_total_s_stdev,cpu_user_s_mean,cpu_user_s_min,cpu_user_s_max,cpu_user_s_stdev,cpu_sys_s_mean,cpu_sys_s_min,cpu_sys_s_max,cpu_sys_s_stdev,rss_peak_bytes_mean,rss_peak_bytes_min,rss_peak_bytes_max,rss_peak_bytes_stdev,io_read_bytes_mean,io_read_bytes_min,io_read_bytes_max,io_read_bytes_stdev,io_write_bytes_mean,io_write_bytes_min,io_write_bytes_max,io_write_bytes_stdev,io_rchar_bytes_mean,io_rchar_bytes_min,io_rchar_bytes_max,io_rchar_bytes_stdev,io_wchar_bytes_mean,io_wchar_bytes_min,io_wchar_bytes_max,io_wchar_bytes_stdev,sys_cpu_iowait_s_mean,sys_cpu_iowait_s_min,sys_cpu_iowait_s_max,sys_cpu_iowait_s_stdev,cpu_pct_of_core
16,prove,rapidsnark,5,True,2.2405031172000465,2.220247375999975,2.2584442099999933,0.01668461720409949,0.6260519999997569,0.587792000000519,0.6698599999988062,0.0346979043050916,0.15159299999997983,0.12263199999995322,0.1653999999999769,0.01487808616725763,0.23844679999999982,0.22579199999999844,0.2664779999999922,0.014742323323001922,67459481.6,67297280.0,67624960.0,136504.38519783897,27033.6,0.0,135168.0,54067.2,0.0,0.0,0.0,0.0,3065569.4,3061797.0,3068569.0,2720.628868478757,1163.2,1160.0,1168.0,3.919183588453085,0.07000000000000028,0.05000000000000071,0.10999999999999943,0.020976176963402583,27.942473955677116
16,prove,snarkjs,5,True,3.1733075222000027,3.1499847730000283,3.207405777999952,0.019052759905455095,1.8918932000000126,1.8419480000000306,1.9469620000000276,0.037707491220687415,1.2357296000000133,1.199083000000087,1.2937780000000316,0.031592527917845635,0.6561635999999993,0.608397999999994,0.6926799999999957,0.02739902627175091,344804556.8,343453696.0,347553792.0,1479497.4261896368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5809938.4,5782397.0,5846883.0,25548.159366968102,11437.2,9988.0,12985.0,1028.928257946102,0.0,0.0,0.0,0.0,59.61896811968585
16,verify,rapidsnark,5,True,2.3573711553999828,2.330750289999969,2.4137631259999353,0.03029189241609403,1.4028258000000193,1.3126740000000154,1.472948000000045,0.06465989297670445,0.9387800000000197,0.8809340000000248,0.9914979999999787,0.047031048140564115,0.4640457999999995,0.39906400000000986,0.5467720000000043,0.049900721254907375,173052723.2,123875328.0,214704128.0,31600283.850394852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4155287.8,4028419.0,4276483.0,84342.93779896453,3719.2,292.0,6116.0,2625.295290057863,0.0,0.0,0.0,0.0,59.508058236251614
16,verify,snarkjs,5,True,2.3541223424000237,2.3404037940000535,2.3935374420000244,0.019924299937664834,1.2880232000000007,1.2606360000000194,1.3483479999999588,0.031297388129976796,0.8984868000000006,0.8547439999999824,0.9392759999999498,0.03235374271642662,0.38953640000000006,0.34029099999999346,0.43196499999999105,0.03263278428574635,176462233.6,152514560.0,208420864.0,20547380.521731462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4217127.2,4148176.0,4264494.0,42426.01401687413,4938.4,1188.0,5956.0,1876.1280979719909,0.0,0.0,0.0,0.0,54.7135200580469
32,env,,1,True,99.12199298000041,99.12199298000041,99.12199298000041,0.0,430.739853,430.739853,430.739853,0.0,417.664085,417.664085,417.664085,0.0,13.075767999999997,13.075767999999997,13.075767999999997,0.0,635215872.0,635215872.0,635215872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199014231.0,199014231.0,199014231.0,0.0,62890068.0,62890068.0,62890068.0,0.0,0.00999999999999801,0.00999999999999801,0.00999999999999801,0.0,434.55527885411794
32,prove,rapidsnark,5,True,2.272909079399983,2.2481557849999945,2.305249850999985,0.01836378049811313,0.6821651999997101,0.6605629999995557,0.7194899999991975,0.022070044597731032,0.19417940000000727,0.17871900000000096,0.2109649999999874,0.010929075946286214,0.20645140000000026,0.1879160000000013,0.2226309999999927,0.012083448756045051,67456204.8,67039232.0,67686400.0,223423.94096819614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3099408.8,3063771.0,3151174.0,41095.36571147652,33837.6,1160.0,164292.0,65227.258282408286,0.13999999999999985,0.11999999999999744,0.21000000000000085,0.03521363372331868,30.01286792253883
32,prove,snarkjs,5,True,3.3209210068000403,3.258208014000047,3.4746355540000877,0.07806734959158587,2.28045119999999,2.2571259999999853,2.3421429999999503,0.03173173711851536,1.5077941999999893,1.3967989999999872,1.6459619999999404,0.08077401100946292,0.7726570000000009,0.6961810000000099,0.8603269999999981,0.05269256999235964,449590067.2,446652416.0,452329472.0,2420087.0678081317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7204707.8,7151877.0,7237123.0,30058.181511195915,10502.8,9420.0,11306.0,616.394484076553,0.0,0.0,0.0,0.0,68.66923950706608
32,verify,rapidsnark,5,True,2.3608511203999796,2.335326780999935,2.3838410289999956,0.01673528781024672,1.3236080000000072,1.266694000000058,1.3901049999999486,0.040921759624902625,0.8898388000000068,0.8399430000000621,0.9347890000000234,0.03260806574085881,0.4337692000000004,0.37852900000000034,0.517516999999998,0.045642346759998405,198582272.0,142573568.0,215134208.0,28104123.441296566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4238638.8,4210408.0,4261300.0,18232.120067616932,4037.6,1284.0,6068.0,2129.902307618826,0.0020000000000003127,0.0,0.010000000000001563,0.0040000000000006255,56.06486527518767
32,verify,snarkjs,5,True,2.368675228600023,2.341322577000028,2.417912539000099,0.026218752563742155,1.3500571999999977,1.2725939999999554,1.4264809999999954,0.04879509698075478,0.9523155999999972,0.8987489999999525,0.9914929999999913,0.03450044538614474,0.39774160000000053,0.36565799999999626,0.43498800000000415,0.025156638921765426,197190451.2,149426176.0,216432640.0,25682963.56381855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4182163.6,4095716.0,4221946.0,44786.79313637001,4026.4,612.0,5956.0,2142.103041405805,0.0,0.0,0.0,0.0,56.99629834006128
64,env,,1,True,142.58373327100014,142.58373327100014,142.58373327100014,0.0,884.501687,884.501687,884.501687,0.0,869.355426,869.355426,869.355426,0.0,15.146260999999996,15.146260999999996,15.146260999999996,0.0,880791552.0,880791552.0,880791552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425620689.0,425620689.0,425620689.0,0.0,125156700.0,125156700.0,125156700.0,0.0,0.00999999999999801,0.00999999999999801,0.00999999999999801,0.0,620.338426206643
64,prove,rapidsnark,5,True,2.2792622999999823,2.263889597999878,2.3125540670000646,0.017102872283452662,0.8293835999997213,0.7588090000010084,0.9024470000002225,0.04919751183758825,0.2044969999999921,0.1959820000001855,0.21494499999994332,0.00756158599761121,0.20035520000000134,0.1812319999999943,0.21407899999999813,0.011785176322822957,67554508.8,67428352.0,67694592.0,97975.77203860146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3065935.6,3063762.0,3067643.0,1479.0277346960063,1156.8,1152.0,1168.0,6.4,0.28600000000000064,0.22000000000000242,0.4400000000000013,0.07838367176906182,36.38824719733783
64,prove,snarkjs,5,True,3.4056587002000014,3.394086887999947,3.4356889629998477,0.015311484197571678,2.902517399999982,2.859884000000193,2.986431999999951,0.04722313161829519,1.87956479999998,1.850287999999864,1.8925349999999526,0.015437318269765058,1.0229526000000022,0.9678850000000239,1.0938969999999983,0.04280112408149671,647447347.2,641810432.0,653774848.0,4782246.135084157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9924398.4,9901902.0,9947397.0,18339.20094878727,10202.0,9196.0,10968.0,570.1438414996693,0.0,0.0,0.0,0.0,85.22631465770567
64,verify,rapidsnark,5,True,2.347169892400052,2.302292646000069,2.4034821479999664,0.03465823429575849,1.3369724000000076,1.301166000000194,1.37722500000001,0.024703177711320697,0.9095526000000064,0.8483580000001893,0.952399000000014,0.03857444127186968,0.42741980000000124,0.3882810000000063,0.4589689999999962,0.026113874192847813,188261990.4,158015488.0,214769664.0,23417380.81601409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4182684.8,4128582.0,4216943.0,37862.54789841804,2613.6,540.0,5924.0,2282.883229602425,0.001999999999999602,0.0,0.00999999999999801,0.003999999999999204,56.96104079764388
64,verify,snarkjs,5,True,2.3645337894000478,2.34594458100014,2.383659333999958,0.015815750346099656,1.3873982000000296,1.2975950000001149,1.5242309999997872,0.07861241764850899,0.9278688000000329,0.8700020000001132,0.983824999999797,0.03979984967501238,0.4595293999999967,0.4260969999999986,0.5404059999999902,0.04220279140814845,200012595.2,179613696.0,215056384.0,15017194.333222466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4217475.4,4174684.0,4298947.0,44439.839376847434,3962.4,1316.0,5828.0,2153.4442737159466,0.0,0.0,0.0,0.0,58.67533829372993
128,env,,1,True,227.06661767600053,227.06661767600053,227.06661767600053,0.0,1830.1167599999997,1830.1167599999997,1830.1167599999997,0.0,1811.3568129999999,1811.3568129999999,1811.3568129999999,0.0,18.759946999999983,18.759946999999983,18.759946999999983,0.0,1023496192.0,1023496192.0,1023496192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761259630.0,761259630.0,761259630.0,0.0,274325982.0,274325982.0,274325982.0,0.0,0.010000000000001563,0.010000000000001563,0.010000000000001563,0.0,805.9823054269378
128,prove,rapidsnark,1,False,2.2022211559999505,2.2022211559999505,2.2022211559999505,0.0,0.5371819999970455,0.5371819999970455,0.5371819999970455,0.0,0.15779799999972965,0.15779799999972965,0.15779799999972965,0.0,0.2704140000000166,0.2704140000000166,0.2704140000000166,0.0,67428352.0,67428352.0,67428352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3054516.0,3054516.0,3054516.0,0.0,148.0,148.0,148.0,0.0,0.0,0.0,0.0,0.0,24.392736330476776
128,prove,snarkjs,5,True,3.719870178600013,3.688317617999928,3.7582764030000817,0.026390419346457254,4.165936599999975,4.09977999999964,4.218016000000205,0.044846967797749396,2.7729747999999743,2.659950999999637,2.865820999999869,0.06827445507195713,1.3929618000000006,1.289716999999996,1.4650320000000079,0.06946504453147781,806828441.6,798101504.0,814473216.0,5586329.325952261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15483484.2,15454835.0,15517080.0,21917.41509758849,14266.0,9900.0,16900.0,2367.991554038992,0.0,0.0,0.0,0.0,111.99145131370798
128,verify,rapidsnark,5,True,2.4155304797999633,2.390090253999915,2.4304847870000685,0.015387555845047642,1.3970472000000655,1.3118750000001569,1.4440589999999531,0.04613406374636182,0.9642658000000666,0.9092030000001614,1.027074999999968,0.04500377376793599,0.43278139999999893,0.39892900000000964,0.5109999999999957,0.04313048581965721,190407475.2,165142528.0,209911808.0,16480573.165900443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4133484.2,4074466.0,4208069.0,49014.25971041489,749.6,500.0,1092.0,244.25036335694568,0.0,0.0,0.0,0.0,57.83604105528649
128,verify,snarkjs,5,True,2.4143205978000877,2.3677587679999306,2.478940990000183,0.038530126775706976,1.408544000000063,1.380867000000194,1.4469370000002755,0.023432284003141887,0.9588994000000639,0.9067900000000009,1.0247830000002978,0.04635640690402907,0.4496445999999992,0.4057019999999909,0.5125470000000121,0.038180229939600394,201783705.6,164028416.0,217448448.0,19574541.975385986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4185493.0,4144604.0,4235118.0,33247.149604139,1596.0,556.0,3780.0,1149.074062016892,0.0,0.0,0.0,0.0,58.34121621144759
