size,phase,step,group,rep,prover,cmd,ok,returncode,scope,wall_s,cpu_user_s,cpu_sys_s,cpu_total_s,cpu_pct_of_core,cpu_pct_of_machine,rss_peak_bytes,rss_mean_bytes,io_read_bytes,io_write_bytes,io_rchar_bytes,io_wchar_bytes,io_read_mb_per_s,io_write_mb_per_s,sys_cpu_busy_s,sys_cpu_iowait_s,sys_mem_used_peak_bytes,sys_mem_used_delta_bytes,sys_read_bytes,sys_write_bytes,n_samples,samples_file,log_file
1,env,ptau_new,ptau,1,,snarkjs powersoftau new bn128 8 pot8_0000.ptau -v,True,0,process,1.7610129929999943,2.012132,0.608066,2.620198,148.78924859812255,18.59865607476532,243703808.0,84302533.4379085,56471552.0,0.0,2142903.0,108361.0,30.582096193540224,0.0,3.3699999999999726,0.41000000000000014,1016487936.0,9977856.0,56471552.0,323584.0,157,raw/samples/n1_ptau_new_r1.csv,logs/n1_ptau_new_r1.log
1,env,ptau_contribute_1,ptau,1,,"snarkjs powersoftau contribute pot8_0000.ptau pot8_0001.ptau --name=""First contribution"" -v -e=""some random text""",True,0,process,1.8049644700000016,3.518798,0.392911,3.911709,216.7194460066018,27.089930750825225,243183616.0,115514026.66666667,114688.0,0.0,2316559.0,137387.0,0.060596760666430126,0.0,4.210000000000036,0.0,1017167872.0,-1601536.0,114688.0,0.0,160,raw/samples/n1_ptau_contribute_1_r1.csv,logs/n1_ptau_contribute_1_r1.log
1,env,ptau_contribute_2,ptau,1,,"snarkjs powersoftau contribute pot8_0001.ptau pot8_0002.ptau --name=""Second contribution"" -v -e=""some random text""",True,0,process,1.4485505299999915,3.6177650000000003,0.3497839999999999,3.967549,273.89786671784407,34.23723333973051,178872320.0,107817884.90322581,0.0,0.0,2318043.0,138530.0,0.0,0.0,4.329999999999984,0.0,950185984.0,2023424.0,0.0,0.0,128,raw/samples/n1_ptau_contribute_2_r1.csv,logs/n1_ptau_contribute_2_r1.log
1,env,ptau_export_challenge,ptau,1,,snarkjs powersoftau export challenge pot8_0002.ptau challenge_0003,True,0,process,1.044916212000004,1.6657659999999996,0.2927710000000001,1.9585369999999998,187.43483711974338,23.429354639967922,178212864.0,85827094.26086956,0.0,0.0,2244944.0,100467.0,0.0,0.0,2.2700000000000635,0.030000000000001137,949239808.0,40960.0,446464.0,20480.0,95,raw/samples/n1_ptau_export_challenge_r1.csv,logs/n1_ptau_export_challenge_r1.log
1,env,ptau_challenge_contribute,ptau,1,,"snarkjs powersoftau challenge contribute bn128 challenge_0003 response_0003 -e=""some random text""",True,0,process,1.4990136499999949,3.737298000000001,0.38588200000000006,4.123180000000001,275.05953664931707,34.38244208116463,178606080.0,101930346.33846153,0.0,0.0,2308287.0,53524.0,0.0,0.0,4.519999999999982,0.0,950689792.0,643072.0,0.0,0.0,132,raw/samples/n1_ptau_challenge_contribute_r1.csv,logs/n1_ptau_challenge_contribute_r1.log
1,env,ptau_import_response,ptau,1,,"snarkjs powersoftau import response pot8_0002.ptau response_0003 pot8_0003.ptau -n=""Third contribution""",True,0,process,0.8775425080000048,1.941717999999998,0.23420400000000008,2.175921999999998,247.95630754789445,30.994538443486807,178655232.0,102135650.46153846,0.0,0.0,2303720.0,106158.0,0.0,0.0,2.369999999999891,0.0,953942016.0,3362816.0,40960.0,0.0,81,raw/samples/n1_ptau_import_response_r1.csv,logs/n1_ptau_import_response_r1.log
1,env,ptau_verify,ptau,1,,snarkjs powersoftau verify pot8_0003.ptau,True,0,process,1.624799932000002,2.6589750000000016,0.353799,3.0127740000000016,185.42430613543365,23.178038266929207,241573888.0,122806816.22377622,0.0,0.0,2249036.0,7372.0,0.0,0.0,3.2800000000000864,0.0,1017823232.0,-4427776.0,0.0,0.0,146,raw/samples/n1_ptau_verify_r1.csv,logs/n1_ptau_verify_r1.log
1,env,ptau_beacon,ptau,1,,"snarkjs powersoftau beacon pot8_0003.ptau pot8_beacon.ptau 0102030405060708090a0b0c0d0e0f101112131015161718191a1b1c1d1e1f 10 -n=""Final Beacon""",True,0,process,1.1408869929999952,3.0615430000000003,0.15549400000000002,3.2170370000000004,281.97683203843957,35.247104004804946,181698560.0,107225088.0,131072.0,0.0,2321068.0,141323.0,0.10956387509626077,0.0,3.4500000000000455,0.0,955305984.0,5079040.0,131072.0,0.0,104,raw/samples/n1_ptau_beacon_r1.csv,logs/n1_ptau_beacon_r1.log
1,env,ptau_prepare_phase2,ptau,1,,snarkjs powersoftau prepare phase2 pot8_beacon.ptau pot8_final.ptau -v,True,0,process,3.6092609310000086,12.187504,0.28064199999999984,12.468146,345.44872865552236,43.181091081940295,183373824.0,159939799.0721003,0.0,0.0,2326557.0,602722.0,0.0,0.0,13.169999999999945,0.019999999999999574,969850880.0,-3559424.0,0.0,16384.0,322,raw/samples/n1_ptau_prepare_phase2_r1.csv,logs/n1_ptau_prepare_phase2_r1.log
1,env,ptau_verify_final,ptau,1,,snarkjs powersoftau verify pot8_final.ptau,True,0,process,2.229779847000003,4.301342999999996,0.6193810000000002,4.920723999999996,220.6820555231249,27.58525694039061,236466176.0,158157242.53266332,163840.0,0.0,2770053.0,120905.0,0.07007418252982343,0.0,5.4200000000000585,0.019999999999999574,1019817984.0,-749568.0,163840.0,57344.0,202,raw/samples/n1_ptau_verify_final_r1.csv,logs/n1_ptau_verify_final_r1.log
1,env,circom_compile,compile,1,,circom --r1cs --wasm --sym --inspect circuit.circom,True,0,process,0.48155454300000144,0.08567900000000606,0.02446199999999976,0.11014100000000582,22.871967797011415,2.858995974626427,16048128.0,8553813.333333334,7872512.0,0.0,262290.0,322796.0,15.59078324384114,0.0,0.26000000000004775,0.05000000000000071,850788352.0,2121728.0,8007680.0,28672.0,44,raw/samples/n1_circom_compile_r1.csv,logs/n1_circom_compile_r1.log
1,env,r1cs_info,compile,1,,snarkjs r1cs info circuit.r1cs,True,0,process,0.8115726370000118,1.546402999999998,0.11501099999999997,1.661413999999998,204.71537903759733,25.589422379699666,177000448.0,85474866.47887324,0.0,0.0,2167115.0,1239.0,0.0,0.0,1.759999999999991,0.0,952647680.0,368640.0,0.0,0.0,75,raw/samples/n1_r1cs_info_r1.csv,logs/n1_r1cs_info_r1.log
1,env,r1cs_export_json,compile,1,,snarkjs r1cs export json circuit.r1cs circuit.r1cs.json,True,0,process,0.929465755999999,1.0753920000000008,0.1064750000000001,1.181867000000001,127.15551835779544,15.89443979472443,90968064.0,70692014.82926829,253952.0,0.0,2216073.0,15666.0,0.26056635054772287,0.0,1.3300000000001262,0.030000000000001137,894033920.0,-3440640.0,253952.0,0.0,85,raw/samples/n1_r1cs_export_json_r1.csv,logs/n1_r1cs_export_json_r1.log
1,env,zkey_setup,zkey,1,,snarkjs groth16 setup circuit.r1cs pot8_final.ptau circuit_0000.zkey,True,0,process,1.1408141839999928,1.8006729999999962,0.3625569999999998,2.163229999999996,189.62159046928625,23.70269880866078,192618496.0,115507527.68,0.0,0.0,2474553.0,552714.0,0.0,0.0,2.2899999999999636,0.0,978046976.0,4161536.0,0.0,12288.0,104,raw/samples/n1_zkey_setup_r1.csv,logs/n1_zkey_setup_r1.log
