n,phase,prover,n_reps,ok,wall_s_mean,wall_s_min,wall_s_max,wall_s_stdev,cpu_total_s_mean,cpu_total_s_min,cpu_total_s_max,cpu_total_s_stdev,cpu_user_s_mean,cpu_user_s_min,cpu_user_s_max,cpu_user_s_stdev,cpu_sys_s_mean,cpu_sys_s_min,cpu_sys_s_max,cpu_sys_s_stdev,rss_peak_bytes_mean,rss_peak_bytes_min,rss_peak_bytes_max,rss_peak_bytes_stdev,io_read_bytes_mean,io_read_bytes_min,io_read_bytes_max,io_read_bytes_stdev,io_write_bytes_mean,io_write_bytes_min,io_write_bytes_max,io_write_bytes_stdev,io_rchar_bytes_mean,io_rchar_bytes_min,io_rchar_bytes_max,io_rchar_bytes_stdev,io_wchar_bytes_mean,io_wchar_bytes_min,io_wchar_bytes_max,io_wchar_bytes_stdev,sys_cpu_iowait_s_mean,sys_cpu_iowait_s_min,sys_cpu_iowait_s_max,sys_cpu_iowait_s_stdev,cpu_pct_of_core
1,env,,1,True,36.967279227000006,36.967279227000006,36.967279227000006,0.0,85.89790400000001,85.89790400000001,85.89790400000001,0.0,75.589079,75.589079,75.589079,0.0,10.308824999999999,10.308824999999999,10.308824999999999,0.0,243703808.0,243703808.0,243703808.0,0.0,65089536.0,65089536.0,65089536.0,0.0,0.0,0.0,0.0,0.0,53811260.0,53811260.0,53811260.0,0.0,3037376.0,3037376.0,3037376.0,0.0,0.5700000000000003,0.5700000000000003,0.5700000000000003,0.0,232.36198550761148
1,prove,rapidsnark,5,True,0.3462805072000009,0.2501727140000156,0.4467532790000064,0.08044615097626279,0.33892319999999965,0.232532999999993,0.44626899999999026,0.08497027552362149,0.27280839999999956,0.19341500000000167,0.3505309999999895,0.0676795923764331,0.06611480000000007,0.034589000000000425,0.09573800000000077,0.022363685236561626,69979340.8,69021696.0,71598080.0,938923.9992089669,98304.0,98304.0,98304.0,0.0,0.0,0.0,0.0,0.0,2061717.8,2061713.0,2061729.0,6.4,5627.4,5333.0,6068.0,350.8723984584709,0.0,0.0,0.0,0.0,97.87533313396935
1,prove,snarkjs,5,True,1.3434677242000022,1.0545414649999998,1.591485480000003,0.20388560839105604,3.040214599999999,2.1430869999999995,3.701115000000005,0.5759903455696473,2.5559407999999992,1.8759179999999986,3.211707000000004,0.5065369608379648,0.4842738000000001,0.2671690000000009,0.5630319999999998,0.11162905495864364,196473651.2,194392064.0,198352896.0,1302979.7697042576,26214.4,0.0,131072.0,52428.8,0.0,0.0,0.0,0.0,2461062.8,2460962.0,2461130.0,65.30666122226737,8155.6,8133.0,8185.0,21.256528408938276,0.003999999999999915,0.0,0.019999999999999574,0.00799999999999983,226.29606541611284
1,verify,rapidsnark,5,True,0.8123310876000062,0.7561506670000142,0.9127306869999927,0.05862690879618587,1.7405478000000012,1.6682270000000017,1.902751999999989,0.08422369326358882,1.5229282000000013,1.4342690000000005,1.6617259999999874,0.07758335902085665,0.21761960000000008,0.14880799999999894,0.2511449999999993,0.036588716099913134,176164864.0,171839488.0,179326976.0,2424379.4604746182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149835.2,2148768.0,2153920.0,2042.5966219496204,4981.8,4969.0,5009.0,14.837789592793126,0.0,0.0,0.0,0.0,214.26581188002635
1,verify,snarkjs,5,True,0.7891327141999994,0.6610333490000073,0.8431492929999962,0.06718854438601747,1.703588000000001,1.479034000000004,1.845252999999996,0.13285538962495666,1.4145236000000012,1.2810800000000029,1.6183089999999964,0.12012462687492169,0.28906439999999983,0.19795400000000107,0.42211099999999924,0.085014702758052,175557017.6,170692608.0,177729536.0,2506517.20521313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148316.4,2145806.0,2148966.0,1255.4179543084447,4999.4,4977.0,5017.0,13.763720427268202,0.0,0.0,0.0,0.0,215.8810513548473
2,env,,1,True,31.03095943800011,31.03095943800011,31.03095943800011,0.0,84.92701799999998,84.92701799999998,84.92701799999998,0.0,78.82218599999999,78.82218599999999,78.82218599999999,0.0,6.104831999999998,6.104831999999998,6.104831999999998,0.0,244400128.0,244400128.0,244400128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57991824.0,57991824.0,57991824.0,0.0,5451140.0,5451140.0,5451140.0,0.0,0.0,0.0,0.0,0.0,273.68479588806866
2,prove,rapidsnark,5,True,0.38145245419999013,0.3492920709999794,0.4201674069999797,0.029717357655994908,0.3691833999999986,0.32187700000000063,0.4079289999999851,0.030930452751936878,0.3011241999999982,0.23643500000000017,0.33097899999998504,0.034584326862899736,0.06805920000000043,0.04889599999999916,0.08544200000000046,0.01256057473844282,69494374.4,69009408.0,70557696.0,560290.8803032939,188416.0,188416.0,188416.0,0.0,0.0,0.0,0.0,0.0,2063003.4,2062997.0,2063013.0,7.83836717690617,4557.2,161.0,10442.0,4809.909662353338,0.0,0.0,0.0,0.0,96.78359542194502
2,prove,snarkjs,5,True,1.1158973204000062,0.8841132440000194,1.2238195580000024,0.12144270725175205,2.2567744000000034,1.830964999999992,2.489456999999991,0.24000378787977616,1.8166078000000028,1.514130999999992,1.9879129999999918,0.1771901462479227,0.4401666000000006,0.31683400000000006,0.5015439999999991,0.06551975942446667,205290700.8,203993088.0,207175680.0,1229071.3982955425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2547434.8,2547286.0,2547694.0,147.21739027710007,7557.4,7495.0,7760.0,101.62401291033532,0.0,0.0,0.0,0.0,202.23853563794174
2,verify,rapidsnark,5,True,0.8861735278000026,0.8020610110000064,1.0352936870000065,0.08667709455478396,1.9448547999999994,1.6884980000000027,2.152131000000008,0.17875587965871717,1.5947205999999994,1.4264900000000011,1.8317580000000078,0.13659228292345305,0.3501342000000001,0.2620080000000016,0.537623,0.09750816245914973,175251456.0,170627072.0,179388416.0,3360730.4344030926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150904.4,2148834.0,2154002.0,2525.920157091273,4983.4,4969.0,4993.0,9.329523031752482,0.0,0.0,0.0,0.0,219.46658741073642
2,verify,snarkjs,5,True,0.9559090622000042,0.845717766000007,1.1832951010000272,0.12219677070446315,2.036791199999999,1.886341999999999,2.471846000000003,0.2189710024842576,1.7012429999999994,1.5704589999999996,2.1293330000000026,0.21439810866050255,0.3355481999999995,0.31588299999999947,0.3647209999999994,0.016909462787445432,177464934.4,175996928.0,178712576.0,887850.3054280265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148982.4,2148952.0,2149016.0,25.996922894835073,4985.0,4929.0,5009.0,28.621670111997307,0.0,0.0,0.0,0.0,213.07374106406814
4,env,,1,True,55.081434886999915,55.081434886999915,55.081434886999915,0.0,188.06662400000005,188.06662400000005,188.06662400000005,0.0,176.68553200000002,176.68553200000002,176.68553200000002,0.0,11.381091999999999,11.381091999999999,11.381091999999999,0.0,253026304.0,253026304.0,253026304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65297762.0,65297762.0,65297762.0,0.0,9883240.0,9883240.0,9883240.0,0.0,0.0,0.0,0.0,0.0,341.4337777979468
4,prove,rapidsnark,5,True,0.39553027259997864,0.34928396099996917,0.44230376500001967,0.0322483066960872,0.3822779999999966,0.3404560000000174,0.4029899999999742,0.022203966897823293,0.2958809999999971,0.2684759999999642,0.3413739999999734,0.0242314022706034,0.08639699999999947,0.051668000000006487,0.11439299999999974,0.025077796769250697,69747507.2,69087232.0,71405568.0,848429.4268103624,368640.0,368640.0,368640.0,0.0,0.0,0.0,0.0,0.0,2065748.0,2065748.0,2065748.0,0.0,20773.0,20629.0,21344.0,285.50656735003486,0.014000000000000058,0.00999999999999801,0.019999999999999574,0.004898979485565962,96.64949220880882
4,prove,snarkjs,5,True,1.262035623600002,1.0948325030000206,1.3964324940000097,0.12264271659885825,2.4358583999999994,2.1991159999999894,2.6164499999999933,0.1815976274609378,2.077675199999999,1.8949059999999918,2.2044109999999932,0.13976239733977397,0.3581832000000006,0.30420999999999765,0.41203900000000004,0.04673632633145391,220975923.2,219185152.0,222277632.0,1190220.0751078601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720741.0,2720653.0,2720789.0,48.53040284192992,7123.8,7115.0,7143.0,10.342146779078316,0.0,0.0,0.0,0.0,193.01027280447326
4,verify,rapidsnark,5,True,0.9669268815999885,0.7093708579999998,1.154012085999966,0.17273755886936334,2.117969199999995,1.6574380000000346,2.434516999999957,0.29789978154230323,1.757030999999995,1.4011470000000372,2.0737510000000157,0.2270800574378897,0.36093819999999965,0.250394,0.5231189999999941,0.1026548471595946,178354585.6,176992256.0,180862976.0,1467357.5709010535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148840.6,2148823.0,2148855.0,11.757550765359255,4961.0,4881.0,4993.0,42.63332030231753,0.0,0.0,0.0,0.0,219.0412988100361
4,verify,snarkjs,5,True,1.0280131573999938,0.8374463859999537,1.293907508000018,0.1672313693952594,2.534713000000002,1.8408740000000066,4.480619999999995,0.9848671964986923,1.7591534000000024,1.503329000000008,1.9767439999999965,0.182666556825929,0.7755595999999997,0.33567500000000194,2.503875999999998,0.8642154640038783,177505894.4,176713728.0,178778112.0,690744.4657126396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148939.2,2148912.0,2148968.0,21.226398658274558,4980.2,4921.0,5009.0,32.239106687375816,0.0,0.0,0.0,0.0,246.56425666872673
8,env,,1,True,96.01198278899989,96.01198278899989,96.01198278899989,0.0,413.33802199999997,413.33802199999997,413.33802199999997,0.0,398.490278,398.490278,398.490278,0.0,14.847744000000006,14.847744000000006,14.847744000000006,0.0,295485440.0,295485440.0,295485440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79513521.0,79513521.0,79513521.0,0.0,17950607.0,17950607.0,17950607.0,0.0,0.0,0.0,0.0,0.0,430.5067034271853
8,prove,rapidsnark,5,True,0.5616924177999977,0.4244042429999695,0.7778904030000149,0.13313246834279838,0.49205180000000726,0.3707080000000502,0.6150630000000206,0.08080454760318836,0.38342680000000656,0.284746000000041,0.4503710000000183,0.05608607283592707,0.10862500000000068,0.0651369999999929,0.16469200000000228,0.034715361959801634,69796659.2,69246976.0,70746112.0,570126.7114761069,729088.0,729088.0,729088.0,0.0,0.0,0.0,0.0,0.0,2070008.0,2069936.0,2070224.0,108.51727973000429,31405.8,166.0,41949.0,15955.412679087935,0.11200000000000046,0.05000000000000071,0.3100000000000023,0.10087616170334861,87.60164538578704
8,prove,snarkjs,5,True,1.1114968008000006,0.970921986999997,1.2501640820000262,0.11247584516686739,2.776529400000011,2.384944999999931,3.4854380000000518,0.407186351809917,2.1279946000000107,1.8964619999999286,2.4467560000000503,0.19012300895119363,0.6485348000000002,0.44629799999999875,1.0386820000000014,0.23259468278651724,253797990.4,252637184.0,255447040.0,982307.908731188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3066673.0,3066249.0,3067593.0,472.33886141201634,7262.2,7055.0,7999.0,368.69250060178877,0.0,0.0,0.0,0.0,249.80093491961492
8,verify,rapidsnark,5,True,0.8348568686000022,0.7718615420000106,0.9159510970000042,0.04653572805896847,1.7604612000000004,1.6603719999999953,1.832603000000077,0.07005791482883794,1.4958579999999984,1.3597050000000763,1.5790489999999409,0.08615577604777652,0.2646032000000019,0.16134800000000382,0.4728980000000007,0.10774003096602414,175987916.8,171393024.0,178696192.0,2500998.146272196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148225.6,2145800.0,2148848.0,1212.8949830879835,4993.0,4985.0,5009.0,8.763560920082657,0.0,0.0,0.0,0.0,210.86982286582528
8,verify,snarkjs,5,True,1.3354406599999948,1.033835517,1.6429700059999846,0.21862119244435077,3.0908569999999913,2.1223499999999973,3.8807879999999813,0.5838117284731319,2.5749845999999934,1.8067800000000034,3.07502199999999,0.4258554788580646,0.5158723999999978,0.3155699999999939,0.8057659999999913,0.1749170892104013,177540300.8,176738304.0,179539968.0,1018277.1333216513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148990.6,2148941.0,2149069.0,52.19042057696029,4996.2,4985.0,5009.0,8.158431221748456,0.0,0.0,0.0,0.0,231.44847184748767
